time,open,high,low,close,Volume,Plot,Plot
1707462000,1.5645,1.5691,1.5574,1.5623,1233089.2,1.5411134530393615,1.586958167507386
1707465600,1.5624,1.567,1.5547,1.5665,1443161,1.5558086439603453,1.5997437403444104
1707469200,1.5663,1.5682,1.5481,1.5495,896598.6,1.5503094736768694,1.5932343071492459
1707472800,1.5494,1.5548,1.5464,1.5527,685317.1,1.5535793067553134,1.6030507545379886
1707476400,1.5526,1.5644,1.5435,1.5644,1518547.6,1.5652744170305133,1.6139309889995574
1707480000,1.5644,1.6,1.56,1.5798,5343413.4,1.5707133444155081,1.617061684979618
1707483600,1.5797,1.6495,1.577,1.6385,5903557.3,1.5662814366015954,1.6358141236189179
1707487200,1.6384,1.6388,1.5912,1.6166,7322912.5,1.5568810996368332,1.622467913620074
1707490800,1.6167,1.6684,1.607,1.6663,7417247.9,1.5349356560311969,1.6601680013194644
1707494400,1.6658,1.7288,1.6562,1.6931,10650384.3,1.5281297889226038,1.6845374888360476
1707498000,1.6928,1.7212,1.6928,1.7029,3976976.3,1.5488890864564626,1.699110538411408
1707501600,1.7029,1.7778,1.6999,1.7492,9984219.8,1.52318516005029,1.7353955748690004
1707505200,1.7492,1.7883,1.7355,1.776,5603102.2,1.5114535804446552,1.758289663202451
1707508800,1.7759,1.806,1.7727,1.7909,5590248.8,1.5165410828878263,1.7721822713797069
1707512400,1.791,1.8004,1.7688,1.7783,4318897.7,1.5300789536760953,1.7740777760921085
1707516000,1.7784,1.808,1.7763,1.783,3117763.3,1.5360067338505388,1.7677796327955153
1707519600,1.783,1.7994,1.7522,1.7612,3544092.6,1.5446153462107404,1.7652015082994423
1707523200,1.7613,1.8019,1.7612,1.789,4146847.4,1.5517052504249222,1.7742669224980137
1707526800,1.7891,1.8139,1.7844,1.7918,3729455.8,1.5730733639801413,1.7866527031042192
1707530400,1.7918,1.8049,1.7836,1.7884,1870398.3,1.5874699546603244,1.7915345915673164
1707534000,1.7883,1.8,1.7734,1.7765,2560368.8,1.6029908281442884,1.7981205541704897
1707537600,1.7766,1.7802,1.7552,1.7604,1909000,1.6169296952510384,1.8033475456638615
1707541200,1.7607,1.7653,1.7286,1.7431,4517659,1.6266703713711053,1.8043221508735838
1707544800,1.7427,1.765,1.7402,1.7493,2127728.1,1.6403561594196605,1.8100818667372394
1707548400,1.749,1.7661,1.748,1.7561,1424288.5,1.6468946411655792,1.8083591022153893
1707552000,1.756,1.7633,1.7345,1.7368,1775146.3,1.6565681099633676,1.8104830793479794
1707555600,1.7369,1.7484,1.7152,1.7186,2468564.3,1.6641480946902356,1.8106959719747082
1707559200,1.7185,1.7298,1.6994,1.701,3197310.7,1.6657143573723592,1.8047597576017513
1707562800,1.701,1.7185,1.7009,1.713,2220066.7,1.682000894777544,1.8151077895478178
1707566400,1.7131,1.7233,1.706,1.7183,1847213.2,1.6883894294955062,1.8150706384768458
1707570000,1.7186,1.7661,1.7164,1.7575,2916156.5,1.6973742990799563,1.8181353624854584
1707573600,1.7575,1.7634,1.7374,1.7502,2281276.7,1.6998243382021772,1.8145089596990178
1707577200,1.7502,1.7544,1.7351,1.7474,1765194.5,1.7045953220444383,1.8136675355922114
1707580800,1.7475,1.7535,1.7213,1.7304,2673486.1,1.7011332160078652,1.804376209413751
1707584400,1.7303,1.7356,1.7114,1.7128,1116657.4,1.6991664939918694,1.7969855263693615
1707588000,1.7128,1.7238,1.7076,1.7116,1431666.3,1.7028238520993306,1.795818115923218
1707591600,1.7115,1.7266,1.7081,1.7249,1344813.5,1.709921558329457,1.798513392529882
1707595200,1.7248,1.7423,1.7192,1.7316,2068174.6,1.720366673250231,1.8049334875536758
1707598800,1.7316,1.7616,1.7316,1.7412,2525263.9,1.7211138495412208,1.8013885649651447
1707602400,1.7411,1.7435,1.7305,1.7316,1255249.2,1.7152312414753084,1.7911430528086467
1707606000,1.7317,1.7395,1.7305,1.7315,997305.7,1.7115517108726577,1.7834336943419151
1707609600,1.7315,1.7585,1.731,1.7489,2178914.1,1.7115276248716702,1.7797429252901067
1707613200,1.7489,1.7506,1.723,1.7473,1815795,1.7090981353522368,1.7737462656024823
1707616800,1.7473,1.755,1.7418,1.7502,1162820.6,1.7152921944242858,1.7768722660731513
1707620400,1.7501,1.7625,1.7292,1.7384,3788695.9,1.739432640180496,1.8003525273130387
1707624000,1.7384,1.7515,1.7381,1.7411,1299275.1,1.730909483650663,1.7884494161520954
1707627600,1.7417,1.7594,1.7385,1.7571,1111575.7,1.729647388534816,1.7842251092194599
1707631200,1.7573,1.7595,1.7462,1.7584,856974.4,1.731349538917571,1.7832084888849564
1707634800,1.7586,1.7987,1.7419,1.7564,3327406.8,1.7314759901902568,1.7807087242768131
1707638400,1.7564,1.7689,1.7369,1.7506,2457623.2,1.7312485419118047,1.7779802761829442
1707642000,1.7507,1.7524,1.7366,1.7385,1245914.7,1.7299443857145091,1.7742761739462372
1707645600,1.7385,1.7385,1.7158,1.7242,2398152.8,1.7251077890676,1.7734843409981456
1707649200,1.7244,1.7354,1.7219,1.729,1428608.4,1.729953399901891,1.7824371926427336
1707652800,1.729,1.7302,1.7119,1.7155,1750071,1.7165556465822422,1.781775449249922
1707656400,1.7155,1.7231,1.7051,1.708,1895194.8,1.7081284133494683,1.7697245382289626
1707660000,1.7079,1.7091,1.678,1.6973,3717443.7,1.6984160925951552,1.7875019140745663
1707663600,1.6972,1.6982,1.6785,1.6873,1952428.6,1.6883947679596305,1.785435571907741
1707667200,1.6874,1.707,1.678,1.7024,1699963.9,1.6873716194668922,1.7793723239089716
1707670800,1.7025,1.7199,1.7025,1.7121,1731477.4,1.6942363230282513,1.7818731071229048
1707674400,1.7122,1.7126,1.6914,1.7024,2041600.1,1.6938523551746385,1.7769809332461903
1707678000,1.7027,1.7046,1.694,1.6959,612446.7,1.6933093858782222,1.7721594778596188
1707681600,1.6959,1.705,1.6842,1.691,842822.5,1.6831483584335107,1.757519869496305
1707685200,1.6909,1.7003,1.6882,1.6958,747562.4,1.6844633695783393,1.7550934833863545
1707688800,1.6959,1.7083,1.6917,1.7011,1150552.3,1.6838731744653526,1.7508780344518922
1707692400,1.7011,1.7057,1.6915,1.6945,640087.4,1.6895224552528438,1.7533271560958072
1707696000,1.6944,1.73,1.6869,1.7219,3239283.9,1.7002710990445877,1.7612136532728562
1707699600,1.7219,1.7308,1.7082,1.7234,1544698.8,1.6955295481009376,1.7532118340424967
