time,open,high,low,close,Volume,Plot,Plot.1
2023-11-17 02:00:00,0.1358,0.14136,0.12094,0.12482,15329155,,
2023-11-17 03:00:00,0.12482,0.13238,0.12392,0.13173,15350336,,
2023-11-17 04:00:00,0.13167,0.13285,0.12763,0.13241,11417290,,
2023-11-17 05:00:00,0.13246,0.13449,0.131,0.13248,10730606,,
2023-11-17 06:00:00,0.13274,0.13475,0.129,0.13386,12288756,,
2023-11-17 07:00:00,0.13376,0.13481,0.13032,0.13307,11257451,,
2023-11-17 08:00:00,0.13324,0.13415,0.13206,0.13341,7854509,,
2023-11-17 09:00:00,0.13337,0.1335,0.128,0.12911,11819253,,
2023-11-17 10:00:00,0.12912,0.12918,0.125,0.12577,22604518,,
2023-11-17 11:00:00,0.12579,0.12604,0.12027,0.1207,23880366,,
2023-11-17 12:00:00,0.1206,0.1206,0.11183,0.11632,80028206,,
2023-11-17 13:00:00,0.11619,0.12386,0.11619,0.12157,31304134,,
2023-11-17 14:00:00,0.12156,0.12157,0.11328,0.11597,42333714,,
2023-11-17 15:00:00,0.11601,0.1195,0.11333,0.11384,42135343,,
2023-11-17 16:00:00,0.11384,0.1217,0.11361,0.11804,54970510,,
2023-11-17 17:00:00,0.11803,0.12707,0.11756,0.1253,51565640,,
2023-11-17 18:00:00,0.12524,0.12665,0.12144,0.12413,23721083,,
2023-11-17 19:00:00,0.12411,0.12478,0.12265,0.1234,11602831,,
2023-11-17 20:00:00,0.12337,0.131,0.1227,0.131,26336747,,
2023-11-17 21:00:00,0.13096,0.13304,0.1282,0.13202,24044558,0.1207684799708046,0.1314747278016494
2023-11-17 22:00:00,0.13196,0.14291,0.13179,0.13819,57783984,0.117748991699619,0.1368279210795943
2023-11-17 23:00:00,0.13819,0.14145,0.134,0.13757,35296386,0.1186990638636551,0.136896576612031
2023-11-18 00:00:00,0.13752,0.13794,0.13,0.13064,21559810,0.1183813971789091,0.1355569398062782
2023-11-18 01:00:00,0.13071,0.13766,0.13056,0.13352,19662995,0.1188687275622002,0.1351934504422411
2023-11-18 02:00:00,0.13357,0.14061,0.1313,0.13953,68121697,0.1167258231730752,0.1379032707165817
2023-11-18 03:00:00,0.13962,0.13976,0.13364,0.13593,48586359,0.1172477896135544,0.1373650831257439
2023-11-18 04:00:00,0.13589,0.136,0.128,0.12985,53701993,0.1175840660677191,0.1366684459655954
2023-11-18 05:00:00,0.12992,0.13147,0.1277,0.1299,26490879,0.1179794376201908,0.1360970463688584
