time,open,high,low,close,Volume,Plot,Plot
1725303600,0.15981,0.16,0.15933,0.15935,910633,0.15896983534968404,0.1622968704891492
1725307200,0.15938,0.16127,0.15911,0.16083,2111378,0.16044038140272152,0.1636816012290391
1725310800,0.16081,0.16174,0.16066,0.16115,2371441,0.16052982349302328,0.1637728502302561
1725314400,0.16112,0.16196,0.16041,0.16195,3172251,0.16125529299228866,0.16451297567900156
1725318000,0.16197,0.16211,0.1613,0.16147,1119273,0.16059817529798961,0.1638425828797672
1725321600,0.16147,0.16195,0.16107,0.16174,1774611,0.1608798236449983,0.164129921092372
1725325200,0.16173,0.16193,0.16108,0.16136,1140956,0.16110179553975804,0.16435637726783395
1725328800,0.16137,0.16233,0.16123,0.16136,1682412,0.1607643873688925,0.16401215277028428
1725332400,0.16132,0.16148,0.16043,0.16056,1398898,0.16013602042804953,0.1633710915478081
1725336000,0.1606,0.16076,0.16016,0.1605,624566,0.16000064257607713,0.16323297878973528
1725339600,0.16049,0.16093,0.16004,0.16048,845989,0.16008491689347445,0.16331895561859514
1725343200,0.16048,0.16048,0.15966,0.15984,916277,0.15914372629987333,0.16235875107360814
1725346800,0.15986,0.16092,0.15972,0.16055,1463711,0.15959699938100225,0.16282118118667904
1725350400,0.16055,0.16055,0.15878,0.15888,2606743,0.15861446293927023,0.16181879552390194
1725354000,0.15892,0.15984,0.15881,0.15899,1909609,0.15872348368767356,0.16193001871166698
1725357600,0.15899,0.15973,0.15859,0.15934,1414258,0.15912229384453905,0.16233688563937823
1725361200,0.15934,0.15987,0.15903,0.15984,706356,0.159008446469265,0.16222073831712894
1725364800,0.15986,0.16013,0.15939,0.15939,1366503,0.1591098557208049,0.16232419624041713
1725368400,0.15939,0.1596,0.15744,0.15786,6856158,0.15702135863882946,0.16019350729819978
1725372000,0.15781,0.1579,0.15588,0.156,8285177,0.1549922532168834,0.1581234098475275
1725375600,0.15599,0.15698,0.15462,0.15527,8687335,0.15502697444458732,0.15815883251417492
1725379200,0.15525,0.15694,0.15484,0.15681,3655322,0.1549556073285285,0.15808602363819577
1725382800,0.15677,0.15745,0.15624,0.157,1532134,0.15490557314208184,0.15803497866010371
1725386400,0.157,0.1572,0.15632,0.15662,1855715,0.1554462058235406,0.15858653321391517
1725390000,0.1566,0.15768,0.15657,0.15707,1191456,0.15569723941689312,0.158842638192992
1725393600,0.15712,0.15771,0.15695,0.15768,1318603,0.15612360761580588,0.15927761989087266
1725397200,0.15769,0.15778,0.15623,0.15643,1599895,0.15579774557404583,0.1589451747775619
1725400800,0.15643,0.15667,0.15586,0.15598,1051635,0.15500362661176234,0.15813501300795954
1725404400,0.15592,0.15606,0.15465,0.15493,2358596,0.15393259831837913,0.1570423477793565
1725408000,0.1549,0.15625,0.15448,0.15464,2675918,0.15297482848925673,0.15606522906479728
1725411600,0.15464,0.15469,0.14857,0.15357,19782430,0.1520020638084499,0.155072812572257
1725415200,0.15354,0.15374,0.15161,0.15219,8393551,0.15156068625011762,0.15462251829557452
1725418800,0.15221,0.15334,0.15213,0.15321,2022046,0.15154379371923224,0.15460528450143893
1725422400,0.15321,0.1537,0.15291,0.15339,1512976,0.1516593516591399,0.15472317694518312
1725426000,0.15336,0.15354,0.15074,0.15077,4195290,0.1504206113274182,0.15345941155625495
1725429600,0.15077,0.15232,0.15077,0.15118,3464027,0.15045758861860944,0.15349713586342986
1725433200,0.15118,0.15304,0.15101,0.15291,2729231,0.15167997720263898,0.1547442191663287
1725436800,0.15291,0.15307,0.15177,0.1521,2807631,0.1517318528914539,0.15479714284885704
1725440400,0.1521,0.15233,0.15069,0.1508,3537867,0.15087101806453615,0.15443489867902563
1725444000,0.15082,0.15091,0.1481,0.1484,9125948,0.14849724147561594,0.15561957137379567
1725447600,0.14842,0.15,0.14838,0.14946,5553834,0.14884967839631025,0.15562382777360165
1725451200,0.14946,0.15029,0.1492,0.15006,3110937,0.1489071180076002,0.15533772686330943
1725454800,0.15006,0.15065,0.14902,0.14931,5153650,0.14856247438295486,0.1546508402037082
1725458400,0.14926,0.15184,0.1484,0.15179,9730200,0.1512209422948571,0.15710236553347195
1725462000,0.15182,0.15478,0.15105,0.1546,9315424,0.15287448485707752,0.15851744568951284
1725465600,0.15457,0.15578,0.15357,0.1551,4818043,0.1535812047089378,0.1589618345786706
1725469200,0.15508,0.15542,0.15355,0.15397,3029835,0.15223889371144506,0.15730138230786225
1725472800,0.15398,0.15437,0.153,0.15321,2947875,0.15174243839417867,0.1565321372227481
1725476400,0.1532,0.15654,0.15313,0.15617,4805818,0.15283216798849564,0.15741144539135216
1725480000,0.15619,0.1562,0.15495,0.15554,2197282,0.15284353179231958,0.15719091230098825
1725483600,0.15553,0.156,0.1552,0.15597,1574325,0.15303202608072555,0.15716419258530034
1725487200,0.15598,0.15654,0.15565,0.15587,1345265,0.15320199567179374,0.157129262790661
1725490800,0.15584,0.15635,0.155,0.15542,1907624,0.15281124014591774,0.15653024452499742
1725494400,0.15544,0.1563,0.1553,0.15555,1730176,0.1529074459390857,0.15644057474843173
1725498000,0.15556,0.15624,0.15539,0.15582,1200407,0.15307485200779963,0.15643305921291734
1725501600,0.15582,0.15611,0.15464,0.15475,2190348,0.15227878425280336,0.1554507502262978
1725505200,0.15474,0.15474,0.1522,0.1523,3396735,0.15077183643861128,0.1538177321242398
1725508800,0.15231,0.1535,0.15184,0.15318,2040969,0.15095646409665409,0.15400608963396023
1725512400,0.15321,0.15336,0.15225,0.15267,1397941,0.15094004988271756,0.15398934381974214
