交易 #,类型,信号,日期/时间,价格 USDT,合约,获利 USDT,获利 %,累计获利 USDT,累计获利 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %
328,多头进场,l,2022-11-16 09:00,0.3825,261,2.11,2.12,-26.40,2.96,2.11,2.12,0.63,0.63
327,多头出场,s,2022-11-15 03:00,0.3491,293,2.49,2.50,-28.51,3.61,2.49,2.50,0.32,0.32
327,多头进场,l,2022-11-15 00:00,0.3406,293,2.49,2.50,-28.51,3.61,2.49,2.50,0.32,0.32
326,多头出场,s,2022-11-14 20:00,0.3527,291,2.94,2.95,-31.01,4.45,3.03,3.04,2.21,2.22
326,多头进场,l,2022-11-14 14:00,0.3426,291,2.94,2.95,-31.01,4.45,3.03,3.04,2.21,2.22
325,多头出场,s,2022-11-14 14:00,0.3381,265,-10.33,-10.34,-33.94,-13.53,0.87,0.88,14.87,14.88
325,多头进场,l,2022-11-12 08:00,0.3771,265,-10.33,-10.34,-33.94,-13.53,0.87,0.88,14.87,14.88
324,多头出场,s,2022-11-12 05:00,0.3761,265,-0.24,-0.24,-23.61,-0.31,0.72,0.72,2.54,2.55
324,多头进场,l,2022-11-11 22:00,0.3770,265,-0.24,-0.24,-23.61,-0.31,0.72,0.72,2.54,2.55
323,多头出场,s,2022-11-10 08:00,0.3434,222,-23.35,-23.45,-23.37,-23.36,0.67,0.67,29.44,29.56
323,多头进场,l,2022-11-09 00:00,0.4486,222,-23.35,-23.45,-23.37,-23.36,0.67,0.67,29.44,29.56
322,多头出场,s,2022-11-09 00:00,0.4440,213,-5.22,-5.23,-0.02,-4.96,1.68,1.69,9.69,9.71
322,多头进场,l,2022-11-08 02:00,0.4685,213,-5.22,-5.23,-0.02,-4.96,1.68,1.69,9.69,9.71
321,多头出场,s,2022-11-07 21:00,0.4757,202,-3.49,-3.51,5.20,-3.22,0.34,0.34,6.46,6.49
321,多头进场,l,2022-11-06 07:00,0.4930,202,-3.49,-3.51,5.20,-3.22,0.34,0.34,6.46,6.49
320,多头出场,s,2022-11-06 02:00,0.5042,199,0.38,0.38,8.70,0.35,0.46,0.46,2.15,2.15
320,多头进场,l,2022-11-05 08:00,0.5023,199,0.38,0.38,8.70,0.35,0.46,0.46,2.15,2.15
319,多头出场,s,2022-11-04 16:00,0.4690,215,1.10,1.10,8.32,1.02,1.10,1.10,0.22,0.22
319,多头进场,l,2022-11-04 14:00,0.4639,215,1.10,1.10,8.32,1.02,1.10,1.10,0.22,0.22
318,多头出场,s,2022-11-04 13:00,0.4627,219,1.36,1.36,7.22,1.28,1.36,1.36,0.72,0.72
318,多头进场,l,2022-11-04 00:00,0.4565,219,1.36,1.36,7.22,1.28,1.36,1.36,0.72,0.72
317,多头出场,s,2022-11-03 08:00,0.4556,221,0.86,0.86,5.86,0.82,0.86,0.86,1.46,1.46
317,多头进场,l,2022-11-03 03:00,0.4517,221,0.86,0.86,5.86,0.82,0.86,0.86,1.46,1.46
316,多头出场,s,2022-11-03 02:00,0.4631,217,0.65,0.65,5.00,0.62,0.65,0.65,1.93,1.93
316,多头进场,l,2022-11-02 10:00,0.4601,217,0.65,0.65,5.00,0.62,0.65,0.65,1.93,1.93
315,多头出场,s,2022-11-02 01:00,0.4624,218,1.13,1.14,4.35,1.10,1.13,1.14,0.63,0.63
315,多头进场,l,2022-11-01 21:00,0.4572,218,1.13,1.14,4.35,1.10,1.13,1.14,0.63,0.63
314,多头出场,s,2022-11-01 18:00,0.4652,217,1.24,1.24,3.22,1.21,1.24,1.24,0.13,0.13
314,多头进场,l,2022-11-01 14:00,0.4595,217,1.24,1.24,3.22,1.21,1.24,1.24,0.13,0.13
313,多头出场,s,2022-11-01 06:00,0.4581,217,-0.26,-0.26,1.98,-0.25,0.39,0.39,2.54,2.55
313,多头进场,l,2022-10-31 18:00,0.4593,217,-0.26,-0.26,1.98,-0.25,0.39,0.39,2.54,2.55
312,多头出场,s,2022-10-31 17:00,0.4612,211,-2.55,-2.56,2.24,-2.44,1.20,1.20,5.27,5.28
312,多头进场,l,2022-10-29 18:00,0.4733,211,-2.55,-2.56,2.24,-2.44,1.20,1.20,5.27,5.28
311,多头出场,s,2022-10-29 16:00,0.4782,212,1.67,1.68,4.79,1.62,1.67,1.68,0.15,0.15
311,多头进场,l,2022-10-29 09:00,0.4703,212,1.67,1.68,4.79,1.62,1.67,1.68,0.15,0.15
310,多头出场,s,2022-10-29 06:00,0.4739,215,1.89,1.89,3.12,1.87,1.98,1.98,0.75,0.75
310,多头进场,l,2022-10-28 21:00,0.4651,215,1.89,1.89,3.12,1.87,1.98,1.98,0.75,0.75
309,多头出场,s,2022-10-28 21:00,0.4658,213,-0.40,-0.41,1.23,-0.40,1.21,1.22,2.41,2.42
309,多头进场,l,2022-10-27 22:00,0.4677,213,-0.40,-0.41,1.23,-0.40,1.21,1.22,2.41,2.42
308,多头出场,s,2022-10-27 08:00,0.4738,214,1.75,1.76,1.63,1.76,1.75,1.76,2.14,2.15
308,多头进场,l,2022-10-26 01:00,0.4656,214,1.75,1.76,1.63,1.76,1.75,1.76,2.14,2.15
307,多头出场,s,2022-10-26 01:00,0.4656,216,0.67,0.67,-0.12,0.67,0.67,0.67,4.13,4.13
307,多头进场,l,2022-10-24 09:00,0.4625,216,0.67,0.67,-0.12,0.67,0.67,0.67,4.13,4.13
306,多头出场,s,2022-10-24 06:00,0.4710,215,1.51,1.51,-0.79,1.54,1.51,1.51,0.97,0.97
306,多头进场,l,2022-10-24 01:00,0.4640,215,1.51,1.51,-0.79,1.54,1.51,1.51,0.97,0.97
305,多头出场,s,2022-10-24 01:00,0.4652,216,0.65,0.65,-2.30,0.67,0.65,0.65,2.25,2.25
305,多头进场,l,2022-10-23 08:00,0.4622,216,0.65,0.65,-2.30,0.67,0.65,0.65,2.25,2.25
304,多头出场,s,2022-10-22 03:00,0.4534,223,1.25,1.25,-2.95,1.30,1.25,1.25,0.56,0.56
304,多头进场,l,2022-10-21 23:00,0.4478,223,1.25,1.25,-2.95,1.30,1.25,1.25,0.56,0.56
303,多头出场,s,2022-10-21 21:00,0.4478,215,-3.33,-3.35,-4.19,-3.36,0.09,0.09,8.79,8.83
303,多头进场,l,2022-10-20 22:00,0.4633,215,-3.33,-3.35,-4.19,-3.36,0.09,0.09,8.79,8.83
302,多头出场,s,2022-10-20 08:00,0.4571,219,0.46,0.46,-0.86,0.47,0.48,0.48,1.73,1.74
302,多头进场,l,2022-10-20 06:00,0.4550,219,0.46,0.46,-0.86,0.47,0.48,0.48,1.73,1.74
301,多头出场,s,2022-10-20 04:00,0.4632,214,-0.47,-0.47,-1.32,-0.47,0.54,0.54,3.02,3.03
301,多头进场,l,2022-10-19 05:00,0.4654,214,-0.47,-0.47,-1.32,-0.47,0.54,0.54,3.02,3.03
300,多头出场,s,2022-10-19 04:00,0.4696,211,-0.89,-0.89,-0.85,-0.89,0.97,0.97,3.52,3.52
300,多头进场,l,2022-10-18 09:00,0.4738,211,-0.89,-0.89,-0.85,-0.89,0.97,0.97,3.52,3.52
299,多头出场,s,2022-10-18 07:00,0.4807,207,-0.27,-0.27,0.04,-0.27,1.66,1.66,4.00,4.00
299,多头进场,l,2022-10-15 05:00,0.4820,207,-0.27,-0.27,0.04,-0.27,1.66,1.66,4.00,4.00
298,多头出场,s,2022-10-14 09:00,0.4914,208,2.56,2.57,0.30,2.62,2.56,2.57,0.19,0.19
298,多头进场,l,2022-10-14 07:00,0.4791,208,2.56,2.57,0.30,2.62,2.56,2.57,0.19,0.19
297,多头出场,s,2022-10-13 23:00,0.4738,204,-2.92,-2.93,-2.25,-2.90,0.61,0.61,9.79,9.83
297,多头进场,l,2022-10-13 01:00,0.4881,204,-2.92,-2.93,-2.25,-2.90,0.61,0.61,9.79,9.83
296,多头出场,s,2022-10-12 23:00,0.4935,193,-4.40,-4.42,0.66,-4.19,0.15,0.15,7.62,7.65
296,多头进场,l,2022-10-11 05:00,0.5163,193,-4.40,-4.42,0.66,-4.19,0.15,0.15,7.62,7.65
295,多头出场,s,2022-10-11 01:00,0.5264,190,0.15,0.15,5.06,0.14,0.46,0.46,2.66,2.66
295,多头进场,l,2022-10-10 14:00,0.5256,190,0.15,0.15,5.06,0.14,0.46,0.46,2.66,2.66
294,多头出场,s,2022-10-09 22:00,0.5215,192,0.58,0.58,4.91,0.55,0.58,0.58,2.40,2.41
294,多头进场,l,2022-10-09 03:00,0.5185,192,0.58,0.58,4.91,0.55,0.58,0.58,2.40,2.41
293,多头出场,s,2022-10-07 20:00,0.4886,203,-0.59,-0.59,4.34,-0.56,0.45,0.45,2.33,2.34
293,多头进场,l,2022-10-07 08:00,0.4915,203,-0.59,-0.59,4.34,-0.56,0.45,0.45,2.33,2.34
292,多头出场,s,2022-10-05 13:00,0.4815,208,0.42,0.42,4.92,0.40,0.42,0.42,1.64,1.65
292,多头进场,l,2022-10-05 07:00,0.4795,208,0.42,0.42,4.92,0.40,0.42,0.42,1.64,1.65
291,多头出场,s,2022-10-04 17:00,0.4700,220,3.67,3.68,4.51,3.64,3.67,3.68,0.40,0.40
291,多头进场,l,2022-10-04 10:00,0.4533,220,3.67,3.68,4.51,3.64,3.67,3.68,0.40,0.40
290,多头出场,s,2022-10-04 04:00,0.4623,210,-2.48,-2.49,0.83,-2.40,0.92,0.93,7.75,7.78
290,多头进场,l,2022-10-02 01:00,0.4741,210,-2.48,-2.49,0.83,-2.40,0.92,0.93,7.75,7.78
289,多头出场,s,2022-10-01 21:00,0.4821,209,1.07,1.07,3.31,1.04,4.64,4.65,2.15,2.16
289,多头进场,l,2022-09-30 21:00,0.4770,209,1.07,1.07,3.31,1.04,4.64,4.65,2.15,2.16
288,多头出场,s,2022-09-30 03:00,0.4425,227,0.82,0.82,2.25,0.81,0.95,0.96,2.79,2.80
288,多头进场,l,2022-09-29 13:00,0.4389,227,0.82,0.82,2.25,0.81,0.95,0.96,2.79,2.80
287,多头出场,s,2022-09-29 06:00,0.4511,202,-8.40,-8.44,1.43,-7.65,0.18,0.18,15.33,15.40
287,多头进场,l,2022-09-26 09:00,0.4927,202,-8.40,-8.44,1.43,-7.65,0.18,0.18,15.33,15.40
286,多头出场,s,2022-09-25 19:00,0.4983,203,1.24,1.24,9.83,1.14,3.31,3.31,4.16,4.16
286,多头进场,l,2022-09-24 15:00,0.4922,203,1.24,1.24,9.83,1.14,3.31,3.31,4.16,4.16
285,多头出场,s,2022-09-24 06:00,0.5244,204,7.30,7.33,8.59,7.21,7.30,7.33,6.57,6.59
285,多头进场,l,2022-09-23 20:00,0.4886,204,7.30,7.33,8.59,7.21,7.30,7.33,6.57,6.59
284,多头出场,s,2022-09-22 09:00,0.4018,253,1.95,1.95,1.29,1.96,10.09,10.12,3.57,3.58
284,多头进场,l,2022-09-21 14:00,0.3941,253,1.95,1.95,1.29,1.96,10.09,10.12,3.57,3.58
283,多头出场,s,2022-09-20 01:00,0.3681,273,0.79,0.79,-0.66,0.80,0.79,0.79,6.85,6.87
283,多头进场,l,2022-09-19 06:00,0.3652,273,0.79,0.79,-0.66,0.80,0.79,0.79,6.85,6.87
282,多头出场,s,2022-09-18 15:00,0.3801,271,3.25,3.26,-1.45,3.41,3.25,3.26,0.03,0.03
282,多头进场,l,2022-09-18 12:00,0.3681,271,3.25,3.26,-1.45,3.41,3.25,3.26,0.03,0.03
281,多头出场,s,2022-09-16 19:00,0.3304,297,-1.78,-1.78,-4.70,-1.84,1.93,1.93,4.40,4.40
281,多头进场,l,2022-09-15 10:00,0.3364,297,-1.78,-1.78,-4.70,-1.84,1.93,1.93,4.40,4.40
280,多头出场,s,2022-09-13 21:00,0.3412,284,-2.93,-2.93,-2.92,-2.93,2.50,2.50,3.15,3.16
280,多头进场,l,2022-09-12 05:00,0.3515,284,-2.93,-2.93,-2.92,-2.93,2.50,2.50,3.15,3.16
279,多头出场,s,2022-09-12 05:00,0.3599,289,4.33,4.35,0.01,4.53,5.00,5.02,0.32,0.32
279,多头进场,l,2022-09-09 11:00,0.3449,289,4.33,4.35,0.01,4.53,5.00,5.02,0.32,0.32
278,多头出场,s,2022-09-09 02:00,0.3357,301,1.20,1.21,-4.33,1.27,1.20,1.21,0.27,0.27
278,多头进场,l,2022-09-09 00:00,0.3317,301,1.20,1.21,-4.33,1.27,1.20,1.21,0.27,0.27
277,多头出场,s,2022-09-08 21:00,0.3349,299,0.36,0.36,-5.53,0.38,0.72,0.72,1.64,1.65
277,多头进场,l,2022-09-08 12:00,0.3337,299,0.36,0.36,-5.53,0.38,0.72,0.72,1.64,1.65
276,多头出场,s,2022-09-07 19:00,0.3225,315,1.70,1.70,-5.89,1.84,1.73,1.73,0.47,0.47
276,多头进场,l,2022-09-07 12:00,0.3171,315,1.70,1.70,-5.89,1.84,1.73,1.73,0.47,0.47
275,多头出场,s,2022-09-07 03:00,0.3233,298,-3.55,-3.55,-7.59,-3.70,0.51,0.51,3.96,3.97
275,多头进场,l,2022-09-06 16:00,0.3352,298,-3.55,-3.55,-7.59,-3.70,0.51,0.51,3.96,3.97
274,多头出场,s,2022-09-06 03:00,0.3302,303,0.36,0.36,-4.05,0.38,1.33,1.34,1.97,1.98
274,多头进场,l,2022-09-04 16:00,0.3290,303,0.36,0.36,-4.05,0.38,1.33,1.34,1.97,1.98
273,多头出场,s,2022-09-03 05:00,0.3314,302,0.21,0.21,-4.41,0.22,0.88,0.88,1.63,1.63
273,多头进场,l,2022-09-02 16:00,0.3307,302,0.21,0.21,-4.41,0.22,0.88,0.88,1.63,1.63
272,多头出场,s,2022-09-02 13:00,0.3348,302,1.12,1.12,-4.62,1.19,1.18,1.18,0.09,0.09
272,多头进场,l,2022-09-02 11:00,0.3311,302,1.12,1.12,-4.62,1.19,1.18,1.18,0.09,0.09
271,多头出场,s,2022-09-02 01:00,0.3238,303,-1.73,-1.73,-5.74,-1.80,0.58,0.58,2.42,2.43
271,多头进场,l,2022-09-01 03:00,0.3295,303,-1.73,-1.73,-5.74,-1.80,0.58,0.58,2.42,2.43
270,多头出场,s,2022-09-01 03:00,0.3299,301,-0.45,-0.45,-4.01,-0.47,0.30,0.30,2.53,2.53
270,多头进场,l,2022-08-31 18:00,0.3314,301,-0.45,-0.45,-4.01,-0.47,0.30,0.30,2.53,2.53
269,多头出场,s,2022-08-31 18:00,0.3339,302,1.03,1.03,-3.56,1.08,1.03,1.03,0.48,0.48
269,多头进场,l,2022-08-31 09:00,0.3305,302,1.03,1.03,-3.56,1.08,1.03,1.03,0.48,0.48
268,多头出场,s,2022-08-31 00:00,0.3257,302,-1.33,-1.33,-4.59,-1.37,1.75,1.76,2.57,2.57
268,多头进场,l,2022-08-30 11:00,0.3301,302,-1.33,-1.33,-4.59,-1.37,1.75,1.76,2.57,2.57
267,多头出场,s,2022-08-30 04:00,0.3305,300,-0.69,-0.69,-3.26,-0.71,1.35,1.35,4.26,4.27
267,多头进场,l,2022-08-28 09:00,0.3328,300,-0.69,-0.69,-3.26,-0.71,1.35,1.35,4.26,4.27
266,多头出场,s,2022-08-27 08:00,0.3430,298,2.32,2.33,-2.57,2.44,2.41,2.42,0.80,0.81
266,多头进场,l,2022-08-27 00:00,0.3352,298,2.32,2.33,-2.57,2.44,2.41,2.42,0.80,0.81
265,多头出场,s,2022-08-26 14:00,0.3484,288,0.43,0.43,-4.89,0.46,0.84,0.84,0.26,0.26
265,多头进场,l,2022-08-26 10:00,0.3469,288,0.43,0.43,-4.89,0.46,0.84,0.84,0.26,0.26
264,多头出场,s,2022-08-26 04:00,0.3508,288,1.09,1.10,-5.32,1.17,1.09,1.10,0.95,0.95
264,多头进场,l,2022-08-25 15:00,0.3470,288,1.09,1.10,-5.32,1.17,1.09,1.10,0.95,0.95
263,多头出场,s,2022-08-25 14:00,0.3500,289,1.39,1.39,-6.42,1.50,1.39,1.39,0.38,0.38
263,多头进场,l,2022-08-25 10:00,0.3452,289,1.39,1.39,-6.42,1.50,1.39,1.39,0.38,0.38
262,多头出场,s,2022-08-25 03:00,0.3507,294,3.26,3.27,-7.81,3.67,3.26,3.27,0.15,0.15
262,多头进场,l,2022-08-24 11:00,0.3396,294,3.26,3.27,-7.81,3.67,3.26,3.27,0.15,0.15
261,多头出场,s,2022-08-24 02:00,0.3448,293,1.17,1.17,-11.07,1.34,1.17,1.17,0.29,0.29
261,多头进场,l,2022-08-23 22:00,0.3408,293,1.17,1.17,-11.07,1.34,1.17,1.17,0.29,0.29
260,多头出场,s,2022-08-23 21:00,0.3437,299,2.87,2.87,-12.24,3.38,2.87,2.87,0.06,0.06
260,多头进场,l,2022-08-23 14:00,0.3341,299,2.87,2.87,-12.24,3.38,2.87,2.87,0.06,0.06
259,多头出场,s,2022-08-23 04:00,0.3368,289,-2.40,-2.41,-15.11,-2.75,0.40,0.41,3.99,4.00
259,多头进场,l,2022-08-22 06:00,0.3451,289,-2.40,-2.41,-15.11,-2.75,0.40,0.41,3.99,4.00
258,多头出场,s,2022-08-22 05:00,0.3474,291,1.19,1.19,-12.71,1.39,1.31,1.31,0.17,0.17
258,多头进场,l,2022-08-22 01:00,0.3433,291,1.19,1.19,-12.71,1.39,1.31,1.31,0.17,0.17
257,多头出场,s,2022-08-21 15:00,0.3407,296,0.89,0.89,-13.91,1.04,0.89,0.89,0.68,0.68
257,多头进场,l,2022-08-21 05:00,0.3377,296,0.89,0.89,-13.91,1.04,0.89,0.89,0.68,0.68
256,多头出场,s,2022-08-21 05:00,0.3372,293,-1.14,-1.14,-14.79,-1.32,0.35,0.35,2.64,2.64
256,多头进场,l,2022-08-20 21:00,0.3411,293,-1.14,-1.14,-14.79,-1.32,0.35,0.35,2.64,2.64
255,多头出场,s,2022-08-20 04:00,0.3419,269,-7.67,-7.69,-13.65,-8.15,0.08,0.08,10.63,10.66
255,多头进场,l,2022-08-19 07:00,0.3704,269,-7.67,-7.69,-13.65,-8.15,0.08,0.08,10.63,10.66
254,多头出场,s,2022-08-19 03:00,0.3783,267,1.15,1.15,-5.99,1.24,1.60,1.60,0.51,0.51
254,多头进场,l,2022-08-18 11:00,0.3740,267,1.15,1.15,-5.99,1.24,1.60,1.60,0.51,0.51
253,多头出场,s,2022-08-18 03:00,0.3777,267,0.99,0.99,-7.13,1.08,0.99,0.99,1.60,1.60
253,多头进场,l,2022-08-17 20:00,0.3740,267,0.99,0.99,-7.13,1.08,0.99,0.99,1.60,1.60
252,多头出场,s,2022-08-16 17:00,0.3751,269,1.26,1.27,-8.12,1.40,1.26,1.27,1.02,1.03
252,多头进场,l,2022-08-16 10:00,0.3704,269,1.26,1.27,-8.12,1.40,1.26,1.27,1.02,1.03
251,多头出场,s,2022-08-16 04:00,0.3727,262,-2.23,-2.23,-9.39,-2.40,1.05,1.05,4.03,4.04
251,多头进场,l,2022-08-14 21:00,0.3812,262,-2.23,-2.23,-9.39,-2.40,1.05,1.05,4.03,4.04
250,多头出场,s,2022-08-14 11:00,0.3854,266,2.61,2.61,-7.16,2.89,3.19,3.19,1.52,1.52
250,多头进场,l,2022-08-12 15:00,0.3756,266,2.61,2.61,-7.16,2.89,3.19,3.19,1.52,1.52
249,多头出场,s,2022-08-12 03:00,0.3809,260,-0.86,-0.86,-9.77,-0.94,0.21,0.21,1.87,1.87
249,多头进场,l,2022-08-11 09:00,0.3842,260,-0.86,-0.86,-9.77,-0.94,0.21,0.21,1.87,1.87
248,多头出场,s,2022-08-11 04:00,0.3770,265,0.21,0.21,-8.91,0.23,0.87,0.88,0.77,0.77
248,多头进场,l,2022-08-10 20:00,0.3762,265,0.21,0.21,-8.91,0.23,0.87,0.88,0.77,0.77
247,多头出场,s,2022-08-10 20:00,0.3695,275,1.90,1.90,-9.12,2.13,1.90,1.90,1.02,1.02
247,多头进场,l,2022-08-10 10:00,0.3626,275,1.90,1.90,-9.12,2.13,1.90,1.90,1.02,1.02
246,多头出场,s,2022-08-10 09:00,0.3644,266,-3.01,-3.01,-11.02,-3.27,2.39,2.40,4.02,4.02
246,多头进场,l,2022-08-05 11:00,0.3757,266,-3.01,-3.01,-11.02,-3.27,2.39,2.40,4.02,4.02
245,多头出场,s,2022-08-05 02:00,0.3679,269,-0.83,-0.84,-8.01,-0.90,0.27,0.27,1.80,1.81
245,多头进场,l,2022-08-04 21:00,0.3710,269,-0.83,-0.84,-8.01,-0.90,0.27,0.27,1.80,1.81
244,多头出场,s,2022-08-04 07:00,0.3695,264,-2.22,-2.22,-7.18,-2.33,0.34,0.34,3.91,3.92
244,多头进场,l,2022-08-03 00:00,0.3779,264,-2.22,-2.22,-7.18,-2.33,0.34,0.34,3.91,3.92
243,多头出场,s,2022-08-03 00:00,0.3774,269,1.56,1.56,-4.96,1.67,1.56,1.56,1.32,1.32
243,多头进场,l,2022-08-02 10:00,0.3716,269,1.56,1.56,-4.96,1.67,1.56,1.56,1.32,1.32
242,多头出场,s,2022-08-02 09:00,0.3816,263,0.66,0.66,-6.52,0.71,0.76,0.76,1.10,1.11
242,多头进场,l,2022-08-02 07:00,0.3791,263,0.66,0.66,-6.52,0.71,0.76,0.76,1.10,1.11
241,多头出场,s,2022-08-02 04:00,0.3779,258,-2.40,-2.40,-7.18,-2.52,0.05,0.05,4.18,4.18
241,多头进场,l,2022-08-01 05:00,0.3872,258,-2.40,-2.40,-7.18,-2.52,0.05,0.05,4.18,4.18
240,多头出场,s,2022-08-01 02:00,0.3949,259,2.46,2.46,-4.78,2.65,2.46,2.46,0.26,0.26
240,多头进场,l,2022-07-31 16:00,0.3854,259,2.46,2.46,-4.78,2.65,2.46,2.46,0.26,0.26
239,多头出场,s,2022-07-30 21:00,0.3986,267,6.43,6.44,-7.24,7.45,6.78,6.78,0.11,0.11
239,多头进场,l,2022-07-30 20:00,0.3745,267,6.43,6.44,-7.24,7.45,6.78,6.78,0.11,0.11
238,多头出场,s,2022-07-30 17:00,0.3722,269,0.16,0.16,-13.67,0.19,1.40,1.40,3.23,3.23
238,多头进场,l,2022-07-29 15:00,0.3716,269,0.16,0.16,-13.67,0.19,1.40,1.40,3.23,3.23
237,多头出场,s,2022-07-29 01:00,0.3717,274,1.95,1.95,-13.83,2.31,2.77,2.77,0.25,0.25
237,多头进场,l,2022-07-28 23:00,0.3646,274,1.95,1.95,-13.83,2.31,2.77,2.77,0.25,0.25
236,多头出场,s,2022-07-28 23:00,0.3623,277,0.64,0.64,-15.78,0.76,0.64,0.64,3.07,3.08
236,多头进场,l,2022-07-28 10:00,0.3600,277,0.64,0.64,-15.78,0.76,0.64,0.64,3.07,3.08
235,多头出场,s,2022-07-28 10:00,0.3610,284,2.87,2.88,-16.42,3.55,2.87,2.88,0.03,0.03
235,多头进场,l,2022-07-28 02:00,0.3509,284,2.87,2.88,-16.42,3.55,2.87,2.88,0.03,0.03
234,多头出场,s,2022-07-28 02:00,0.3453,299,3.32,3.32,-19.29,4.29,3.32,3.32,0.15,0.15
234,多头进场,l,2022-07-27 14:00,0.3342,299,3.32,3.32,-19.29,4.29,3.32,3.32,0.15,0.15
233,多头出场,s,2022-07-27 13:00,0.3363,299,0.78,0.78,-22.60,1.01,0.78,0.78,0.99,0.99
233,多头进场,l,2022-07-27 10:00,0.3337,299,0.78,0.78,-22.60,1.01,0.78,0.78,0.99,0.99
232,多头出场,s,2022-07-27 05:00,0.3338,300,0.39,0.39,-23.38,0.51,0.39,0.39,2.19,2.20
232,多头进场,l,2022-07-26 14:00,0.3325,300,0.39,0.39,-23.38,0.51,0.39,0.39,2.19,2.20
231,多头出场,s,2022-07-26 09:00,0.3343,290,-2.90,-2.90,-23.77,-3.66,0.96,0.96,3.28,3.28
231,多头进场,l,2022-07-26 00:00,0.3443,290,-2.90,-2.90,-23.77,-3.66,0.96,0.96,3.28,3.28
230,多头出场,s,2022-07-26 00:00,0.3495,277,-3.05,-3.05,-20.87,-3.71,1.72,1.72,5.26,5.27
230,多头进场,l,2022-07-24 21:00,0.3605,277,-3.05,-3.05,-20.87,-3.71,1.72,1.72,5.26,5.27
229,多头出场,s,2022-07-24 19:00,0.3633,275,0.22,0.22,-17.82,0.27,0.36,0.36,0.88,0.88
229,多头进场,l,2022-07-24 13:00,0.3625,275,0.22,0.22,-17.82,0.27,0.36,0.36,0.88,0.88
228,多头出场,s,2022-07-23 05:00,0.3588,274,-1.51,-1.51,-18.04,-1.81,2.00,2.00,2.79,2.80
228,多头进场,l,2022-07-22 14:00,0.3643,274,-1.51,-1.51,-18.04,-1.81,2.00,2.00,2.79,2.80
227,多头出场,s,2022-07-22 00:00,0.3561,281,0.37,0.37,-16.54,0.44,0.37,0.37,1.77,1.78
227,多头进场,l,2022-07-21 20:00,0.3548,281,0.37,0.37,-16.54,0.44,0.37,0.37,1.77,1.78
226,多头出场,s,2022-07-21 20:00,0.3555,274,-2.27,-2.28,-16.90,-2.66,4.90,4.92,3.67,3.68
226,多头进场,l,2022-07-19 21:00,0.3638,274,-2.27,-2.28,-16.90,-2.66,4.90,4.92,3.67,3.68
225,多头出场,s,2022-07-19 20:00,0.3626,273,-0.74,-0.74,-14.63,-0.86,1.15,1.15,3.77,3.78
225,多头进场,l,2022-07-19 07:00,0.3653,273,-0.74,-0.74,-14.63,-0.86,1.15,1.15,3.77,3.78
224,多头出场,s,2022-07-19 07:00,0.3638,274,-0.16,-0.16,-13.89,-0.19,1.56,1.56,3.26,3.27
224,多头进场,l,2022-07-18 14:00,0.3644,274,-0.16,-0.16,-13.89,-0.19,1.56,1.56,3.26,3.27
223,多头出场,s,2022-07-18 08:00,0.3493,291,1.75,1.75,-13.73,2.07,1.78,1.78,0.12,0.12
223,多头进场,l,2022-07-18 07:00,0.3433,291,1.75,1.75,-13.73,2.07,1.78,1.78,0.12,0.12
222,多头出场,s,2022-07-18 03:00,0.3498,290,1.54,1.54,-15.47,1.85,1.54,1.54,0.35,0.35
222,多头进场,l,2022-07-18 01:00,0.3445,290,1.54,1.54,-15.47,1.85,1.54,1.54,0.35,0.35
221,多头出场,s,2022-07-18 01:00,0.3530,282,-0.31,-0.31,-17.01,-0.37,0.42,0.42,2.37,2.37
221,多头进场,l,2022-07-17 16:00,0.3541,282,-0.31,-0.31,-17.01,-0.37,0.42,0.42,2.37,2.37
220,多头出场,s,2022-07-16 14:00,0.3353,295,-0.94,-0.95,-16.70,-1.12,0.21,0.21,3.30,3.31
220,多头进场,l,2022-07-15 18:00,0.3385,295,-0.94,-0.95,-16.70,-1.12,0.21,0.21,3.30,3.31
219,多头出场,s,2022-07-15 06:00,0.3292,305,0.52,0.52,-15.76,0.62,1.04,1.04,0.52,0.52
219,多头进场,l,2022-07-15 01:00,0.3275,305,0.52,0.52,-15.76,0.62,1.04,1.04,0.52,0.52
218,多头出场,s,2022-07-15 01:00,0.3268,311,1.87,1.87,-16.27,2.28,1.87,1.87,0.62,0.62
218,多头进场,l,2022-07-14 23:00,0.3208,311,1.87,1.87,-16.27,2.28,1.87,1.87,0.62,0.62
217,多头出场,s,2022-07-14 23:00,0.3213,308,-0.74,-0.74,-18.14,-0.89,0.43,0.43,3.54,3.55
217,多头进场,l,2022-07-14 07:00,0.3237,308,-0.74,-0.74,-18.14,-0.89,0.43,0.43,3.54,3.55
216,多头出场,s,2022-07-14 04:00,0.3185,316,0.85,0.85,-17.40,1.04,1.96,1.96,4.36,4.37
216,多头进场,l,2022-07-13 17:00,0.3158,316,0.85,0.85,-17.40,1.04,1.96,1.96,4.36,4.37
215,多头出场,s,2022-07-13 03:00,0.3095,320,-0.74,-0.74,-18.25,-0.89,1.18,1.19,1.22,1.22
215,多头进场,l,2022-07-12 19:00,0.3118,320,-0.74,-0.74,-18.25,-0.89,1.18,1.19,1.22,1.22
214,多头出场,s,2022-07-12 19:00,0.3131,318,-0.32,-0.32,-17.52,-0.38,1.30,1.31,2.00,2.01
