交易 #,类型,信号,日期/时间,价格 USDT,合约,获利 USDT,获利 %,累计获利 USDT,累计获利 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %
162,多头进场,l,2024-07-11 10:00,141.74,0.705,2.52,2.52,13.52,2.27,2.52,2.52,1.88,1.88
161,多头出场,s,2024-07-11 00:00,142.40,0.688,-1.94,-1.94,11.00,-1.72,0.67,0.67,3.61,3.62
161,多头进场,l,2024-07-10 12:00,145.22,0.688,-1.94,-1.94,11.00,-1.72,0.67,0.67,3.61,3.62
160,多头出场,s,2024-07-10 12:00,144.44,0.703,1.63,1.63,12.94,1.47,1.63,1.63,2.47,2.48
160,多头进场,l,2024-07-10 03:00,142.12,0.703,1.63,1.63,12.94,1.47,1.63,1.63,2.47,2.48
159,多头出场,s,2024-07-10 02:00,142.93,0.719,2.84,2.84,11.31,2.62,2.98,2.99,0.27,0.27
159,多头进场,l,2024-07-09 22:00,138.98,0.719,2.84,2.84,11.31,2.62,2.98,2.99,0.27,0.27
158,多头出场,s,2024-07-09 22:00,142.51,0.709,1.06,1.06,8.47,0.98,1.06,1.06,1.50,1.50
158,多头进场,l,2024-07-09 20:00,141.02,0.709,1.06,1.06,8.47,0.98,1.06,1.06,1.50,1.50
157,多头出场,s,2024-07-09 14:00,142.26,0.728,3.67,3.67,7.42,3.54,3.67,3.67,0.56,0.56
157,多头进场,l,2024-07-09 09:00,137.22,0.728,3.67,3.67,7.42,3.54,3.67,3.67,0.56,0.56
156,多头出场,s,2024-07-08 16:00,135.86,0.708,-3.80,-3.80,3.75,-3.54,1.27,1.27,9.53,9.53
156,多头进场,l,2024-07-07 08:00,141.23,0.708,-3.80,-3.80,3.75,-3.54,1.27,1.27,9.53,9.53
155,多头出场,s,2024-07-05 18:00,128.70,0.739,-4.83,-4.84,7.55,-4.30,0.55,0.55,10.52,10.53
155,多头进场,l,2024-07-05 00:00,135.24,0.739,-4.83,-4.84,7.55,-4.30,0.55,0.55,10.52,10.53
154,多头出场,s,2024-07-04 23:00,135.71,0.671,-8.84,-8.85,12.38,-7.30,0.07,0.07,12.96,12.97
154,多头进场,l,2024-07-03 14:00,148.89,0.671,-8.84,-8.85,12.38,-7.30,0.07,0.07,12.96,12.97
153,多头出场,s,2024-07-02 10:00,148.64,0.675,0.39,0.39,21.23,0.32,0.53,0.53,1.39,1.39
153,多头进场,l,2024-07-02 01:00,148.06,0.675,0.39,0.39,21.23,0.32,0.53,0.53,1.39,1.39
152,多头出场,s,2024-07-01 21:00,148.37,0.684,1.53,1.53,20.83,1.28,1.53,1.53,0.07,0.07
152,多头进场,l,2024-07-01 19:00,146.14,0.684,1.53,1.53,20.83,1.28,1.53,1.53,0.07,0.07
151,多头出场,s,2024-06-30 23:00,143.00,0.684,-2.15,-2.15,19.31,-1.77,0.54,0.54,6.19,6.19
151,多头进场,l,2024-06-28 12:00,146.14,0.684,-2.15,-2.15,19.31,-1.77,0.54,0.54,6.19,6.19
150,多头出场,s,2024-06-27 17:00,137.75,0.734,1.16,1.16,21.46,0.96,1.16,1.16,0.71,0.71
150,多头进场,l,2024-06-27 13:00,136.17,0.734,1.16,1.16,21.46,0.96,1.16,1.16,0.71,0.71
149,多头出场,s,2024-06-27 11:00,137.92,0.732,1.02,1.02,20.30,0.85,1.02,1.02,0.67,0.67
149,多头进场,l,2024-06-27 09:00,136.53,0.732,1.02,1.02,20.30,0.85,1.02,1.02,0.67,0.67
148,多头出场,s,2024-06-27 03:00,137.07,0.73,0.14,0.14,19.28,0.12,0.42,0.42,1.48,1.48
148,多头进场,l,2024-06-26 23:00,136.88,0.73,0.14,0.14,19.28,0.12,0.42,0.42,1.48,1.48
147,多头出场,s,2024-06-26 21:00,138.24,0.727,0.62,0.62,19.14,0.52,2.20,2.20,1.11,1.11
147,多头进场,l,2024-06-26 05:00,137.39,0.727,0.62,0.62,19.14,0.52,2.20,2.20,1.11,1.11
146,多头出场,s,2024-06-24 18:00,127.35,0.745,-4.99,-5.00,18.52,-4.04,0.77,0.78,8.98,8.99
146,多头进场,l,2024-06-22 21:00,134.05,0.745,-4.99,-5.00,18.52,-4.04,0.77,0.78,8.98,8.99
145,多头出场,s,2024-06-22 03:00,133.64,0.764,2.10,2.10,23.51,1.73,2.10,2.10,1.63,1.63
145,多头进场,l,2024-06-22 00:00,130.89,0.764,2.10,2.10,23.51,1.73,2.10,2.10,1.63,1.63
144,多头出场,s,2024-06-21 22:00,132.22,0.761,0.75,0.75,21.41,0.62,0.75,0.75,1.40,1.40
144,多头进场,l,2024-06-21 20:00,131.24,0.761,0.75,0.75,21.41,0.62,0.75,0.75,1.40,1.40
143,多头出场,s,2024-06-21 17:00,132.34,0.74,-1.95,-1.96,20.67,-1.59,0.63,0.63,3.94,3.94
143,多头进场,l,2024-06-20 21:00,134.98,0.74,-1.95,-1.96,20.67,-1.59,0.63,0.63,3.94,3.94
142,多头出场,s,2024-06-20 19:00,140.76,0.727,2.38,2.39,22.62,1.98,2.38,2.39,3.60,3.60
142,多头进场,l,2024-06-19 21:00,137.48,0.727,2.38,2.39,22.62,1.98,2.38,2.39,3.60,3.60
141,多头出场,s,2024-06-19 05:00,138.29,0.682,-5.54,-5.55,20.24,-4.41,0.78,0.79,12.60,12.61
141,多头进场,l,2024-06-17 14:00,146.42,0.682,-5.54,-5.55,20.24,-4.41,0.78,0.79,12.60,12.61
140,多头出场,s,2024-06-16 23:00,146.74,0.693,1.70,1.70,25.78,1.37,1.79,1.79,0.84,0.84
140,多头进场,l,2024-06-16 10:00,144.29,0.693,1.70,1.70,25.78,1.37,1.79,1.79,0.84,0.84
139,多头出场,s,2024-06-16 00:00,145.75,0.646,-5.75,-5.75,24.08,-4.43,0.33,0.33,9.68,9.69
139,多头进场,l,2024-06-13 08:00,154.65,0.646,-5.75,-5.75,24.08,-4.43,0.33,0.33,9.68,9.69
138,多头出场,s,2024-06-12 17:00,152.53,0.625,-4.58,-4.59,29.83,-3.41,0.31,0.31,9.16,9.17
138,多头进场,l,2024-06-11 04:00,159.86,0.625,-4.58,-4.59,29.83,-3.41,0.31,0.31,9.16,9.17
137,多头出场,s,2024-06-10 23:00,162.31,0.621,0.82,0.82,34.41,0.61,0.82,0.82,2.19,2.19
137,多头进场,l,2024-06-10 10:00,160.99,0.621,0.82,0.82,34.41,0.61,0.82,0.82,2.19,2.19
136,多头出场,s,2024-06-09 20:00,160.59,0.577,-7.28,-7.28,33.59,-5.16,0.69,0.69,11.70,11.71
136,多头进场,l,2024-06-06 02:00,173.20,0.577,-7.28,-7.28,33.59,-5.16,0.69,0.69,11.70,11.71
135,多头出场,s,2024-06-05 07:00,171.01,0.601,2.92,2.93,40.87,2.12,2.92,2.93,0.37,0.37
135,多头进场,l,2024-06-04 21:00,166.15,0.601,2.92,2.93,40.87,2.12,2.92,2.93,0.37,0.37
134,多头出场,s,2024-06-04 04:00,167.16,0.603,0.91,0.91,37.95,0.66,1.39,1.39,2.61,2.61
134,多头进场,l,2024-06-01 07:00,165.65,0.603,0.91,0.91,37.95,0.66,1.39,1.39,2.61,2.61
133,多头出场,s,2024-05-31 19:00,168.83,0.585,-1.14,-1.14,37.04,-0.83,0.06,0.06,3.38,3.38
133,多头进场,l,2024-05-31 02:00,170.78,0.585,-1.14,-1.14,37.04,-0.83,0.06,0.06,3.38,3.38
132,多头出场,s,2024-05-31 01:00,171.91,0.59,1.51,1.51,38.18,1.11,1.51,1.51,3.42,3.42
132,多头进场,l,2024-05-30 05:00,169.35,0.59,1.51,1.51,38.18,1.11,1.51,1.51,3.42,3.42
131,多头出场,s,2024-05-30 00:00,169.44,0.594,0.69,0.69,36.67,0.51,1.02,1.02,0.76,0.76
131,多头进场,l,2024-05-29 19:00,168.28,0.594,0.69,0.69,36.67,0.51,1.02,1.02,0.76,0.76
130,多头出场,s,2024-05-29 11:00,171.50,0.591,1.52,1.53,35.98,1.13,1.52,1.53,0.87,0.88
130,多头进场,l,2024-05-29 05:00,168.92,0.591,1.52,1.53,35.98,1.13,1.52,1.53,0.87,0.88
129,多头出场,s,2024-05-29 03:00,169.88,0.594,0.95,0.95,34.46,0.71,0.95,0.95,1.35,1.35
129,多头进场,l,2024-05-28 23:00,168.28,0.594,0.95,0.95,34.46,0.71,0.95,0.95,1.35,1.35
128,多头出场,s,2024-05-27 08:00,164.62,0.578,-4.78,-4.78,33.51,-3.46,0.21,0.21,6.87,6.88
128,多头进场,l,2024-05-24 10:00,172.89,0.578,-4.78,-4.78,33.51,-3.46,0.21,0.21,6.87,6.88
127,多头出场,s,2024-05-24 04:00,173.57,0.563,-2.21,-2.21,38.29,-1.57,1.05,1.05,4.89,4.89
127,多头进场,l,2024-05-23 06:00,177.50,0.563,-2.21,-2.21,38.29,-1.57,1.05,1.05,4.89,4.89
126,多头出场,s,2024-05-23 05:00,180.18,0.56,1.02,1.02,40.50,0.73,1.02,1.02,1.05,1.05
126,多头进场,l,2024-05-23 03:00,178.36,0.56,1.02,1.02,40.50,0.73,1.02,1.02,1.05,1.05
125,多头出场,s,2024-05-22 22:00,180.55,0.561,1.40,1.40,39.48,1.01,1.40,1.40,1.11,1.11
125,多头进场,l,2024-05-22 19:00,178.06,0.561,1.40,1.40,39.48,1.01,1.40,1.40,1.11,1.11
124,多头出场,s,2024-05-22 13:00,179.04,0.535,-4.10,-4.10,38.08,-2.88,1.17,1.17,6.60,6.60
124,多头进场,l,2024-05-21 07:00,186.70,0.535,-4.10,-4.10,38.08,-2.88,1.17,1.17,6.60,6.60
123,多头出场,s,2024-05-21 04:00,187.60,0.555,4.12,4.12,42.18,2.98,4.52,4.52,0.42,0.42
123,多头进场,l,2024-05-21 02:00,180.18,0.555,4.12,4.12,42.18,2.98,4.52,4.52,0.42,0.42
122,多头出场,s,2024-05-20 10:00,172.29,0.577,-0.53,-0.53,38.06,-0.38,0.61,0.61,4.18,4.18
122,多头进场,l,2024-05-19 16:00,173.20,0.577,-0.53,-0.53,38.06,-0.38,0.61,0.61,4.18,4.18
121,多头出场,s,2024-05-19 13:00,175.28,0.585,2.70,2.71,38.59,1.99,2.70,2.71,0.04,0.04
121,多头进场,l,2024-05-19 00:00,170.66,0.585,2.70,2.71,38.59,1.99,2.70,2.71,0.04,0.04
120,多头出场,s,2024-05-18 09:00,171.29,0.596,2.18,2.18,35.88,1.63,2.18,2.18,0.17,0.17
120,多头进场,l,2024-05-18 05:00,167.64,0.596,2.18,2.18,35.88,1.63,2.18,2.18,0.17,0.17
119,多头出场,s,2024-05-17 08:00,162.08,0.63,2.25,2.25,33.71,1.71,2.25,2.25,1.29,1.29
119,多头进场,l,2024-05-16 22:00,158.51,0.63,2.25,2.25,33.71,1.71,2.25,2.25,1.29,1.29
118,多头出场,s,2024-05-15 20:00,146.39,0.689,0.92,0.92,31.46,0.71,0.92,0.92,1.34,1.34
118,多头进场,l,2024-05-15 17:00,145.05,0.689,0.92,0.92,31.46,0.71,0.92,0.92,1.34,1.34
117,多头出场,s,2024-05-15 17:00,145.77,0.692,0.97,0.97,30.54,0.75,0.97,0.97,2.19,2.19
117,多头进场,l,2024-05-14 21:00,144.37,0.692,0.97,0.97,30.54,0.75,0.97,0.97,2.19,2.19
116,多头出场,s,2024-05-14 00:00,148.71,0.693,3.11,3.11,29.57,2.46,3.11,3.11,4.46,4.47
116,多头进场,l,2024-05-12 15:00,144.22,0.693,3.11,3.11,29.57,2.46,3.11,3.11,4.46,4.47
115,多头出场,s,2024-05-12 10:00,146.64,0.653,-4.17,-4.18,26.46,-3.19,0.12,0.12,6.47,6.48
115,多头进场,l,2024-05-10 21:00,153.03,0.653,-4.17,-4.18,26.46,-3.19,0.12,0.12,6.47,6.48
114,多头出场,s,2024-05-09 20:00,144.04,0.652,-6.07,-6.07,30.63,-4.44,2.43,2.43,8.70,8.71
114,多头进场,l,2024-05-07 21:00,153.35,0.652,-6.07,-6.07,30.63,-4.44,2.43,2.43,8.70,8.71
113,多头出场,s,2024-05-06 12:00,147.61,0.682,0.74,0.74,36.70,0.55,1.06,1.06,2.33,2.33
113,多头进场,l,2024-05-05 05:00,146.52,0.682,0.74,0.74,36.70,0.55,1.06,1.06,2.33,2.33
112,多头出场,s,2024-05-04 18:00,146.32,0.689,0.85,0.85,35.96,0.63,0.85,0.85,0.95,0.95
112,多头进场,l,2024-05-04 13:00,145.09,0.689,0.85,0.85,35.96,0.63,0.85,0.85,0.95,0.95
111,多头出场,s,2024-05-04 12:00,146.05,0.699,2.15,2.15,35.11,1.62,2.15,2.15,1.48,1.48
111,多头进场,l,2024-05-03 21:00,142.97,0.699,2.15,2.15,35.11,1.62,2.15,2.15,1.48,1.48
110,多头出场,s,2024-05-03 20:00,139.92,0.718,0.50,0.50,32.96,0.37,0.50,0.50,2.41,2.41
110,多头进场,l,2024-05-03 13:00,139.23,0.718,0.50,0.50,32.96,0.37,0.50,0.50,2.41,2.41
109,多头出场,s,2024-05-01 16:00,121.24,0.731,-11.36,-11.36,32.46,-7.90,2.19,2.19,13.38,13.39
109,多头进场,l,2024-04-29 22:00,136.78,0.731,-11.36,-11.36,32.46,-7.90,2.19,2.19,13.38,13.39
108,多头出场,s,2024-04-29 22:00,137.58,0.708,-2.56,-2.56,43.82,-1.75,1.98,1.98,5.33,5.33
108,多头进场,l,2024-04-28 19:00,141.20,0.708,-2.56,-2.56,43.82,-1.75,1.98,1.98,5.33,5.33
107,多头出场,s,2024-04-28 01:00,138.48,0.68,-5.70,-5.71,46.38,-3.75,1.39,1.39,9.51,9.52
107,多头进场,l,2024-04-26 03:00,146.86,0.68,-5.70,-5.71,46.38,-3.75,1.39,1.39,9.51,9.52
106,多头出场,s,2024-04-25 23:00,147.45,0.66,-2.68,-2.68,52.08,-1.73,1.54,1.54,6.22,6.22
106,多头进场,l,2024-04-24 23:00,151.51,0.66,-2.68,-2.68,52.08,-1.73,1.54,1.54,6.22,6.22
105,多头出场,s,2024-04-24 12:00,158.31,0.641,1.55,1.55,54.76,1.01,1.55,1.55,0.08,0.08
105,多头进场,l,2024-04-24 10:00,155.89,0.641,1.55,1.55,54.76,1.01,1.55,1.55,0.08,0.08
104,多头出场,s,2024-04-24 09:00,158.40,0.643,2.01,2.01,53.21,1.33,2.01,2.01,0.55,0.55
104,多头进场,l,2024-04-24 06:00,155.28,0.643,2.01,2.01,53.21,1.33,2.01,2.01,0.55,0.55
103,多头出场,s,2024-04-23 21:00,156.24,0.646,0.96,0.96,51.20,0.64,0.96,0.96,1.10,1.11
103,多头进场,l,2024-04-23 12:00,154.75,0.646,0.96,0.96,51.20,0.64,0.96,0.96,1.10,1.11
102,多头出场,s,2024-04-22 13:00,152.85,0.665,1.66,1.66,50.24,1.12,1.66,1.66,0.28,0.28
102,多头进场,l,2024-04-22 11:00,150.35,0.665,1.66,1.66,50.24,1.12,1.66,1.66,0.28,0.28
101,多头出场,s,2024-04-22 11:00,151.09,0.675,2.07,2.07,48.58,1.41,2.07,2.07,0.95,0.95
101,多头进场,l,2024-04-22 09:00,148.03,0.675,2.07,2.07,48.58,1.41,2.07,2.07,0.95,0.95
100,多头出场,s,2024-04-22 09:00,151.24,0.666,0.76,0.76,46.51,0.52,0.76,0.76,2.28,2.28
100,多头进场,l,2024-04-21 20:00,150.10,0.666,0.76,0.76,46.51,0.52,0.76,0.76,2.28,2.28
99,多头出场,s,2024-04-20 23:00,144.36,0.701,1.30,1.31,45.75,0.90,1.75,1.75,1.99,1.99
99,多头进场,l,2024-04-20 07:00,142.50,0.701,1.30,1.31,45.75,0.90,1.75,1.75,1.99,1.99
98,多头出场,s,2024-04-19 22:00,146.09,0.694,1.50,1.50,44.45,1.05,1.50,1.50,0.74,0.74
98,多头进场,l,2024-04-19 20:00,143.93,0.694,1.50,1.50,44.45,1.05,1.50,1.50,0.74,0.74
97,多头出场,s,2024-04-19 12:00,138.25,0.755,4.50,4.51,42.95,3.25,4.50,4.51,2.86,2.86
97,多头进场,l,2024-04-19 09:00,132.29,0.755,4.50,4.51,42.95,3.25,4.50,4.51,2.86,2.86
96,多头出场,s,2024-04-18 22:00,138.11,0.75,3.61,3.61,38.45,2.68,3.61,3.61,0.99,0.99
96,多头进场,l,2024-04-18 20:00,133.30,0.75,3.61,3.61,38.45,2.68,3.61,3.61,0.99,0.99
95,多头出场,s,2024-04-18 19:00,136.21,0.762,3.90,3.91,34.84,2.98,3.90,3.91,2.64,2.65
95,多头进场,l,2024-04-18 14:00,131.09,0.762,3.90,3.91,34.84,2.98,3.90,3.91,2.64,2.65
94,多头出场,s,2024-04-18 11:00,135.42,0.758,2.71,2.72,30.94,2.12,2.71,2.72,1.66,1.66
94,多头进场,l,2024-04-18 07:00,131.84,0.758,2.71,2.72,30.94,2.12,2.71,2.72,1.66,1.66
93,多头出场,s,2024-04-18 01:00,132.22,0.744,-1.54,-1.54,28.23,-1.19,0.64,0.64,5.52,5.53
93,多头进场,l,2024-04-17 19:00,134.29,0.744,-1.54,-1.54,28.23,-1.19,0.64,0.64,5.52,5.53
92,多头出场,s,2024-04-17 12:00,138.77,0.669,-7.14,-7.15,29.77,-5.22,0.87,0.87,15.42,15.42
92,多头进场,l,2024-04-15 21:00,149.45,0.669,-7.14,-7.15,29.77,-5.22,0.87,0.87,15.42,15.42
91,多头出场,s,2024-04-15 06:00,142.71,0.579,-17.30,-17.31,36.91,-11.22,1.96,1.96,32.77,32.79
91,多头进场,l,2024-04-12 05:00,172.59,0.579,-17.30,-17.31,36.91,-11.22,1.96,1.96,32.77,32.79
90,多头出场,s,2024-04-11 21:00,175.34,0.578,1.35,1.35,54.21,0.88,1.35,1.35,1.69,1.69
90,多头进场,l,2024-04-11 17:00,173.00,0.578,1.35,1.35,54.21,0.88,1.35,1.35,1.69,1.69
89,多头出场,s,2024-04-11 14:00,174.70,0.577,0.80,0.80,52.86,0.53,0.80,0.80,1.28,1.28
89,多头进场,l,2024-04-11 07:00,173.31,0.577,0.80,0.80,52.86,0.53,0.80,0.80,1.28,1.28
88,多头出场,s,2024-04-11 06:00,174.92,0.579,1.45,1.45,52.06,0.96,1.45,1.45,5.87,5.88
88,多头进场,l,2024-04-10 07:00,172.42,0.579,1.45,1.45,52.06,0.96,1.45,1.45,5.87,5.88
87,多头出场,s,2024-04-10 00:00,174.02,0.556,-3.12,-3.13,50.61,-2.03,2.80,2.81,5.85,5.86
87,多头进场,l,2024-04-07 23:00,179.64,0.556,-3.12,-3.13,50.61,-2.03,2.80,2.81,5.85,5.86
86,多头出场,s,2024-04-07 22:00,182.13,0.556,1.43,1.43,53.74,0.94,1.43,1.43,0.50,0.50
86,多头进场,l,2024-04-07 14:00,179.56,0.556,1.43,1.43,53.74,0.94,1.43,1.43,0.50,0.50
85,多头出场,s,2024-04-07 09:00,180.96,0.564,2.17,2.17,52.31,1.44,2.17,2.17,0.21,0.21
85,多头进场,l,2024-04-07 02:00,177.12,0.564,2.17,2.17,52.31,1.44,2.17,2.17,0.21,0.21
84,多头出场,s,2024-04-07 00:00,178.28,0.571,1.83,1.83,50.14,1.23,1.83,1.83,0.74,0.74
84,多头进场,l,2024-04-06 20:00,175.08,0.571,1.83,1.83,50.14,1.23,1.83,1.83,0.74,0.74
83,多头出场,s,2024-04-06 13:00,177.53,0.531,-5.65,-5.65,48.31,-3.67,1.04,1.04,10.80,10.80
83,多头进场,l,2024-04-04 21:00,188.17,0.531,-5.65,-5.65,48.31,-3.67,1.04,1.04,10.80,10.80
82,多头出场,s,2024-04-04 21:00,189.54,0.536,1.68,1.68,53.96,1.11,1.68,1.68,3.42,3.42
82,多头进场,l,2024-04-04 02:00,186.40,0.536,1.68,1.68,53.96,1.11,1.68,1.68,3.42,3.42
81,多头出场,s,2024-04-03 00:00,180.40,0.554,-0.02,-0.02,52.28,-0.01,0.92,0.92,2.03,2.03
81,多头进场,l,2024-04-02 22:00,180.44,0.554,-0.02,-0.02,52.28,-0.01,0.92,0.92,2.03,2.03
80,多头出场,s,2024-04-02 22:00,181.48,0.513,-6.80,-6.81,52.30,-4.28,2.34,2.34,9.65,9.66
80,多头进场,l,2024-04-01 13:00,194.74,0.513,-6.80,-6.81,52.30,-4.28,2.34,2.34,9.65,9.66
79,多头出场,s,2024-04-01 02:00,198.81,0.511,1.72,1.72,59.11,1.09,1.72,1.72,1.12,1.12
79,多头进场,l,2024-03-31 03:00,195.45,0.511,1.72,1.72,59.11,1.09,1.72,1.72,1.12,1.12
78,多头出场,s,2024-03-29 22:00,188.85,0.544,2.84,2.84,57.39,1.84,2.84,2.84,0.10,0.10
78,多头进场,l,2024-03-29 15:00,183.63,0.544,2.84,2.84,57.39,1.84,2.84,2.84,0.10,0.10
77,多头出场,s,2024-03-29 05:00,188.65,0.542,2.35,2.35,54.55,1.55,2.79,2.79,1.84,1.84
77,多头进场,l,2024-03-28 09:00,184.31,0.542,2.35,2.35,54.55,1.55,2.79,2.79,1.84,1.84
76,多头出场,s,2024-03-28 06:00,187.06,0.52,-2.54,-2.54,52.20,-1.64,0.42,0.42,6.21,6.22
76,多头进场,l,2024-03-26 22:00,191.94,0.52,-2.54,-2.54,52.20,-1.64,0.42,0.42,6.21,6.22
75,多头出场,s,2024-03-26 15:00,196.36,0.518,1.85,1.86,54.73,1.21,1.85,1.86,2.44,2.44
75,多头进场,l,2024-03-25 23:00,192.78,0.518,1.85,1.86,54.73,1.21,1.85,1.86,2.44,2.44
74,多头出场,s,2024-03-25 04:00,178.83,0.568,1.73,1.73,52.88,1.14,1.73,1.73,1.91,1.91
74,多头进场,l,2024-03-24 16:00,175.79,0.568,1.73,1.73,52.88,1.14,1.73,1.73,1.91,1.91
73,多头出场,s,2024-03-24 16:00,176.06,0.582,2.54,2.54,51.15,1.71,2.54,2.54,0.26,0.26
73,多头进场,l,2024-03-24 11:00,171.70,0.582,2.54,2.54,51.15,1.71,2.54,2.54,0.26,0.26
72,多头出场,s,2024-03-24 08:00,175.54,0.57,0.22,0.22,48.62,0.15,0.90,0.90,1.52,1.52
72,多头进场,l,2024-03-23 23:00,175.16,0.57,0.22,0.22,48.62,0.15,0.90,0.90,1.52,1.52
71,多头出场,s,2024-03-23 15:00,176.10,0.581,2.44,2.44,48.40,1.67,2.44,2.44,0.28,0.29
71,多头进场,l,2024-03-23 11:00,171.90,0.581,2.44,2.44,48.40,1.67,2.44,2.44,0.28,0.29
70,多头出场,s,2024-03-23 07:00,172.11,0.582,0.26,0.26,45.96,0.18,1.16,1.17,2.01,2.02
70,多头进场,l,2024-03-22 23:00,171.66,0.582,0.26,0.26,45.96,0.18,1.16,1.17,2.01,2.02
69,多头出场,s,2024-03-22 23:00,172.86,0.534,-7.69,-7.69,45.70,-5.01,1.81,1.81,10.51,10.51
69,多头进场,l,2024-03-21 21:00,187.26,0.534,-7.69,-7.69,45.70,-5.01,1.81,1.81,10.51,10.51
68,多头出场,s,2024-03-21 02:00,178.21,0.501,-10.72,-10.72,53.39,-6.53,3.19,3.19,18.61,18.61
68,多头进场,l,2024-03-19 00:00,199.60,0.501,-10.72,-10.72,53.39,-6.53,3.19,3.19,18.61,18.61
67,多头出场,s,2024-03-17 18:00,188.18,0.549,3.47,3.48,64.10,2.16,3.47,3.48,1.13,1.13
67,多头进场,l,2024-03-17 15:00,181.86,0.549,3.47,3.48,64.10,2.16,3.47,3.48,1.13,1.13
66,多头出场,s,2024-03-17 14:00,188.56,0.544,2.61,2.61,60.63,1.65,2.61,2.61,0.54,0.54
66,多头进场,l,2024-03-17 12:00,183.76,0.544,2.61,2.61,60.63,1.65,2.61,2.61,0.54,0.54
65,多头出场,s,2024-03-17 08:00,186.44,0.546,1.81,1.81,58.02,1.16,1.81,1.81,3.46,3.46
65,多头进场,l,2024-03-17 02:00,183.12,0.546,1.81,1.81,58.02,1.16,1.81,1.81,3.46,3.46
64,多头出场,s,2024-03-16 10:00,186.21,0.552,2.80,2.80,56.21,1.82,3.14,3.14,0.36,0.36
64,多头进场,l,2024-03-16 08:00,181.14,0.552,2.80,2.80,56.21,1.82,3.14,3.14,0.36,0.36
63,多头出场,s,2024-03-13 19:00,154.33,0.663,2.38,2.38,53.41,1.58,2.38,2.38,0.19,0.19
63,多头进场,l,2024-03-13 15:00,150.74,0.663,2.38,2.38,53.41,1.58,2.38,2.38,0.19,0.19
62,多头出场,s,2024-03-13 13:00,152.41,0.664,1.35,1.35,51.03,0.90,1.35,1.35,5.90,5.91
62,多头进场,l,2024-03-12 21:00,150.38,0.664,1.35,1.35,51.03,0.90,1.35,1.35,5.90,5.91
61,多头出场,s,2024-03-12 10:00,150.35,0.679,2.11,2.11,49.68,1.43,2.11,2.11,0.08,0.08
61,多头进场,l,2024-03-12 08:00,147.24,0.679,2.11,2.11,49.68,1.43,2.11,2.11,0.08,0.08
60,多头出场,s,2024-03-12 08:00,149.78,0.681,2.04,2.04,47.57,1.40,2.24,2.24,0.82,0.82
60,多头进场,l,2024-03-11 21:00,146.78,0.681,2.04,2.04,47.57,1.40,2.24,2.24,0.82,0.82
59,多头出场,s,2024-03-11 15:00,146.63,0.675,-0.98,-0.98,45.53,-0.67,0.72,0.72,7.82,7.83
59,多头进场,l,2024-03-09 02:00,148.08,0.675,-0.98,-0.98,45.53,-0.67,0.72,0.72,7.82,7.83
58,多头出场,s,2024-03-09 01:00,149.69,0.687,2.98,2.99,46.51,2.08,2.98,2.99,2.28,2.28
58,多头进场,l,2024-03-08 23:00,145.35,0.687,2.98,2.99,46.51,2.08,2.98,2.99,2.28,2.28
57,多头出场,s,2024-03-08 19:00,148.84,0.693,3.15,3.15,43.53,2.25,3.15,3.15,1.59,1.59
57,多头进场,l,2024-03-08 11:00,144.29,0.693,3.15,3.15,43.53,2.25,3.15,3.15,1.59,1.59
56,多头出场,s,2024-03-07 05:00,132.17,0.773,2.20,2.20,40.37,1.59,2.61,2.61,3.09,3.09
56,多头进场,l,2024-03-06 17:00,129.33,0.773,2.20,2.20,40.37,1.59,2.61,2.61,3.09,3.09
55,多头出场,s,2024-03-06 15:00,133.07,0.838,11.59,11.60,38.18,9.16,11.59,11.60,2.76,2.76
55,多头进场,l,2024-03-06 03:00,119.24,0.838,11.59,11.60,38.18,9.16,11.59,11.60,2.76,2.76
54,多头出场,s,2024-03-05 22:00,134.49,0.768,3.33,3.33,26.59,2.70,3.68,3.68,2.16,2.16
54,多头进场,l,2024-03-04 07:00,130.16,0.768,3.33,3.33,26.59,2.70,3.68,3.68,2.16,2.16
53,多头出场,s,2024-03-04 06:00,131.99,0.776,2.55,2.55,23.26,2.11,2.55,2.55,0.94,0.94
53,多头进场,l,2024-03-03 19:00,128.71,0.776,2.55,2.55,23.26,2.11,2.55,2.55,0.94,0.94
52,多头出场,s,2024-03-03 17:00,130.08,0.788,2.62,2.62,20.72,2.22,2.62,2.62,1.39,1.39
52,多头进场,l,2024-03-03 15:00,126.76,0.788,2.62,2.62,20.72,2.22,2.62,2.62,1.39,1.39
51,多头出场,s,2024-03-03 07:00,129.75,0.776,0.74,0.74,18.10,0.63,0.74,0.74,0.47,0.47
51,多头进场,l,2024-03-03 05:00,128.80,0.776,0.74,0.74,18.10,0.63,0.74,0.74,0.47,0.47
50,多头出场,s,2024-03-03 03:00,130.59,0.752,-1.76,-1.76,17.36,-1.48,0.58,0.58,4.31,4.31
50,多头进场,l,2024-03-01 22:00,132.93,0.752,-1.76,-1.76,17.36,-1.48,0.58,0.58,4.31,4.31
49,多头出场,s,2024-03-01 08:00,130.52,0.808,5.55,5.56,19.12,4.89,5.55,5.56,0.14,0.14
49,多头进场,l,2024-03-01 06:00,123.65,0.808,5.55,5.56,19.12,4.89,5.55,5.56,0.14,0.14
48,多头出场,s,2024-02-29 05:00,116.38,0.897,4.48,4.48,13.57,4.10,4.91,4.91,4.07,4.08
