time,open,high,low,close,Volume,Plot,Plot
1725318000,134.8,135.39,134.58,134.94,76453.317,132.14331665168433,134.85328197449465
1725321600,134.95,135.17,134.21,135.03,62776.614,132.61675002423758,135.29587628735348
1725325200,135.03,135.47,134.51,135.44,54830.271,133.04479181249224,135.7325653844618
1725328800,135.45,138.13,135.37,135.78,216784.091,133.03741079171098,135.72503525214958
1725332400,135.78,136.2,135.41,135.51,67506.726,132.80570315427258,135.48864665233867
1725336000,135.5,135.89,134.5,134.93,98480.536,132.91326178079646,135.59837818040853
1725339600,134.93,135.5,134.5,135.02,61383.953,133.1867702027743,135.8774120250526
1725343200,135.02,135.02,133.54,133.69,81162.594,132.56025330263915,135.23823821784399
1725346800,133.69,134.86,133.69,134.6,96287.508,133.11775651974622,135.80700412620573
1725350400,134.6,134.64,132.77,133.22,100893.333,132.41008994029667,135.08504125222188
1725354000,133.22,134.06,133.2,133.57,68318.393,132.66301260328518,135.3430734639576
1725357600,133.58,134.42,133.44,133.9,54436.458,133.11920722802637,135.80848414172385
1725361200,133.89,134.53,133.67,134.36,55611.744,133.13380977763023,135.82338169232986
1725364800,134.36,135.5,134.31,134.41,74261.01,133.3111567421587,136.00431142381848
1725368400,134.41,134.73,131.15,131.58,167619.929,131.57776238324303,134.2358989970459
1725372000,131.57,131.57,130.12,130.3,246173.296,129.88590377293198,132.50986142491038
1725375600,130.3,130.82,129.31,129.8,179149.032,129.8566911028999,132.61416931013542
1725379200,129.81,130.64,129.31,129.92,131714.586,129.79914012253414,132.42134497349446
1725382800,129.91,131.5,129.86,130.16,71321.91,129.72988386642615,132.35068960110144
1725386400,130.17,131.25,129.74,131,64204.483,130.21452211830416,132.84511852473457
1725390000,130.99,132.21,130.79,130.95,107550.063,130.40945923719073,133.043993767235
1725393600,130.96,131.61,130.1,130.6,112748.067,130.65678839943186,133.41441000040535
1725397200,130.61,130.7,129.31,130.13,99084.35,130.19053927376038,133.21197367883505
1725400800,130.13,130.38,129.39,129.49,72462.649,129.51458232631205,132.36838615718304
1725404400,129.49,129.58,127.15,127.54,282620.329,127.6161433614618,132.1345195349058
1725408000,127.54,128.89,126.48,126.7,269554.21,126.77177821162626,131.0320637788668
1725411600,126.7,127.64,122.6,126.83,708084.921,125.95438061503178,129.97218040608524
1725415200,126.84,127.6,126.21,127.15,128990.797,125.68159259613302,129.48720099174753
1725418800,127.15,128.02,127.05,127.7,93776.49,125.72576087851475,129.33962371662878
1725422400,127.7,127.95,126.92,127.82,62055.001,125.87279531741173,129.3075118669945
