交易 #,类型,信号,日期/时间,价格 USDT,合约,获利 USDT,获利 %,累计获利 USDT,累计获利 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %
782,多头出场,s,2024-07-03 02:00,28.65,3.365,-3.57,-3.57,12.16,-3.08,0.84,0.84,5.45,5.45
782,多头进场,l,2024-07-02 00:00,29.71,3.365,-3.57,-3.57,12.16,-3.08,0.84,0.84,5.45,5.45
781,多头出场,s,2024-07-01 04:00,28.64,3.58,2.54,2.54,15.73,2.25,2.54,2.54,0.18,0.18
781,多头进场,l,2024-06-30 22:00,27.93,3.58,2.54,2.54,15.73,2.25,2.54,2.54,0.18,0.18
780,多头出场,s,2024-06-30 14:00,28.00,3.519,-1.44,-1.44,13.19,-1.26,0.07,0.07,3.55,3.56
780,多头进场,l,2024-06-29 15:00,28.41,3.519,-1.44,-1.44,13.19,-1.26,0.07,0.07,3.55,3.56
779,多头出场,s,2024-06-27 17:00,26.26,3.889,2.14,2.14,14.63,1.90,2.14,2.14,1.36,1.36
779,多头进场,l,2024-06-27 08:00,25.71,3.889,2.14,2.14,14.63,1.90,2.14,2.14,1.36,1.36
778,多头出场,s,2024-06-26 13:00,25.68,3.912,0.47,0.47,12.49,0.42,0.47,0.47,0.98,0.98
778,多头进场,l,2024-06-26 10:00,25.56,3.912,0.47,0.47,12.49,0.42,0.47,0.47,0.98,0.98
777,多头出场,s,2024-06-26 09:00,25.71,3.957,1.74,1.74,12.02,1.58,1.74,1.74,0.08,0.08
777,多头进场,l,2024-06-26 01:00,25.27,3.957,1.74,1.74,12.02,1.58,1.74,1.74,0.08,0.08
776,多头出场,s,2024-06-25 01:00,24.38,4.182,1.97,1.97,10.28,1.81,1.97,1.97,0.38,0.38
776,多头进场,l,2024-06-24 23:00,23.91,4.182,1.97,1.97,10.28,1.81,1.97,1.97,0.38,0.38
775,多头出场,s,2024-06-24 16:00,24.86,4.135,2.81,2.81,8.32,2.67,2.81,2.81,0.37,0.37
775,多头进场,l,2024-06-24 13:00,24.18,4.135,2.81,2.81,8.32,2.67,2.81,2.81,0.37,0.37
774,多头出场,s,2024-06-24 06:00,25.92,3.687,-4.42,-4.42,5.50,-4.02,2.69,2.69,11.06,11.06
774,多头进场,l,2024-06-21 21:00,27.12,3.687,-4.42,-4.42,5.50,-4.02,2.69,2.69,11.06,11.06
773,多头出场,s,2024-06-21 11:00,27.78,3.663,1.76,1.76,9.93,1.63,2.16,2.16,1.14,1.14
773,多头进场,l,2024-06-20 22:00,27.30,3.663,1.76,1.76,9.93,1.63,2.16,2.16,1.14,1.14
772,多头出场,s,2024-06-20 13:00,27.51,3.694,1.63,1.63,8.17,1.53,1.63,1.63,1.48,1.48
772,多头进场,l,2024-06-20 09:00,27.07,3.694,1.63,1.63,8.17,1.53,1.63,1.63,1.48,1.48
771,多头出场,s,2024-06-20 09:00,27.44,3.714,1.93,1.93,6.54,1.85,1.93,1.93,0.45,0.45
771,多头进场,l,2024-06-20 06:00,26.92,3.714,1.93,1.93,6.54,1.85,1.93,1.93,0.45,0.45
770,多头出场,s,2024-06-19 09:00,26.94,3.327,-10.35,-10.35,4.61,-9.00,1.00,1.00,17.00,17.00
770,多头进场,l,2024-06-16 16:00,30.05,3.327,-10.35,-10.35,4.61,-9.00,1.00,1.00,17.00,17.00
769,多头出场,s,2024-06-16 13:00,30.42,3.168,-3.61,-3.61,14.96,-3.05,0.29,0.29,7.19,7.19
769,多头进场,l,2024-06-14 20:00,31.56,3.168,-3.61,-3.61,14.96,-3.05,0.29,0.29,7.19,7.19
768,多头出场,s,2024-06-14 16:00,31.91,3.077,-1.78,-1.79,18.57,-1.48,1.20,1.20,4.95,4.96
768,多头进场,l,2024-06-13 11:00,32.49,3.077,-1.78,-1.79,18.57,-1.48,1.20,1.20,4.95,4.96
767,多头出场,s,2024-06-12 14:00,32.03,3.183,1.97,1.97,20.36,1.67,2.10,2.10,2.61,2.61
767,多头进场,l,2024-06-11 21:00,31.41,3.183,1.97,1.97,20.36,1.67,2.10,2.10,2.61,2.61
766,多头出场,s,2024-06-11 11:00,32.27,3.058,-1.31,-1.31,18.38,-1.10,1.28,1.28,3.58,3.58
766,多头进场,l,2024-06-10 13:00,32.70,3.058,-1.31,-1.31,18.38,-1.10,1.28,1.28,3.58,3.58
765,多头出场,s,2024-06-10 02:00,32.85,2.787,-8.44,-8.44,19.70,-6.59,0,0.00,13.88,13.88
765,多头进场,l,2024-06-08 00:00,35.88,2.787,-8.44,-8.44,19.70,-6.59,0,0.00,13.88,13.88
764,多头出场,s,2024-06-07 21:00,36.53,2.738,0.05,0.05,28.14,0.04,0.52,0.52,2.60,2.60
764,多头进场,l,2024-06-07 02:00,36.51,2.738,0.05,0.05,28.14,0.04,0.52,0.52,2.60,2.60
763,多头出场,s,2024-06-06 17:00,36.72,2.752,1.07,1.07,28.09,0.85,1.07,1.07,0.74,0.74
763,多头进场,l,2024-06-06 06:00,36.33,2.752,1.07,1.07,28.09,0.85,1.07,1.07,0.74,0.74
762,多头出场,s,2024-06-06 03:00,36.75,2.773,1.91,1.91,27.01,1.53,2.36,2.36,0.14,0.14
762,多头进场,l,2024-06-05 22:00,36.06,2.773,1.91,1.91,27.01,1.53,2.36,2.36,0.14,0.14
761,多头出场,s,2024-06-04 23:00,35.69,2.782,-0.70,-0.70,25.10,-0.55,0.58,0.58,4.26,4.26
761,多头进场,l,2024-06-03 21:00,35.94,2.782,-0.70,-0.70,25.10,-0.55,0.58,0.58,4.26,4.26
760,多头出场,s,2024-06-03 16:00,36.18,2.778,0.53,0.53,25.80,0.42,0.64,0.64,3.97,3.97
760,多头进场,l,2024-06-01 11:00,35.99,2.778,0.53,0.53,25.80,0.42,0.64,0.64,3.97,3.97
759,多头出场,s,2024-06-01 03:00,36.03,2.815,1.44,1.44,25.27,1.16,1.44,1.44,0.90,0.90
759,多头进场,l,2024-05-31 23:00,35.52,2.815,1.44,1.44,25.27,1.16,1.44,1.44,0.90,0.90
758,多头出场,s,2024-05-31 20:00,36.54,2.748,0.44,0.44,23.83,0.36,1.95,1.95,2.97,2.97
758,多头进场,l,2024-05-30 03:00,36.38,2.748,0.44,0.44,23.83,0.36,1.95,1.95,2.97,2.97
757,多头出场,s,2024-05-29 18:00,37.17,2.688,-0.05,-0.05,23.39,-0.04,0.83,0.83,2.18,2.18
757,多头进场,l,2024-05-28 11:00,37.19,2.688,-0.05,-0.05,23.39,-0.04,0.83,0.83,2.18,2.18
756,多头出场,s,2024-05-27 16:00,37.28,2.72,1.41,1.41,23.45,1.16,1.41,1.41,0.27,0.27
756,多头进场,l,2024-05-27 14:00,36.76,2.72,1.41,1.41,23.45,1.16,1.41,1.41,0.27,0.27
755,多头出场,s,2024-05-27 12:00,37.41,2.618,-2.04,-2.04,22.03,-1.65,1.41,1.41,4.53,4.53
755,多头进场,l,2024-05-24 22:00,38.19,2.618,-2.04,-2.04,22.03,-1.65,1.41,1.41,4.53,4.53
754,多头出场,s,2024-05-24 22:00,38.22,2.44,-6.71,-6.71,24.07,-5.13,0.34,0.34,11.22,11.23
754,多头进场,l,2024-05-22 17:00,40.97,2.44,-6.71,-6.71,24.07,-5.13,0.34,0.34,11.22,11.23
753,多头出场,s,2024-05-20 23:00,36.42,2.686,-2.18,-2.18,30.78,-1.64,0.08,0.08,5.59,5.59
753,多头进场,l,2024-05-19 12:00,37.23,2.686,-2.18,-2.18,30.78,-1.64,0.08,0.08,5.59,5.59
752,多头出场,s,2024-05-19 10:00,37.59,2.699,1.46,1.46,32.96,1.11,1.46,1.46,0.38,0.38
752,多头进场,l,2024-05-19 00:00,37.05,2.699,1.46,1.46,32.96,1.11,1.46,1.46,0.38,0.38
751,多头出场,s,2024-05-18 11:00,37.64,2.747,3.41,3.41,31.50,2.66,3.41,3.41,0.25,0.25
751,多头进场,l,2024-05-18 04:00,36.40,2.747,3.41,3.41,31.50,2.66,3.41,3.41,0.25,0.25
750,多头出场,s,2024-05-17 08:00,34.53,2.876,-0.66,-0.66,28.10,-0.51,0.63,0.63,2.90,2.91
750,多头进场,l,2024-05-16 15:00,34.76,2.876,-0.66,-0.66,28.10,-0.51,0.63,0.63,2.90,2.91
749,多头出场,s,2024-05-16 11:00,34.98,2.936,2.73,2.73,28.76,2.17,2.73,2.73,0.62,0.62
749,多头进场,l,2024-05-16 02:00,34.05,2.936,2.73,2.73,28.76,2.17,2.73,2.73,0.62,0.62
748,多头出场,s,2024-05-15 15:00,32.63,3.127,2.06,2.06,26.03,1.66,2.06,2.06,1.94,1.94
748,多头进场,l,2024-05-14 22:00,31.97,3.127,2.06,2.06,26.03,1.66,2.06,2.06,1.94,1.94
747,多头出场,s,2024-05-14 16:00,32.81,2.977,-2.32,-2.32,23.96,-1.84,0.95,0.95,5.92,5.92
747,多头进场,l,2024-05-12 22:00,33.59,2.977,-2.32,-2.32,23.96,-1.84,0.95,0.95,5.92,5.92
746,多头出场,s,2024-05-12 18:00,33.95,2.911,-1.16,-1.16,26.29,-0.91,1.14,1.14,3.76,3.76
746,多头进场,l,2024-05-10 22:00,34.35,2.911,-1.16,-1.16,26.29,-0.91,1.14,1.14,3.76,3.76
745,多头出场,s,2024-05-10 06:00,35.11,2.946,3.45,3.45,27.45,2.78,3.45,3.45,0.21,0.21
745,多头进场,l,2024-05-09 21:00,33.94,2.946,3.45,3.45,27.45,2.78,3.45,3.45,0.21,0.21
744,多头出场,s,2024-05-09 20:00,34.29,2.962,1.57,1.57,24.00,1.28,1.57,1.57,0.09,0.09
744,多头进场,l,2024-05-09 18:00,33.76,2.962,1.57,1.57,24.00,1.28,1.57,1.57,0.09,0.09
743,多头出场,s,2024-05-09 09:00,34.38,2.682,-7.78,-7.78,22.43,-5.97,2.17,2.17,9.82,9.82
743,多头进场,l,2024-05-06 22:00,37.28,2.682,-7.78,-7.78,22.43,-5.97,2.17,2.17,9.82,9.82
742,多头出场,s,2024-05-06 12:00,37.55,2.704,1.57,1.57,30.21,1.22,1.92,1.92,1.00,1.00
742,多头进场,l,2024-05-05 15:00,36.97,2.704,1.57,1.57,30.21,1.22,1.92,1.92,1.00,1.00
741,多头出场,s,2024-05-05 00:00,36.29,2.756,0.03,0.03,28.64,0.02,0.61,0.61,1.85,1.85
741,多头进场,l,2024-05-04 18:00,36.28,2.756,0.03,0.03,28.64,0.02,0.61,0.61,1.85,1.85
740,多头出场,s,2024-05-04 18:00,36.13,2.813,1.66,1.66,28.62,1.31,1.66,1.66,1.01,1.01
740,多头进场,l,2024-05-04 07:00,35.54,2.813,1.66,1.66,28.62,1.31,1.66,1.66,1.01,1.01
739,多头出场,s,2024-05-04 07:00,36.04,2.834,2.15,2.15,26.96,1.73,2.15,2.15,0.17,0.17
739,多头进场,l,2024-05-04 03:00,35.28,2.834,2.15,2.15,26.96,1.73,2.15,2.15,0.17,0.17
738,多头出场,s,2024-05-04 01:00,35.45,2.871,1.81,1.81,24.80,1.47,1.81,1.81,0.72,0.72
738,多头进场,l,2024-05-03 21:00,34.82,2.871,1.81,1.81,24.80,1.47,1.81,1.81,0.72,0.72
737,多头出场,s,2024-05-03 20:00,34.10,2.943,0.38,0.38,22.99,0.31,0.50,0.50,1.97,1.97
737,多头进场,l,2024-05-03 12:00,33.97,2.943,0.38,0.38,22.99,0.31,0.50,0.50,1.97,1.97
736,多头出场,s,2024-05-03 09:00,33.99,2.97,0.95,0.95,22.61,0.78,0.95,0.95,0.71,0.71
736,多头进场,l,2024-05-03 05:00,33.67,2.97,0.95,0.95,22.61,0.78,0.95,0.95,0.71,0.71
735,多头出场,s,2024-05-03 05:00,33.83,2.957,0.06,0.06,21.66,0.05,0.47,0.47,1.45,1.45
735,多头进场,l,2024-05-02 23:00,33.81,2.957,0.06,0.06,21.66,0.05,0.47,0.47,1.45,1.45
734,多头出场,s,2024-05-02 23:00,34.13,3.001,2.43,2.43,21.60,2.04,2.43,2.43,0.48,0.48
734,多头进场,l,2024-05-02 21:00,33.32,3.001,2.43,2.43,21.60,2.04,2.43,2.43,0.48,0.48
733,多头出场,s,2024-05-02 19:00,33.42,3.071,2.64,2.64,19.17,2.27,2.64,2.64,0,0.00
733,多头进场,l,2024-05-02 14:00,32.56,3.071,2.64,2.64,19.17,2.27,2.64,2.64,0,0.00
732,多头出场,s,2024-05-01 17:00,31.19,3.048,-4.91,-4.91,16.53,-4.04,0.24,0.24,7.74,7.74
732,多头进场,l,2024-05-01 06:00,32.80,3.048,-4.91,-4.91,16.53,-4.04,0.24,0.24,7.74,7.74
731,多头出场,s,2024-05-01 06:00,33.07,3.087,2.10,2.10,21.44,1.76,2.10,2.10,0.06,0.06
731,多头进场,l,2024-05-01 04:00,32.39,3.087,2.10,2.10,21.44,1.76,2.10,2.10,0.06,0.06
730,多头出场,s,2024-05-01 04:00,32.67,2.885,-5.74,-5.74,19.34,-4.59,1.04,1.04,7.90,7.91
730,多头进场,l,2024-04-30 13:00,34.66,2.885,-5.74,-5.74,19.34,-4.59,1.04,1.04,7.90,7.91
729,多头出场,s,2024-04-29 22:00,33.99,2.926,-0.53,-0.53,25.08,-0.42,0.44,0.44,3.89,3.89
729,多头进场,l,2024-04-29 06:00,34.17,2.926,-0.53,-0.53,25.08,-0.42,0.44,0.44,3.89,3.89
728,多头出场,s,2024-04-29 00:00,34.97,2.883,0.84,0.84,25.60,0.67,0.84,0.84,0.98,0.98
728,多头进场,l,2024-04-28 17:00,34.68,2.883,0.84,0.84,25.60,0.67,0.84,0.84,0.98,0.98
727,多头出场,s,2024-04-28 09:00,34.87,2.923,1.96,1.96,24.77,1.59,1.96,1.96,0.03,0.03
727,多头进场,l,2024-04-28 06:00,34.20,2.923,1.96,1.96,24.77,1.59,1.96,1.96,0.03,0.03
726,多头出场,s,2024-04-28 01:00,34.32,2.618,-10.13,-10.13,22.81,-7.62,0.55,0.55,13.38,13.38
726,多头进场,l,2024-04-24 21:00,38.19,2.618,-10.13,-10.13,22.81,-7.62,0.55,0.55,13.38,13.38
725,多头出场,s,2024-04-24 09:00,39.17,2.551,-0.05,-0.05,32.94,-0.04,1.86,1.86,3.09,3.09
725,多头进场,l,2024-04-23 07:00,39.19,2.551,-0.05,-0.05,32.94,-0.04,1.86,1.86,3.09,3.09
724,多头出场,s,2024-04-22 11:00,37.61,2.656,-0.11,-0.11,32.99,-0.08,0.40,0.40,3.45,3.45
724,多头进场,l,2024-04-21 17:00,37.65,2.656,-0.11,-0.11,32.99,-0.08,0.40,0.40,3.45,3.45
723,多头出场,s,2024-04-20 23:00,35.74,2.854,2.03,2.03,33.10,1.55,2.03,2.03,0.40,0.40
723,多头进场,l,2024-04-20 19:00,35.03,2.854,2.03,2.03,33.10,1.55,2.03,2.03,0.40,0.40
722,多头出场,s,2024-04-20 10:00,35.15,2.861,0.57,0.57,31.07,0.44,0.57,0.57,2.37,2.37
722,多头进场,l,2024-04-20 06:00,34.95,2.861,0.57,0.57,31.07,0.44,0.57,0.57,2.37,2.37
721,多头出场,s,2024-04-20 01:00,35.39,2.842,0.60,0.60,30.50,0.46,1.62,1.62,1.14,1.14
721,多头进场,l,2024-04-19 15:00,35.18,2.842,0.60,0.60,30.50,0.46,1.62,1.62,1.14,1.14
720,多头出场,s,2024-04-19 14:00,34.76,2.852,-0.86,-0.86,29.90,-0.65,1.57,1.57,8.96,8.96
720,多头进场,l,2024-04-18 22:00,35.06,2.852,-0.86,-0.86,29.90,-0.65,1.57,1.57,8.96,8.96
719,多头出场,s,2024-04-18 22:00,35.15,2.917,2.54,2.54,30.76,1.98,2.54,2.54,1.37,1.37
719,多头进场,l,2024-04-18 20:00,34.28,2.917,2.54,2.54,30.76,1.98,2.54,2.54,1.37,1.37
718,多头出场,s,2024-04-18 18:00,34.48,2.975,2.59,2.59,28.22,2.06,2.59,2.59,1.96,1.96
718,多头进场,l,2024-04-18 14:00,33.61,2.975,2.59,2.59,28.22,2.06,2.59,2.59,1.96,1.96
717,多头出场,s,2024-04-18 11:00,34.49,2.977,2.71,2.71,25.63,2.20,2.71,2.71,2.32,2.32
717,多头进场,l,2024-04-18 07:00,33.58,2.977,2.71,2.71,25.63,2.20,2.71,2.71,2.32,2.32
716,多头出场,s,2024-04-18 01:00,33.81,3.049,3.11,3.11,22.92,2.60,3.29,3.29,0.15,0.15
716,多头进场,l,2024-04-18 00:00,32.79,3.049,3.11,3.11,22.92,2.60,3.29,3.29,0.15,0.15
715,多头出场,s,2024-04-18 00:00,33.19,2.952,-2.01,-2.01,19.81,-1.65,0.94,0.94,4.84,4.84
715,多头进场,l,2024-04-17 19:00,33.87,2.952,-2.01,-2.01,19.81,-1.65,0.94,0.94,4.84,4.84
714,多头出场,s,2024-04-17 16:00,34.95,2.777,-2.92,-2.92,21.82,-2.34,1.78,1.78,9.16,9.17
714,多头进场,l,2024-04-16 00:00,36.00,2.777,-2.92,-2.92,21.82,-2.34,1.78,1.78,9.16,9.17
713,多头出场,s,2024-04-15 14:00,37.43,2.787,4.32,4.32,24.74,3.59,4.32,4.32,1.03,1.03
713,多头进场,l,2024-04-15 10:00,35.88,2.787,4.32,4.32,24.74,3.59,4.32,4.32,1.03,1.03
712,多头出场,s,2024-04-15 06:00,36.63,2.836,3.91,3.91,20.42,3.36,3.91,3.91,0.40,0.40
712,多头进场,l,2024-04-15 04:00,35.25,2.836,3.91,3.91,20.42,3.36,3.91,3.91,0.40,0.40
711,多头出场,s,2024-04-14 18:00,37.00,2.138,-20.87,-20.87,16.50,-15.19,2.67,2.67,37.46,37.47
711,多头进场,l,2024-04-11 02:00,46.76,2.138,-20.87,-20.87,16.50,-15.19,2.67,2.67,37.46,37.47
710,多头出场,s,2024-04-11 00:00,47.19,2.021,-4.59,-4.59,37.37,-3.23,2.73,2.73,8.87,8.88
710,多头进场,l,2024-04-08 15:00,49.46,2.021,-4.59,-4.59,37.37,-3.23,2.73,2.73,8.87,8.88
709,多头出场,s,2024-04-08 14:00,49.34,2.063,1.79,1.79,41.96,1.28,1.79,1.79,0,0.00
709,多头进场,l,2024-04-08 12:00,48.47,2.063,1.79,1.79,41.96,1.28,1.79,1.79,0,0.00
708,多头出场,s,2024-04-08 07:00,48.87,2.062,0.78,0.78,40.16,0.56,1.13,1.13,1.24,1.24
708,多头进场,l,2024-04-07 14:00,48.49,2.062,0.78,0.78,40.16,0.56,1.13,1.13,1.24,1.24
707,多头出场,s,2024-04-06 08:00,46.09,2.108,-2.82,-2.83,39.38,-1.99,1.54,1.54,7.72,7.72
707,多头进场,l,2024-04-04 23:00,47.43,2.108,-2.82,-2.83,39.38,-1.99,1.54,1.54,7.72,7.72
706,多头出场,s,2024-04-04 15:00,47.05,2.115,-0.49,-0.49,42.21,-0.34,0.44,0.44,4.89,4.89
706,多头进场,l,2024-04-03 19:00,47.28,2.115,-0.49,-0.49,42.21,-0.34,0.44,0.44,4.89,4.89
705,多头出场,s,2024-04-03 14:00,47.99,2.1,0.80,0.80,42.69,0.56,0.80,0.80,0.94,0.95
705,多头进场,l,2024-04-03 12:00,47.61,2.1,0.80,0.80,42.69,0.56,0.80,0.80,0.94,0.95
704,多头出场,s,2024-04-03 09:00,47.60,1.86,-11.44,-11.44,41.89,-7.46,0.99,0.99,16.01,16.02
704,多头进场,l,2024-03-30 22:00,53.75,1.86,-11.44,-11.44,41.89,-7.46,0.99,0.99,16.01,16.02
703,多头出场,s,2024-03-30 12:00,53.89,1.716,-7.50,-7.50,53.33,-4.66,0.72,0.72,9.88,9.89
703,多头进场,l,2024-03-26 15:00,58.26,1.716,-7.50,-7.50,53.33,-4.66,0.72,0.72,9.88,9.89
702,多头出场,s,2024-03-26 15:00,59.65,1.725,2.90,2.90,60.83,1.83,2.90,2.90,1.14,1.14
702,多头进场,l,2024-03-25 22:00,57.97,1.725,2.90,2.90,60.83,1.83,2.90,2.90,1.14,1.14
701,多头出场,s,2024-03-25 09:00,55.58,1.818,1.05,1.05,57.93,0.67,1.49,1.49,4.67,4.67
701,多头进场,l,2024-03-24 00:00,55.00,1.818,1.05,1.05,57.93,0.67,1.49,1.49,4.67,4.67
700,多头出场,s,2024-03-23 15:00,55.02,1.89,4.03,4.03,56.88,2.63,4.03,4.03,2.38,2.38
700,多头进场,l,2024-03-23 00:00,52.89,1.89,4.03,4.03,56.88,2.63,4.03,4.03,2.38,2.38
699,多头出场,s,2024-03-22 11:00,54.41,1.878,2.20,2.20,52.85,1.46,2.20,2.20,1.05,1.05
699,多头进场,l,2024-03-22 09:00,53.24,1.878,2.20,2.20,52.85,1.46,2.20,2.20,1.05,1.05
698,多头出场,s,2024-03-22 08:00,54.34,1.863,1.29,1.29,50.66,0.86,1.29,1.29,0.52,0.52
698,多头进场,l,2024-03-22 06:00,53.65,1.863,1.29,1.29,50.66,0.86,1.29,1.29,0.52,0.52
697,多头出场,s,2024-03-22 04:00,54.45,1.849,0.70,0.70,49.37,0.47,0.70,0.70,2.42,2.42
697,多头进场,l,2024-03-22 01:00,54.07,1.849,0.70,0.70,49.37,0.47,0.70,0.70,2.42,2.42
696,多头出场,s,2024-03-22 00:00,55.93,1.792,0.23,0.23,48.67,0.16,4.21,4.21,3.69,3.69
696,多头进场,l,2024-03-21 04:00,55.80,1.792,0.23,0.23,48.67,0.16,4.21,4.21,3.69,3.69
695,多头出场,s,2024-03-21 02:00,55.65,1.761,-1.97,-1.97,48.43,-1.31,0.25,0.25,11.18,11.19
695,多头进场,l,2024-03-20 04:00,56.77,1.761,-1.97,-1.97,48.43,-1.31,0.25,0.25,11.18,11.19
694,多头出场,s,2024-03-19 20:00,58.62,1.639,-3.88,-3.89,50.41,-2.52,2.47,2.48,9.64,9.64
694,多头进场,l,2024-03-19 06:00,60.99,1.639,-3.88,-3.89,50.41,-2.52,2.47,2.48,9.64,9.64
693,多头出场,s,2024-03-18 00:00,56.31,1.829,3.00,3.00,54.29,1.98,3.00,3.00,0.66,0.66
693,多头进场,l,2024-03-17 22:00,54.67,1.829,3.00,3.00,54.29,1.98,3.00,3.00,0.66,0.66
692,多头出场,s,2024-03-17 16:00,55.06,1.747,-3.81,-3.81,51.29,-2.46,2.17,2.17,12.56,12.56
692,多头进场,l,2024-03-16 22:00,57.24,1.747,-3.81,-3.81,51.29,-2.46,2.17,2.17,12.56,12.56
691,多头出场,s,2024-03-15 21:00,53.08,1.994,5.86,5.86,55.10,3.93,5.86,5.86,3.67,3.67
691,多头进场,l,2024-03-15 16:00,50.14,1.994,5.86,5.86,55.10,3.93,5.86,5.86,3.67,3.67
690,多头出场,s,2024-03-15 09:00,55.93,1.839,2.91,2.91,49.24,1.99,2.91,2.91,7.15,7.16
690,多头进场,l,2024-03-14 21:00,54.35,1.839,2.91,2.91,49.24,1.99,2.91,2.91,7.15,7.16
689,多头出场,s,2024-03-14 08:00,55.62,1.884,4.82,4.82,46.33,3.41,4.82,4.82,1.62,1.62
689,多头进场,l,2024-03-13 13:00,53.06,1.884,4.82,4.82,46.33,3.41,4.82,4.82,1.62,1.62
688,多头出场,s,2024-03-12 21:00,50.13,2.098,5.20,5.20,41.51,3.82,5.20,5.20,2.75,2.75
688,多头进场,l,2024-03-12 15:00,47.65,2.098,5.20,5.20,41.51,3.82,5.20,5.20,2.75,2.75
687,多头出场,s,2024-03-11 16:00,44.11,2.335,3.04,3.04,36.31,2.28,3.95,3.95,0,0.00
687,多头进场,l,2024-03-11 15:00,42.81,2.335,3.04,3.04,36.31,2.28,3.95,3.95,0,0.00
686,多头出场,s,2024-03-11 15:00,42.54,2.333,-0.75,-0.75,33.27,-0.56,2.50,2.50,6.65,6.65
686,多头进场,l,2024-03-10 04:00,42.86,2.333,-0.75,-0.75,33.27,-0.56,2.50,2.50,6.65,6.65
685,多头出场,s,2024-03-09 20:00,43.32,2.308,0.02,0.02,34.02,0.02,1.50,1.50,5.12,5.13
685,多头进场,l,2024-03-08 06:00,43.31,2.308,0.02,0.02,34.02,0.02,1.50,1.50,5.12,5.13
684,多头出场,s,2024-03-07 05:00,41.43,2.66,10.24,10.24,33.99,8.28,10.96,10.96,2.77,2.77
684,多头进场,l,2024-03-06 03:00,37.58,2.66,10.24,10.24,33.99,8.28,10.96,10.96,2.77,2.77
683,多头出场,s,2024-03-05 23:00,44.49,2.32,3.22,3.23,23.75,2.68,3.22,3.23,6.38,6.38
683,多头进场,l,2024-03-03 14:00,43.10,2.32,3.22,3.23,23.75,2.68,3.22,3.23,6.38,6.38
682,多头出场,s,2024-03-03 06:00,43.18,2.363,2.06,2.06,20.53,1.74,2.06,2.06,0.54,0.54
682,多头进场,l,2024-03-02 17:00,42.31,2.363,2.06,2.06,20.53,1.74,2.06,2.06,0.54,0.54
681,多头出场,s,2024-03-02 09:00,43.10,2.389,2.99,2.99,18.47,2.59,3.23,3.23,1.22,1.22
681,多头进场,l,2024-03-01 15:00,41.85,2.389,2.99,2.99,18.47,2.59,3.23,3.23,1.22,1.22
680,多头出场,s,2024-03-01 12:00,43.04,2.374,2.21,2.21,15.49,1.95,2.21,2.21,5.98,5.98
680,多头进场,l,2024-03-01 04:00,42.11,2.374,2.21,2.21,15.49,1.95,2.21,2.21,5.98,5.98
679,多头出场,s,2024-02-29 16:00,42.52,2.564,9.03,9.03,13.28,8.66,9.03,9.03,7.18,7.18
679,多头进场,l,2024-02-27 03:00,39.00,2.564,9.03,9.03,13.28,8.66,9.03,9.03,7.18,7.18
678,多头出场,s,2024-02-26 22:00,37.23,2.715,1.09,1.09,4.25,1.05,1.09,1.09,1.49,1.49
678,多头进场,l,2024-02-26 15:00,36.83,2.715,1.09,1.09,4.25,1.05,1.09,1.09,1.49,1.49
677,多头出场,s,2024-02-25 22:00,37.15,2.727,1.34,1.34,3.17,1.31,1.34,1.34,0.27,0.27
677,多头进场,l,2024-02-25 16:00,36.66,2.727,1.34,1.34,3.17,1.31,1.34,1.34,0.27,0.27
676,多头出场,s,2024-02-25 14:00,37.22,2.716,1.11,1.11,1.83,1.11,1.11,1.11,0.90,0.90
676,多头进场,l,2024-02-25 11:00,36.81,2.716,1.11,1.11,1.83,1.11,1.11,1.11,0.90,0.90
675,多头出场,s,2024-02-24 19:00,36.65,2.693,-1.27,-1.27,0.72,-1.24,0.32,0.32,5.33,5.33
675,多头进场,l,2024-02-23 05:00,37.12,2.693,-1.27,-1.27,0.72,-1.24,0.32,0.32,5.33,5.33
674,多头出场,s,2024-02-23 04:00,37.64,2.715,2.20,2.20,1.98,2.20,2.25,2.25,0.16,0.16
674,多头进场,l,2024-02-22 21:00,36.83,2.715,2.20,2.20,1.98,2.20,2.25,2.25,0.16,0.16
673,多头出场,s,2024-02-22 14:00,37.45,2.724,2.02,2.02,-0.22,2.06,2.02,2.02,0.03,0.03
673,多头进场,l,2024-02-22 09:00,36.71,2.724,2.02,2.02,-0.22,2.06,2.02,2.02,0.03,0.03
672,多头出场,s,2024-02-22 07:00,37.66,2.482,-6.53,-6.53,-2.23,-6.26,0.87,0.87,10.90,10.90
672,多头进场,l,2024-02-19 07:00,40.29,2.482,-6.53,-6.53,-2.23,-6.26,0.87,0.87,10.90,10.90
671,多头出场,s,2024-02-18 13:00,39.98,2.518,0.71,0.71,4.30,0.68,0.71,0.71,1.84,1.84
671,多头进场,l,2024-02-18 08:00,39.70,2.518,0.71,0.71,4.30,0.68,0.71,0.71,1.84,1.84
670,多头出场,s,2024-02-18 05:00,40.05,2.387,-4.37,-4.37,3.59,-4.05,0.93,0.93,8.35,8.36
670,多头进场,l,2024-02-15 23:00,41.88,2.387,-4.37,-4.37,3.59,-4.05,0.93,0.93,8.35,8.36
669,多头出场,s,2024-02-15 22:00,43.19,2.354,1.67,1.67,7.96,1.57,1.67,1.67,0.47,0.47
669,多头进场,l,2024-02-15 20:00,42.48,2.354,1.67,1.67,7.96,1.57,1.67,1.67,0.47,0.47
