交易 #,类型,信号,日期/时间,价格 USDT,合约,获利 USDT,获利 %,累计获利 USDT,累计获利 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %
93,多头出场,s,2024-04-07 01:00,0.009305,10497.585,-2.32,-2.32,90.21,-1.20,2.35,2.35,5.00,5.00
93,多头进场,l,2024-04-04 12:00,0.009526,10497.585,-2.32,-2.32,90.21,-1.20,2.35,2.35,5.00,5.00
92,多头出场,s,2024-04-04 12:00,0.010080,10348.752,4.32,4.32,92.53,2.29,4.32,4.32,3.15,3.15
92,多头进场,l,2024-04-04 08:00,0.009663,10348.752,4.32,4.32,92.53,2.29,4.32,4.32,3.15,3.15
91,多头出场,s,2024-04-04 05:00,0.010298,10466.82,7.79,7.79,88.22,4.32,7.79,7.79,5.57,5.57
91,多头进场,l,2024-04-03 22:00,0.009554,10466.82,7.79,7.79,88.22,4.32,7.79,7.79,5.57,5.57
90,多头出场,s,2024-04-03 12:00,0.009237,11189.437,3.36,3.36,80.43,1.90,3.36,3.36,1.00,1.00
90,多头进场,l,2024-04-03 05:00,0.008937,11189.437,3.36,3.36,80.43,1.90,3.36,3.36,1.00,1.00
89,多头出场,s,2024-04-03 03:00,0.009298,9574.875,-10.97,-10.97,77.07,-5.84,1.59,1.59,15.45,15.45
89,多头进场,l,2024-04-01 05:00,0.010444,9574.875,-10.97,-10.97,77.07,-5.84,1.59,1.59,15.45,15.45
88,多头出场,s,2024-04-01 00:00,0.010494,9645.992,1.23,1.23,88.05,0.66,1.23,1.23,0.50,0.50
88,多头进场,l,2024-03-31 18:00,0.010367,9645.992,1.23,1.23,88.05,0.66,1.23,1.23,0.50,0.50
87,多头出场,s,2024-03-31 16:00,0.010501,9675.858,1.61,1.61,86.82,0.87,1.61,1.61,0.45,0.45
87,多头进场,l,2024-03-31 10:00,0.010335,9675.858,1.61,1.61,86.82,0.87,1.61,1.61,0.45,0.45
86,多头出场,s,2024-03-31 03:00,0.010454,9553.835,-0.12,-0.12,85.21,-0.07,0.39,0.39,3.70,3.70
86,多头进场,l,2024-03-30 07:00,0.010467,9553.835,-0.12,-0.12,85.21,-0.07,0.39,0.39,3.70,3.70
85,多头出场,s,2024-03-30 07:00,0.010610,9660.902,2.50,2.50,85.34,1.37,2.50,2.50,0.71,0.71
85,多头进场,l,2024-03-30 03:00,0.010351,9660.902,2.50,2.50,85.34,1.37,2.50,2.50,0.71,0.71
84,多头出场,s,2024-03-29 13:00,0.010610,9565.716,1.49,1.49,82.84,0.82,1.49,1.49,1.26,1.26
84,多头进场,l,2024-03-29 09:00,0.010454,9565.716,1.49,1.49,82.84,0.82,1.49,1.49,1.26,1.26
83,多头出场,s,2024-03-28 23:00,0.010906,9518.37,3.81,3.81,81.34,2.14,3.81,3.81,1.29,1.29
83,多头进场,l,2024-03-28 21:00,0.010506,9518.37,3.81,3.81,81.34,2.14,3.81,3.81,1.29,1.29
82,多头出场,s,2024-03-28 20:00,0.010639,9646.922,2.63,2.63,77.54,1.51,2.63,2.63,1.89,1.89
82,多头进场,l,2024-03-28 05:00,0.010366,9646.922,2.63,2.63,77.54,1.51,2.63,2.63,1.89,1.89
81,多头出场,s,2024-03-28 05:00,0.010563,9338.812,-1.35,-1.35,74.90,-0.77,1.24,1.24,6.55,6.55
81,多头进场,l,2024-03-27 13:00,0.010708,9338.812,-1.35,-1.35,74.90,-0.77,1.24,1.24,6.55,6.55
80,多头出场,s,2024-03-27 10:00,0.010893,9339.684,1.74,1.74,76.26,1.00,5.12,5.12,1.55,1.55
80,多头进场,l,2024-03-25 06:00,0.010707,9339.684,1.74,1.74,76.26,1.00,5.12,5.12,1.55,1.55
79,多头出场,s,2024-03-24 23:00,0.010526,9828.009,3.45,3.45,74.52,2.02,3.45,3.45,0.87,0.87
79,多头进场,l,2024-03-24 13:00,0.010175,9828.009,3.45,3.45,74.52,2.02,3.45,3.45,0.87,0.87
78,多头出场,s,2024-03-24 12:00,0.010273,9792.401,0.60,0.60,71.07,0.35,1.18,1.18,0.32,0.32
78,多头进场,l,2024-03-24 10:00,0.010212,9792.401,0.60,0.60,71.07,0.35,1.18,1.18,0.32,0.32
77,多头出场,s,2024-03-24 08:00,0.010275,9708.737,-0.24,-0.24,70.47,-0.14,0.79,0.79,1.30,1.30
77,多头进场,l,2024-03-24 03:00,0.010300,9708.737,-0.24,-0.24,70.47,-0.14,0.79,0.79,1.30,1.30
76,多头出场,s,2024-03-24 01:00,0.010577,9650.646,2.07,2.07,70.72,1.23,2.07,2.07,1.47,1.47
76,多头进场,l,2024-03-23 22:00,0.010362,9650.646,2.07,2.07,70.72,1.23,2.07,2.07,1.47,1.47
75,多头出场,s,2024-03-23 19:00,0.010374,9748.488,1.13,1.13,68.64,0.68,1.13,1.13,2.52,2.52
75,多头进场,l,2024-03-23 15:00,0.010258,9748.488,1.13,1.13,68.64,0.68,1.13,1.13,2.52,2.52
74,多头出场,s,2024-03-23 14:00,0.010354,9837.678,1.86,1.86,67.51,1.12,2.15,2.15,2.06,2.06
74,多头进场,l,2024-03-23 02:00,0.010165,9837.678,1.86,1.86,67.51,1.12,2.15,2.15,2.06,2.06
73,多头出场,s,2024-03-22 20:00,0.010438,9449.116,-1.37,-1.37,65.65,-0.82,2.23,2.23,3.43,3.43
73,多头进场,l,2024-03-22 13:00,0.010583,9449.116,-1.37,-1.37,65.65,-0.82,2.23,2.23,3.43,3.43
72,多头出场,s,2024-03-22 13:00,0.010799,9582.215,3.48,3.48,67.02,2.13,3.48,3.48,2.72,2.72
72,多头进场,l,2024-03-22 02:00,0.010436,9582.215,3.48,3.48,67.02,2.13,3.48,3.48,2.72,2.72
71,多头出场,s,2024-03-22 01:00,0.011045,9810.654,8.36,8.36,63.54,5.39,12.38,12.38,1.74,1.74
71,多头进场,l,2024-03-20 13:00,0.010193,9810.654,8.36,8.36,63.54,5.39,12.38,12.38,1.74,1.74
70,多头出场,s,2024-03-19 20:00,0.009783,8821.453,-13.70,-13.70,55.18,-8.11,13.44,13.44,22.08,22.08
70,多头进场,l,2024-03-17 03:00,0.011336,8821.453,-13.70,-13.70,55.18,-8.11,13.44,13.44,22.08,22.08
69,多头出场,s,2024-03-16 12:00,0.010661,8688.097,-7.38,-7.38,68.88,-4.18,1.62,1.62,21.65,21.65
69,多头进场,l,2024-03-15 08:00,0.011510,8688.097,-7.38,-7.38,68.88,-4.18,1.62,1.62,21.65,21.65
68,多头出场,s,2024-03-15 06:00,0.011953,8123.476,-2.90,-2.90,76.26,-1.62,26.55,26.55,12.80,12.80
68,多头进场,l,2024-03-13 05:00,0.012310,8123.476,-2.90,-2.90,76.26,-1.62,26.55,26.55,12.80,12.80
67,多头出场,s,2024-03-12 02:00,0.005448,18670.649,1.72,1.72,79.16,0.97,2.20,2.20,6.40,6.40
67,多头进场,l,2024-03-10 09:00,0.005356,18670.649,1.72,1.72,79.16,0.97,2.20,2.20,6.40,6.40
66,多头出场,s,2024-03-09 12:00,0.005250,19481.784,2.28,2.28,77.44,1.30,2.28,2.28,3.41,3.41
66,多头进场,l,2024-03-08 14:00,0.005133,19481.784,2.28,2.28,77.44,1.30,2.28,2.28,3.41,3.41
65,多头出场,s,2024-03-08 06:00,0.005193,19569.471,1.62,1.62,75.16,0.94,1.62,1.62,0.08,0.08
65,多头进场,l,2024-03-08 03:00,0.005110,19569.471,1.62,1.62,75.16,0.94,1.62,1.62,0.08,0.08
64,多头出场,s,2024-03-08 02:00,0.005247,19876.764,4.29,4.29,73.54,2.54,4.29,4.29,0.26,0.26
64,多头进场,l,2024-03-07 19:00,0.005031,19876.764,4.29,4.29,73.54,2.54,4.29,4.29,0.26,0.26
63,多头出场,s,2024-03-07 04:00,0.004982,20533.88,2.30,2.30,69.25,1.38,2.30,2.30,3.31,3.31
63,多头进场,l,2024-03-06 17:00,0.004870,20533.88,2.30,2.30,69.25,1.38,2.30,2.30,3.31,3.31
62,多头出场,s,2024-03-06 15:00,0.004962,20546.537,1.95,1.95,66.95,1.18,1.95,1.95,0.55,0.55
62,多头进场,l,2024-03-06 13:00,0.004867,20546.537,1.95,1.95,66.95,1.18,1.95,1.95,0.55,0.55
61,多头出场,s,2024-03-06 12:00,0.004805,19346.101,-7.04,-7.04,64.99,-4.09,5.65,5.65,17.30,17.30
61,多头进场,l,2024-03-03 15:00,0.005169,19346.101,-7.04,-7.04,64.99,-4.09,5.65,5.65,17.30,17.30
60,多头出场,s,2024-03-02 21:00,0.005073,20124.773,2.09,2.09,72.04,1.23,2.09,2.09,0.14,0.14
60,多头进场,l,2024-03-02 17:00,0.004969,20124.773,2.09,2.09,72.04,1.23,2.09,2.09,0.14,0.14
59,多头出场,s,2024-03-02 07:00,0.005064,19980.019,1.18,1.18,69.94,0.70,1.18,1.18,0.86,0.86
59,多头进场,l,2024-03-02 04:00,0.005005,19980.019,1.18,1.18,69.94,0.70,1.18,1.18,0.86,0.86
58,多头出场,s,2024-03-02 01:00,0.005004,20165.355,0.91,0.91,68.76,0.54,0.91,0.91,2.04,2.04
58,多头进场,l,2024-03-01 16:00,0.004959,20165.355,0.91,0.91,68.76,0.54,0.91,0.91,2.04,2.04
57,多头出场,s,2024-03-01 01:00,0.004913,20145.044,-1.03,-1.03,67.86,-0.61,1.07,1.07,1.53,1.53
57,多头进场,l,2024-02-29 22:00,0.004964,20145.044,-1.03,-1.03,67.86,-0.61,1.07,1.07,1.53,1.53
56,多头出场,s,2024-02-29 19:00,0.005054,20108.586,1.63,1.63,68.88,0.97,2.53,2.53,6.25,6.25
56,多头进场,l,2024-02-27 17:00,0.004973,20108.586,1.63,1.63,68.88,0.97,2.53,2.53,6.25,6.25
55,多头出场,s,2024-02-27 16:00,0.005153,20733.982,6.84,6.84,67.25,4.27,7.38,7.38,0.89,0.89
55,多头进场,l,2024-02-26 23:00,0.004823,20733.982,6.84,6.84,67.25,4.27,7.38,7.38,0.89,0.89
54,多头出场,s,2024-02-26 23:00,0.004842,20846.362,0.94,0.94,60.41,0.59,2.75,2.75,2.50,2.50
54,多头进场,l,2024-02-26 00:00,0.004797,20846.362,0.94,0.94,60.41,0.59,2.75,2.75,2.50,2.50
53,多头出场,s,2024-02-26 00:00,0.004962,20487.604,1.66,1.66,59.47,1.05,1.66,1.66,2.21,2.21
53,多头进场,l,2024-02-25 19:00,0.004881,20487.604,1.66,1.66,59.47,1.05,1.66,1.66,2.21,2.21
52,多头出场,s,2024-02-25 18:00,0.004993,20824.656,3.98,3.98,57.81,2.59,3.98,3.98,0.48,0.48
52,多头进场,l,2024-02-25 12:00,0.004802,20824.656,3.98,3.98,57.81,2.59,3.98,3.98,0.48,0.48
51,多头出场,s,2024-02-25 01:00,0.004909,18935.807,-7.04,-7.04,53.84,-4.38,1.27,1.27,13.22,13.22
51,多头进场,l,2024-02-23 18:00,0.005281,18935.807,-7.04,-7.04,53.84,-4.38,1.27,1.27,13.22,13.22
50,多头出场,s,2024-02-23 14:00,0.005701,19646.365,12.00,12.00,60.88,8.06,12.00,12.00,1.93,1.93
50,多头进场,l,2024-02-23 12:00,0.005090,19646.365,12.00,12.00,60.88,8.06,12.00,12.00,1.93,1.93
49,多头出场,s,2024-02-21 11:00,0.003979,25406.504,1.09,1.09,48.88,0.74,1.78,1.78,3.46,3.46
49,多头进场,l,2024-02-20 18:00,0.003936,25406.504,1.09,1.09,48.88,0.74,1.78,1.78,3.46,3.46
48,多头出场,s,2024-02-19 22:00,0.003954,25726.781,1.72,1.72,47.79,1.18,1.72,1.72,2.44,2.44
48,多头进场,l,2024-02-19 14:00,0.003887,25726.781,1.72,1.72,47.79,1.18,1.72,1.72,2.44,2.44
47,多头出场,s,2024-02-18 13:00,0.003760,26816.84,0.83,0.83,46.06,0.57,0.83,0.83,0.99,0.99
47,多头进场,l,2024-02-18 08:00,0.003729,26816.84,0.83,0.83,46.06,0.57,0.83,0.83,0.99,0.99
46,多头出场,s,2024-02-18 07:00,0.003768,27085.59,2.06,2.06,45.23,1.44,2.06,2.06,0.38,0.38
46,多头进场,l,2024-02-18 02:00,0.003692,27085.59,2.06,2.06,45.23,1.44,2.06,2.06,0.38,0.38
45,多头出场,s,2024-02-17 04:00,0.003728,26680.896,-0.53,-0.53,43.17,-0.37,1.15,1.15,2.59,2.59
45,多头进场,l,2024-02-15 17:00,0.003748,26680.896,-0.53,-0.53,43.17,-0.37,1.15,1.15,2.59,2.59
44,多头出场,s,2024-02-15 11:00,0.003808,26788.106,2.01,2.01,43.71,1.42,2.01,2.01,0.08,0.08
44,多头进场,l,2024-02-15 07:00,0.003733,26788.106,2.01,2.01,43.71,1.42,2.01,2.01,0.08,0.08
43,多头出场,s,2024-02-15 07:00,0.003825,27262.813,4.28,4.28,41.70,3.11,4.28,4.28,0.65,0.65
43,多头进场,l,2024-02-14 14:00,0.003668,27262.813,4.28,4.28,41.70,3.11,4.28,4.28,0.65,0.65
42,多头出场,s,2024-02-14 01:00,0.003609,26838.432,-3.14,-3.14,37.42,-2.23,2.68,2.68,5.80,5.80
42,多头进场,l,2024-02-11 13:00,0.003726,26838.432,-3.14,-3.14,37.42,-2.23,2.68,2.68,5.80,5.80
41,多头出场,s,2024-02-11 01:00,0.003646,27824.151,1.45,1.45,40.56,1.04,1.45,1.45,0.56,0.56
41,多头进场,l,2024-02-10 20:00,0.003594,27824.151,1.45,1.45,40.56,1.04,1.45,1.45,0.56,0.56
40,多头出场,s,2024-02-10 18:00,0.003627,27932.96,1.31,1.31,39.11,0.95,2.71,2.71,1.87,1.87
40,多头进场,l,2024-02-08 21:00,0.003580,27932.96,1.31,1.31,39.11,0.95,2.71,2.71,1.87,1.87
39,多头出场,s,2024-02-08 19:00,0.003617,28026.905,1.37,1.37,37.80,1.01,1.43,1.43,0.36,0.36
39,多头进场,l,2024-02-08 18:00,0.003568,28026.905,1.37,1.37,37.80,1.01,1.43,1.43,0.36,0.36
38,多头出场,s,2024-02-08 18:00,0.003615,28344.671,2.47,2.47,36.42,1.84,2.47,2.47,1.11,1.11
38,多头进场,l,2024-02-08 02:00,0.003528,28344.671,2.47,2.47,36.42,1.84,2.47,2.47,1.11,1.11
37,多头出场,s,2024-02-08 02:00,0.003557,28473.804,1.28,1.28,33.96,0.97,1.28,1.28,1.94,1.94
37,多头进场,l,2024-02-06 16:00,0.003512,28473.804,1.28,1.28,33.96,0.97,1.28,1.28,1.94,1.94
36,多头出场,s,2024-02-06 04:00,0.003522,28522.532,0.46,0.46,32.68,0.35,1.03,1.03,1.31,1.31
36,多头进场,l,2024-02-05 06:00,0.003506,28522.532,0.46,0.46,32.68,0.35,1.03,1.03,1.31,1.31
35,多头出场,s,2024-02-05 06:00,0.003562,28376.844,1.08,1.08,32.22,0.82,1.76,1.76,0.71,0.71
35,多头进场,l,2024-02-05 04:00,0.003524,28376.844,1.08,1.08,32.22,0.82,1.76,1.76,0.71,0.71
34,多头出场,s,2024-02-05 04:00,0.003556,28240.609,0.42,0.42,31.14,0.32,0.59,0.59,2.09,2.09
34,多头进场,l,2024-02-04 17:00,0.003541,28240.609,0.42,0.42,31.14,0.32,0.59,0.59,2.09,2.09
33,多头出场,s,2024-02-04 16:00,0.003596,28089.887,1.01,1.01,30.72,0.78,1.01,1.01,1.35,1.35
33,多头进场,l,2024-02-04 11:00,0.003560,28089.887,1.01,1.01,30.72,0.78,1.01,1.01,1.35,1.35
32,多头出场,s,2024-02-03 16:00,0.003572,28288.543,1.05,1.05,29.71,0.81,1.05,1.05,0.91,0.91
32,多头进场,l,2024-02-03 10:00,0.003535,28288.543,1.05,1.05,29.71,0.81,1.05,1.05,0.91,0.91
31,多头出场,s,2024-02-03 02:00,0.003539,28546.959,1.03,1.03,28.66,0.81,1.03,1.03,0.74,0.74
31,多头进场,l,2024-02-02 20:00,0.003503,28546.959,1.03,1.03,28.66,0.81,1.03,1.03,0.74,0.74
30,多头出场,s,2024-02-02 05:00,0.003509,28918.449,1.47,1.47,27.63,1.17,1.50,1.50,0.38,0.38
30,多头进场,l,2024-02-02 01:00,0.003458,28918.449,1.47,1.47,27.63,1.17,1.50,1.50,0.38,0.38
29,多头出场,s,2024-02-02 01:00,0.003487,27056.277,-5.65,-5.65,26.16,-4.29,2.25,2.25,9.01,9.01
29,多头进场,l,2024-01-29 23:00,0.003696,27056.277,-5.65,-5.65,26.16,-4.29,2.25,2.25,9.01,9.01
28,多头出场,s,2024-01-29 21:00,0.003845,27449.903,5.54,5.54,31.81,4.39,5.87,5.87,0.47,0.47
28,多头进场,l,2024-01-29 20:00,0.003643,27449.903,5.54,5.54,31.81,4.39,5.87,5.87,0.47,0.47
27,多头出场,s,2024-01-28 23:00,0.003608,28200.789,1.75,1.75,26.27,1.40,1.78,1.78,1.61,1.61
27,多头进场,l,2024-01-28 04:00,0.003546,28200.789,1.75,1.75,26.27,1.40,1.78,1.78,1.61,1.61
26,多头出场,s,2024-01-28 04:00,0.003606,28481.913,2.71,2.71,24.52,2.22,2.71,2.71,0.23,0.23
26,多头进场,l,2024-01-27 22:00,0.003511,28481.913,2.71,2.71,24.52,2.22,2.71,2.71,0.23,0.23
25,多头出场,s,2024-01-27 09:00,0.003570,28546.959,1.91,1.91,21.81,1.60,4.37,4.37,0.26,0.26
25,多头进场,l,2024-01-27 07:00,0.003503,28546.959,1.91,1.91,21.81,1.60,4.37,4.37,0.26,0.26
24,多头出场,s,2024-01-27 05:00,0.003602,29002.32,4.47,4.47,19.90,3.87,4.47,4.47,1.19,1.19
24,多头进场,l,2024-01-26 18:00,0.003448,29002.32,4.47,4.47,19.90,3.87,4.47,4.47,1.19,1.19
23,多头出场,s,2024-01-26 17:00,0.003433,29577.048,1.54,1.54,15.43,1.35,1.54,1.54,0.03,0.03
23,多头进场,l,2024-01-26 15:00,0.003381,29577.048,1.54,1.54,15.43,1.35,1.54,1.54,0.03,0.03
22,多头出场,s,2024-01-26 10:00,0.003413,29664.787,1.25,1.25,13.90,1.11,1.25,1.25,1.25,1.25
22,多头进场,l,2024-01-26 03:00,0.003371,29664.787,1.25,1.25,13.90,1.11,1.25,1.25,1.25,1.25
21,多头出场,s,2024-01-26 01:00,0.003423,29205.607,-0.03,-0.03,12.65,-0.03,0,0.00,3.33,3.33
21,多头进场,l,2024-01-25 14:00,0.003424,29205.607,-0.03,-0.03,12.65,-0.03,0,0.00,3.33,3.33
20,多头出场,s,2024-01-25 14:00,0.003451,27374.76,-5.53,-5.53,12.68,-4.68,4.13,4.13,8.27,8.27
20,多头进场,l,2024-01-23 09:00,0.003653,27374.76,-5.53,-5.53,12.68,-4.68,4.13,4.13,8.27,8.27
19,多头出场,s,2024-01-22 10:00,0.003514,29274.004,2.87,2.87,18.21,2.49,2.87,2.87,0.47,0.47
19,多头进场,l,2024-01-22 07:00,0.003416,29274.004,2.87,2.87,18.21,2.49,2.87,2.87,0.47,0.47
18,多头出场,s,2024-01-22 05:00,0.003511,29308.323,2.90,2.90,15.34,2.58,3.28,3.28,0.70,0.70
18,多头进场,l,2024-01-22 00:00,0.003412,29308.323,2.90,2.90,15.34,2.58,3.28,3.28,0.70,0.70
17,多头出场,s,2024-01-21 22:00,0.003562,29129.041,3.76,3.76,12.44,3.46,9.82,9.82,0.15,0.15
17,多头进场,l,2024-01-21 21:00,0.003433,29129.041,3.76,3.76,12.44,3.46,9.82,9.82,0.15,0.15
16,多头出场,s,2024-01-21 20:00,0.003474,29265.437,1.67,1.67,8.68,1.56,1.67,1.67,1.46,1.46
16,多头进场,l,2024-01-21 12:00,0.003417,29265.437,1.67,1.67,8.68,1.56,1.67,1.67,1.46,1.46
15,多头出场,s,2024-01-21 11:00,0.003496,29112.081,1.78,1.78,7.01,1.69,1.78,1.78,2.18,2.18
15,多头进场,l,2024-01-21 04:00,0.003435,29112.081,1.78,1.78,7.01,1.69,1.78,1.78,2.18,2.18
14,多头出场,s,2024-01-21 01:00,0.003569,29761.904,6.22,6.22,5.24,6.28,6.22,6.22,1.52,1.52
14,多头进场,l,2024-01-20 19:00,0.003360,29761.904,6.22,6.22,5.24,6.28,6.22,6.22,1.52,1.52
13,多头出场,s,2024-01-20 18:00,0.003578,29770.765,6.52,6.52,-0.98,7.05,6.52,6.52,1.28,1.28
13,多头进场,l,2024-01-20 16:00,0.003359,29770.765,6.52,6.52,-0.98,7.05,6.52,6.52,1.28,1.28
12,多头出场,s,2024-01-20 02:00,0.003203,31867.431,2.07,2.07,-7.50,2.29,2.07,2.07,2.29,2.29
12,多头进场,l,2024-01-19 23:00,0.003138,31867.431,2.07,2.07,-7.50,2.29,2.07,2.07,2.29,2.29
11,多头出场,s,2024-01-19 21:00,0.003211,29585.798,-5.00,-5.00,-9.57,-5.24,1.18,1.18,9.14,9.14
11,多头进场,l,2024-01-18 04:00,0.003380,29585.798,-5.00,-5.00,-9.57,-5.24,1.18,1.18,9.14,9.14
10,多头出场,s,2024-01-17 10:00,0.003369,29940.119,0.87,0.87,-4.57,0.92,2.19,2.19,2.10,2.10
10,多头进场,l,2024-01-15 08:00,0.003340,29940.119,0.87,0.87,-4.57,0.92,2.19,2.19,2.10,2.10
9,多头出场,s,2024-01-15 08:00,0.003343,29351.335,-1.88,-1.88,-5.44,-1.95,1.14,1.14,3.46,3.46
9,多头进场,l,2024-01-15 00:00,0.003407,29351.335,-1.88,-1.88,-5.44,-1.95,1.14,1.14,3.46,3.46
8,多头出场,s,2024-01-15 00:00,0.003444,29334.115,1.03,1.03,-3.56,1.08,1.14,1.14,1.03,1.03
8,多头进场,l,2024-01-14 15:00,0.003409,29334.115,1.03,1.03,-3.56,1.08,1.14,1.14,1.03,1.03
7,多头出场,s,2024-01-13 23:00,0.003389,29877.502,1.25,1.25,-4.59,1.33,1.28,1.28,0.75,0.75
7,多头进场,l,2024-01-13 15:00,0.003347,29877.502,1.25,1.25,-4.59,1.33,1.28,1.28,0.75,0.75
6,多头出场,s,2024-01-13 00:00,0.003463,28368.794,-1.76,-1.76,-5.85,-1.83,1.22,1.22,4.26,4.26
6,多头进场,l,2024-01-12 14:00,0.003525,28368.794,-1.76,-1.76,-5.85,-1.83,1.22,1.22,4.26,4.26
5,多头出场,s,2024-01-10 10:00,0.003364,27785.495,-6.53,-6.53,-4.09,-6.37,6.70,6.70,13.23,13.23
5,多头进场,l,2024-01-08 03:00,0.003599,27785.495,-6.53,-6.53,-4.09,-6.37,6.70,6.70,13.23,13.23
4,多头出场,s,2024-01-08 00:00,0.003834,28161.081,7.97,7.97,2.44,8.44,7.97,7.97,1.61,1.61
4,多头进场,l,2024-01-07 19:00,0.003551,28161.081,7.97,7.97,2.44,8.44,7.97,7.97,1.61,1.61
3,多头出场,s,2024-01-07 02:00,0.003260,29700.029,-3.18,-3.18,-5.53,-3.25,0.77,0.77,9.62,9.62
3,多头进场,l,2024-01-05 12:00,0.003367,29700.029,-3.18,-3.18,-5.53,-3.25,0.77,0.77,9.62,9.62
2,多头出场,s,2024-01-05 11:00,0.003428,27540.622,-5.59,-5.59,-2.35,-5.42,4.30,4.30,10.71,10.71
2,多头进场,l,2024-01-02 01:00,0.003631,27540.622,-5.59,-5.59,-2.35,-5.42,4.30,4.30,10.71,10.71
1,多头出场,s,2024-01-01 22:00,0.003663,28184.892,3.24,3.24,3.24,3.24,3.24,3.24,1.35,1.35
1,多头进场,l,2024-01-01 12:00,0.003548,28184.892,3.24,3.24,3.24,3.24,3.24,3.24,1.35,1.35
