open_1,high_1,low_1,close_1,volume_1,plot_1,plot.1_1,open_2,high_2,low_2,close_2,volume_2,plot_2,plot.1_2,open_3,high_3,low_3,close_3,volume_3,plot_3,plot.1_3,open_4,high_4,low_4,close_4,volume_4,plot_4,plot.1_4,open_5,high_5,low_5,close_5,volume_5,plot_5,plot.1_5,profit_label
1.0005602240896359,1.0086834733893557,0.9963585434173668,0.999439775910364,1.0,0.9833562780943684,1.0166437219056315,1.000280112044818,1.0033613445378151,0.9963585434173668,1.0022408963585434,0.5301524481460269,0.9863155071514677,1.0180069230317779,1.0030812324929972,1.0095238095238095,0.9997198879551821,1.0081232492997199,0.4031543905083076,0.9881783569451871,1.0183178543078653,1.007843137254902,1.011764705882353,1.0025210084033613,1.0084033613445378,1.1118263080491508,0.9892738829585319,1.017916308488707,1.007282913165266,1.0123249299719888,1.0061624649859944,1.0086834733893557,0.4517792181946231,0.9894906194932084,1.0166871996066738,1.0
1.0017565193892717,1.0066207269287935,0.9963518443453588,0.9982434806107283,1.0,0.9753974158461719,1.0246025841538282,0.9982434806107283,1.0033779219024457,0.9958113768409674,0.9966220780975544,0.7469359550066824,0.9746638881135353,1.0213148103160266,0.997703013106337,1.0128361032292934,0.9944602080799892,1.011484934468315,1.0262100613872627,0.9903148225863438,1.0352910351525488,1.0109444669639238,1.019321713281989,1.0060802594244023,1.0187812457775975,0.6834719372154481,1.0111044074602555,1.054679306660285,1.0179705445210108,1.0231049858127281,1.0120254019727064,1.01553844075125,0.6980778143729175,1.0079863985372988,1.049210481566322,0.0
0.9982014388489209,1.0038968824940049,0.9976019184652277,1.0017985611510791,1.0,0.9832593496530322,1.0167406503469676,1.0017985611510791,1.0110911270983214,1.0014988009592325,1.0098920863309353,0.5475878329372568,0.9884499481296027,1.0203978965289082,1.0095923261390887,1.0098920863309353,0.999400479616307,1.0,1.521442455209765,0.9764410207260374,1.0063986285251756,0.9997002398081535,1.006294964028777,0.9967026378896882,1.0041966426858513,1.3140409526174819,0.9794802811260463,1.0080067119310163,1.0029976019184652,1.015587529976019,1.0014988009592325,1.0134892086330936,1.2674685664327505,0.9817632411450345,1.008906751772543,0.0
0.987331198663511,1.0519281637198943,0.9728525685646666,1.0126688013364888,1.0,0.9386227456682236,1.0613772543317763,1.0157315884727829,1.1401921202840037,0.9970764304608102,1.090352220520674,3.280807875239524,0.9338015563176253,1.0746620833636376,1.0881247389670055,1.1847417513573715,1.0190728108032856,1.0190728108032856,4.9233008278500305,0.9398061184292451,1.0739781131213024,1.019351245997494,1.0750382848392037,1.0093275790059864,1.0254768202700821,1.5077701638685248,0.9415149750887076,1.0687559966583622,1.0257552554642908,1.043296672699429,0.995962689683976,1.0020882639565643,0.9198148877199808,0.9460359379965498,1.0670863607321577,1.0
1.0119768916443568,1.0235310694659714,0.9795688319008031,0.9880231083556432,1.0,0.9510231812813629,1.0489768187186372,0.9880231083556432,0.9883049175708046,0.9463153445117655,0.9463153445117655,0.6683677772892664,0.9275998738806898,1.0507167027560889,0.9463153445117655,0.9646329434972523,0.9133436663378892,0.916443567704664,1.0112127549639425,0.8953287424082182,1.0776812860376972,0.9170071861349866,0.9305340284627307,0.8800901789488516,0.8910807383401437,0.8259435819775814,0.8686048465719275,1.075908851740165,0.8936170212765958,0.931661265323376,0.8891080738340144,0.9217979427927293,0.7941290357577904,0.8732095632198116,1.0700181217148872,0.0
0.9991532599491956,1.0028224668360146,0.9954840530623765,1.0008467400508043,1.0,0.9838910889371011,1.016108911062899,1.0014112334180072,1.004798193621225,0.994637313011572,0.995201806378775,3.209384243057934,0.9831223206378538,1.0136803209938463,0.994637313011572,1.0070561670900366,0.9915325994919559,0.995766299745978,4.098272906798117,0.9818373989598627,1.0108070462229217,0.996330793113181,1.0014112334180072,0.9932260795935647,1.0002822466836014,1.3932611641674035,0.9814777419202808,1.0089685472575278,1.0005644933672029,1.004233700254022,0.9932260795935647,0.9991532599491956,2.013910137297932,0.9762010010668595,1.002158680064737,0.0
1.0026946107784431,1.0029940119760479,0.9946107784431137,0.9973053892215569,1.0,0.9899999999999951,1.010000000000005,0.9976047904191616,1.0077844311377246,0.9976047904191616,1.0044910179640718,0.5528045819935254,0.9920652860012588,1.0121070089507542,1.0044910179640718,1.0086826347305389,1.0020958083832336,1.007185628742515,0.7745373617641828,0.9939323198359836,1.0140117606407328,1.007185628742515,1.0101796407185628,1.0020958083832336,1.0074850299401197,0.7050299064888551,0.9966171265752164,1.0167508058999677,1.0074850299401197,1.0167664670658683,1.0068862275449102,1.015568862275449,0.39896722768035764,1.004038036969749,1.024321633676216,1.0
1.0026470588235294,1.0091176470588235,0.9947058823529411,0.9973529411764704,1.0,0.9891916766554475,1.0108083233445526,0.9967647058823529,1.0052941176470587,0.9947058823529411,0.9961764705882352,0.6943909156327824,0.988269428997461,1.0087748947426205,0.9961764705882352,1.0005882352941176,0.9923529411764704,0.998235294117647,1.4062840070378226,0.9905465425102417,1.0105575837730743,0.9991176470588234,1.0026470588235294,0.9967647058823529,1.0011764705882351,0.3274581328671592,0.9883359776555407,1.008302361042509,1.0005882352941176,1.0044117647058823,0.9985294117647058,1.0023529411764704,0.4366617813829246,0.9901720577404843,1.0101755336544114,1.0
1.0016430171769979,1.0064227035100821,0.9929798356982824,0.9983569828230023,1.0,0.9900000000000008,1.0099999999999991,0.9995519044062734,1.0049290515309932,0.9944734876773712,1.0034353995519045,0.6312855194818107,0.9908590205398544,1.010876374490164,1.002539208364451,1.0141896938013444,1.002539208364451,1.0082150858849888,0.7344510177880148,0.9844308582870672,1.0043183503736746,1.0082150858849888,1.0082150858849888,0.9825242718446602,0.9843166542195669,0.7569215923625445,0.9713982769272653,0.9910224845419386,0.9843166542195669,0.9995519044062734,0.9843166542195669,0.9977595220313668,0.4887407094443359,0.9839027638419763,1.0037795873539488,0.0
0.9988134084841295,1.0026698309107092,0.9973301690892911,1.0011865915158706,1.0,0.9900000000000042,1.009999999999996,1.0011865915158706,1.0086027884900624,1.0011865915158706,1.0041530703055475,1.3274042503361139,0.9933073420956708,1.0133741570875074,1.005339661821418,1.005339661821418,0.9937703945416791,0.9973301690892911,0.8672343503104474,0.9908327526437014,1.0108495759294394,0.9964402254523881,0.9994067042420647,0.9913972115099378,0.9955502818154851,0.7559210737086541,0.9919325417081964,1.0119715829548295,0.9955502818154851,0.999110056363097,0.9937703945416791,0.998220112726194,2.6533752983229837,0.9909025210955452,1.0109207538449607,1.0
