time,open,high,low,close,Plot,Plot,Volume
1725498000,2454.74,2466,2451.9,2458.36,2426.0649615794305,2487.154804494007,5803.5315
1725501600,2458.36,2460.29,2443.12,2446.06,2413.2959708771923,2473.4490259920685,10961.8744
1725505200,2446.06,2446.06,2404.28,2405.55,2389.65575723695,2448.6165775738154,25362.1749
1725508800,2405.56,2418.47,2401.77,2414.08,2392.6615015099915,2451.0989245795563,11682.9843
1725512400,2414.08,2414.93,2402.22,2409.64,2392.029384831921,2449.8600873158416,6054.6632
1725516000,2409.64,2410.23,2376.72,2399.04,2380.098308629662,2437.058252472032,15884.658
1725519600,2399.03,2417.2,2397.6,2412.4,2389.920383675924,2446.5366624004773,8516.1672
1725523200,2412.41,2416.35,2398.46,2406.87,2383.219131691169,2439.1054654646045,6570.1098
1725526800,2406.87,2407,2385.65,2392.21,2373.566126920757,2428.6630385502162,8504.1597
1725530400,2392.2,2395.91,2383.16,2390.73,2371.9452632054968,2426.447631579845,6225.0529
1725534000,2390.74,2395.65,2386.94,2389.54,2368.9103511567673,2422.792466746242,7148.9147
1725537600,2389.53,2399,2377.01,2390.36,2367.0426468686287,2420.3378230676267,14850.7025
1725541200,2390.36,2414.58,2385.75,2402.32,2382.0713579489275,2435.162600831094,13836.7942
1725544800,2402.33,2415.15,2363.68,2377.21,2361.8116993900812,2413.9191942877396,29061.2279
1725548400,2377.2,2385.45,2355.8,2371.43,2338.122173472137,2389.185536585944,27697.3136
1725552000,2371.43,2378.63,2367.34,2375.2,2352.9922367554886,2403.8609183578274,9441.6079
1725555600,2375.2,2393.8,2371.61,2393.8,2364.151024440844,2414.744376734861,9905.6811
1725559200,2393.8,2395.99,2387.28,2389.55,2361.8445943294128,2411.877794962028,5085.1082
1725562800,2389.55,2390.26,2348.04,2363.97,2341.374908395925,2390.4732839945973,18757.4001
1725566400,2363.97,2378.33,2362.61,2367.79,2342.724240830151,2391.3545462118723,7240.5123
1725570000,2367.79,2377.14,2350,2371.84,2344.9736596751213,2393.158887390432,9671.1814
1725573600,2371.85,2375.17,2355.4,2371.67,2342.944590917035,2390.6017930031026,7264.9087
1725577200,2371.67,2373.17,2364.1,2368.81,2346.426943094909,2393.8295076018767,3967.8057
1725580800,2368.81,2376.58,2357.6,2372.25,2346.5797330570163,2393.985384229885,6778.1226
1725584400,2372.23,2400.48,2363.91,2391.42,2362.7501047399123,2410.4824300881933,10686.2131
1725588000,2391.43,2408.4,2389.42,2402.42,2370.7628012902605,2418.656999296124,10469.7993
1725591600,2402.42,2402.95,2391.8,2392.63,2364.7013661278647,2412.4731108981246,5046.3849
1725595200,2392.63,2397.35,2385,2386.06,2364.805112289289,2412.5789529415974,5697.2448
1725598800,2386.07,2389.31,2375.28,2384.27,2360.7190216387758,2408.4103150052156,7244.683
1725602400,2384.26,2386.06,2373.17,2379.48,2358.32380572133,2405.966710887417,5773.9954
1725606000,2379.48,2379.83,2321.21,2344.45,2331.806211705698,2378.913407901773,38427.8283
1725609600,2344.44,2357.56,2338.57,2350.14,2330.761653794879,2377.847747810937,12980.9164
1725613200,2350.15,2359.36,2345.84,2358.32,2335.422646940106,2382.6029024338454,7823.602
1725616800,2358.32,2377.4,2356.21,2367.54,2347.775273874654,2395.2050773872734,9248.8278
1725620400,2367.55,2379.4,2365.41,2372.95,2340.3247401277763,2387.6040278071255,9859.8638
1725624000,2372.96,2408.83,2355.84,2399.77,2376.9800600684525,2424.9998592617544,35045.3941
1725627600,2399.76,2401.28,2355.39,2363.2,2336.071858256152,2383.2652291300137,24613.4264
1725631200,2363.2,2366.76,2311.54,2327.21,2288.1881541177527,2334.414177433263,54385.55
1725634800,2327.21,2339.34,2266,2290.21,2259.9707587198254,2305.6267336434585,61299.3387
1725638400,2290.21,2293.17,2251,2266.51,2260.390346647575,2306.0547980950005,56566.0098
1725642000,2266.52,2276.91,2226,2245.5,2245.399634433592,2306.03207497494,41803.7621
1725645600,2245.5,2248.85,2210,2210.17,2209.885727816178,2287.8877348923465,33237.0583
1725649200,2210.17,2245.67,2207.4,2222.56,2216.094489243547,2293.51977013518,44692.7168
1725652800,2222.56,2229.89,2166,2169.96,2169.151236010052,2279.700676154353,87136.4205
1725656400,2169.96,2219.6,2150.55,2217.77,2203.0366026302936,2314.1619083279866,50966.9775
1725660000,2217.76,2222.89,2207.18,2209.48,2195.5479346614875,2305.1603769558915,12835.5603
1725663600,2209.48,2225.98,2209.11,2225.23,2206.4012105950455,2315.426742931443,10407.4151
1725667200,2225.24,2243,2224.01,2233.6,2203.0185654873653,2310.7617466462516,13394.6715
1725670800,2233.59,2237.29,2220.98,2226.78,2197.273061937867,2303.6346163441376,9360.0824
1725674400,2226.78,2239.9,2222.8,2233.09,2195.603373241495,2300.7958372984867,5818.9434
1725678000,2233.1,2241.97,2233.01,2238.41,2195.714276593877,2299.8351338977263,5753.5945
1725681600,2238.41,2250.77,2237.61,2250.66,2204.7824628473686,2308.2632898648576,8015.6566
1725685200,2250.66,2275.7,2246.4,2264.82,2209.3216991782933,2311.9545499762967,17962.6409
1725688800,2264.83,2283.15,2258.75,2277.23,2214.76223301276,2316.595311999573,15967.0984
1725692400,2277.24,2293.76,2274.62,2288.11,2213.2766577147167,2314.000627291567,12195.5604
1725696000,2288.11,2299.47,2275.2,2296.14,2217.343124302316,2317.2203377822243,11507.5563
1725699600,2296.14,2297.37,2278.43,2282.2,2212.392181613821,2311.0276300459154,7351.1801
1725703200,2282.2,2290.57,2282,2282.19,2215.359355432782,2313.117620659216,5170.2423
1725706800,2282.2,2290.2,2280.31,2283.7,2214.1310986541353,2310.8367864287575,5168.2541
1725710400,2283.7,2296.99,2283.69,2290.47,2225.053708445852,2321.243624791815,6612.2211
1725714000,2290.46,2298.79,2282.03,2291.77,2225.2589869028748,2320.475208441349,8033.8327
1725717600,2291.77,2298.1,2288.73,2294.79,2230.758764513196,2325.2355868160093,6058.3925
1725721200,2294.79,2311.27,2291.81,2300.49,2238.5523628057795,2332.391318391998,14313.8642
1725724800,2300.49,2304.54,2283.91,2289.07,2228.84929475336,2321.327797417891,10505.0239
1725728400,2289.06,2292.37,2263.4,2272.74,2217.674691334199,2308.7504990208467,16051.077
1725732000,2272.73,2287.3,2267.43,2282.9,2226.859020735942,2317.37889455241,8591.8314
1725735600,2282.89,2293.97,2279.89,2290.44,2234.24858526637,2324.1423653757574,6452.1359
1725739200,2290.43,2291.19,2271.05,2271.06,2226.246569933008,2314.904839474674,7439.1783
1725742800,2271.06,2274.41,2257.37,2264.83,2218.4992731894818,2305.9481033391025,8655.9092
1725746400,2264.83,2271.33,2262.21,2264.83,2221.2951248092622,2307.961490420894,4612.5747
1725750000,2264.83,2275.79,2258.2,2273.58,2231.2741264497304,2317.442467345988,4461.6858
1725753600,2273.58,2275.21,2263.22,2269.52,2231.5106373415488,2316.809866556598,4945.9392
1725757200,2269.52,2280.78,2269.06,2279.95,2238.163749031292,2322.845572451471,4828.2409
1725760800,2279.95,2288.33,2279.25,2283.78,2241.4481902828093,2325.3903410150087,6785.6867
1725764400,2283.79,2286.94,2280.11,2286.04,2244.229110965708,2327.4193667523878,2531.9243
1725768000,2286.04,2304.8,2285.28,2297.61,2248.1384470345565,2330.624976171147,7147.8769
1725771600,2297.6,2299.6,2283.75,2284.93,2242.3867985919355,2323.8245986490215,5932.8089
1725775200,2284.93,2288.77,2284.36,2287.01,2240.9960574336264,2321.5548479266517,3045.4041
1725778800,2287.01,2299.48,2287.01,2294.94,2247.6781736185876,2327.6548063462196,5832.5959
1725782400,2294.94,2297.84,2287.64,2296.75,2250.3969268517485,2329.655463399251,4183.1447
1725786000,2296.76,2309.86,2294.6,2295.1,2250.153983864393,2328.597650353874,9103.592
1725789600,2295.1,2308.8,2295.1,2303.95,2257.327723516422,2335.2209621883726,5799.8197
1725793200,2303.95,2306.42,2294.25,2296.6,2255.8412402215986,2332.8914718104656,4989.3358
1725796800,2296.6,2299,2271.5,2277.2,2241.258155676251,2317.0318273351218,11898.0895
1725800400,2277.2,2285.8,2267,2284.33,2250.110251012827,2325.409740802276,9980.1499
1725804000,2284.32,2285.41,2267.4,2268.25,2239.737225425526,2313.927646563411,10514.9588
1725807600,2268.25,2272.08,2240.94,2245.74,2220.261067655094,2293.0588388719507,19838.8908
1725811200,2245.74,2261.14,2243.26,2251.13,2229.2855935727803,2301.636462496229,8379.8156
1725814800,2251.13,2282.92,2250.37,2281.92,2254.2169751842744,2326.6336340242565,9853.1632
1725818400,2281.92,2283.46,2271.46,2275.98,2250.128221550342,2321.6791833504712,5204.0636
1725822000,2275.98,2278.4,2269.36,2272.09,2246.9466281803466,2317.6706771671993,3571.556
1725825600,2272.08,2277.19,2267.39,2276.7,2248.8927370357933,2318.959161052623,3995.207
1725829200,2276.71,2289.86,2274.55,2280.6,2252.399105173658,2321.8621958432136,5823.4255
1725832800,2280.59,2333.58,2278.43,2293.46,2255.554446071256,2324.408625018045,30173.1815
1725836400,2293.46,2306.89,2289.21,2297.3,2269.55053084977,2338.1286796968866,8416.7788
1725840000,2297.3,2313,2288.61,2307.83,2276.489784822084,2344.579448983852,9099.3042
1725843600,2307.83,2320.74,2296.6,2311.03,2278.981817087105,2346.4542852818977,12446.533
1725847200,2311.03,2311.4,2297.41,2307.01,2278.973219815154,2345.7608246332084,5032.8445
1725850800,2307.02,2307.79,2290.02,2304.23,2278.4374387597013,2344.531938113062,9895.4848
1725854400,2304.23,2307.58,2293.8,2296.99,2267.0405108978466,2332.137319472781,7373.6152
1725858000,2296.99,2299.63,2283.1,2288.6,2259.096085207617,2323.306868240392,7239.986
1725861600,2288.61,2306,2287.11,2305.27,2268.3848183166438,2332.2057990699896,9414.2729
1725865200,2305.27,2316.51,2299.14,2314.33,2271.851841736741,2335.1222813344816,7074.5737
1725868800,2314.33,2330.61,2313.57,2326.41,2283.5798338990935,2346.5321581723056,12420.7152
1725872400,2326.42,2339,2314.42,2317.5,2280.1675893690103,2342.3886880427913,12185.8903
1725876000,2317.5,2326.9,2310.06,2319.99,2289.287411624776,2351.124234950392,15611.3561
1725879600,2320,2321.1,2312.2,2315.29,2285.67206789381,2346.7855902953006,4973.216
1725883200,2315.3,2316.52,2300,2313.09,2289.2334768526457,2349.822035552841,16927.4041
1725886800,2313.09,2325.51,2306.32,2320.83,2303.3322449803786,2363.6763495494115,12642.2642
1725890400,2320.84,2321.98,2276,2278.54,2267.8420224743527,2326.6544853992687,29724.6305
1725894000,2278.53,2297,2272.8,2292.55,2289.5624308194924,2348.3367955567333,12129.2165
1725897600,2292.56,2347.15,2291,2341.8,2331.9979189437263,2391.255383761633,41903.9914
1725901200,2341.81,2352.89,2333.86,2341.99,2334.554083608884,2393.2758171458227,19369.8924
1725904800,2341.99,2344.48,2324.6,2332.68,2332.60325466212,2392.075432249666,17927.8308
1725908400,2332.68,2352.69,2328.4,2350.57,2350.438320656458,2417.039743014092,12194.3212
1725912000,2350.57,2351.6,2337.04,2341.18,2340.977322364499,2414.7947273996206,6379.0266
1725915600,2341.18,2381.41,2340.37,2368.48,2357.6513867378962,2431.2395365230004,27960.6447
1725919200,2368.48,2375.77,2355.49,2357.36,2346.384949168582,2418.8777671151543,6686.2538
1725922800,2357.36,2366.8,2355.35,2359.5,2338.3650796292222,2409.8766220823895,5085.7219
1725926400,2359.51,2360.59,2339.02,2349,2334.4264040273342,2405.092778024684,10120.4607
1725930000,2349.01,2350.57,2334.99,2342.84,2329.488411696482,2399.289571876403,8090.2218
1725933600,2342.84,2347.97,2337.07,2344.98,2322.803169012506,2391.6976812649614,4460.2307
1725937200,2344.98,2347.17,2340.37,2340.84,2310.9853395391588,2378.833832201229,4738.3655
1725940800,2340.85,2346.1,2328,2337.79,2312.5363443142637,2379.741567390947,5999.3475
1725944400,2337.78,2349.94,2336.41,2349.75,2324.45301560142,2391.319320715171,5299.2068
1725948000,2349.75,2349.75,2339.58,2343.76,2318.0620470160957,2384.068188118394,4225.6316
1725951600,2343.77,2366.47,2341.04,2363.51,2332.7505038585064,2398.50128940933,11528.7287
1725955200,2363.51,2372,2352.24,2354.79,2324.6234186451725,2389.480777100487,14491.8972
1725958800,2354.8,2356.14,2343.49,2349.43,2325.0727453269847,2389.284983462243,7357.6367
1725962400,2349.44,2352.77,2339.08,2350.82,2327.605247972787,2391.235818686575,6825.6495
1725966000,2350.82,2353.12,2344.66,2351,2329.4072743550882,2392.441693398711,4987.3467
1725969600,2351,2364.16,2349.8,2349.8,2327.5242505711535,2389.8694444274242,11007.0705
1725973200,2349.8,2350.18,2329.82,2331.79,2308.0634922724153,2369.2609738112296,20327.4947
1725976800,2331.79,2347.4,2320.41,2336.79,2315.8716341378017,2376.654042541543,14854.8358
1725980400,2336.79,2352.4,2323.75,2325.01,2301.8798194060364,2361.6829986232297,10510.8746
1725984000,2325.01,2342.65,2324.52,2337.64,2311.4814566360756,2370.925839631797,7370.3339
1725987600,2337.65,2363,2337.65,2350.91,2325.9766250175435,2385.1879950995035,11003.4689
1725991200,2350.91,2391.94,2348.81,2369,2342.6226814084894,2401.6539379916567,18063.6066
1725994800,2368.99,2386,2357.89,2380.73,2357.1628655492436,2415.959132686397,11190.766
1725998400,2380.73,2395.59,2373.02,2378.11,2342.075924818744,2399.9044567360797,12512.5796
1726002000,2378.11,2384.39,2372.2,2374.68,2340.2640131394032,2397.4629074181985,6722.8293
1726005600,2374.69,2391,2372.2,2390.56,2345.4764748299444,2402.2225703528534,6907.0253
1726009200,2390.56,2400,2384.8,2388.52,2346.6622079352733,2402.862444572886,5786.5643
1726012800,2388.52,2389.32,2374.12,2377.16,2346.9694043427903,2402.608259615857,4362.4243
1726016400,2377.17,2381.47,2339,2350.55,2310.1843475383243,2364.3970571459436,16924.8256
1726020000,2350.54,2368.97,2348.6,2353.76,2319.029642137591,2372.8993992243713,10899.7887
1726023600,2353.76,2355.56,2344,2348.31,2315.224630319478,2368.4620020578814,6893.7308
1726027200,2348.31,2348.31,2318.66,2334,2303.737738336869,2356.1752138125707,15799.5392
1726030800,2334,2334.4,2319.37,2326.41,2292.898321088457,2344.5612834683934,7476.1234
1726034400,2326.35,2338.64,2322.49,2330.99,2302.4263859542502,2353.7794702743226,5049.7865
1726038000,2330.99,2343.8,2330.99,2341.66,2313.547225604765,2364.6266404287826,4609.0457
1726041600,2341.66,2341.89,2322.34,2322.71,2301.2877325882337,2351.5828378294655,5473.3763
1726045200,2322.72,2335.57,2320,2329.99,2313.0045175797736,2363.0447155363067,6775.4387
1726048800,2330,2330.4,2306.45,2316.48,2306.268833404943,2355.659022283741,10882.7639
1726052400,2316.49,2330.94,2316.49,2327.59,2317.987505530493,2367.1269838201024,6104.7481
1726056000,2327.59,2337.63,2311.01,2334.72,2316.1945014016255,2364.7998027923377,18581.0721
1726059600,2334.71,2355.32,2283.75,2288,2275.099461978392,2322.3599966459137,34070.1187
1726063200,2288,2312.34,2277.68,2309.73,2285.228505765148,2332.21986039104,30266.2173
1726066800,2309.72,2337.15,2302.48,2325.9,2314.9862533200267,2362.108641557368,27702.9901
1726070400,2325.89,2353.43,2324.48,2346.54,2339.0607948401425,2386.3145482712566,15882.6142
1726074000,2346.53,2368.87,2345.2,2357.19,2353.4053079494165,2400.9488495241526,18206.9682
1726077600,2357.19,2359.63,2329.63,2337.48,2337.409549304989,2396.130446279818,14873.1167
1726081200,2337.44,2344.75,2330.19,2340.6,2338.915976699362,2397.079825021638,5389.463
1726084800,2340.6,2351,2339.4,2347.65,2334.022115206266,2391.4766982897313,3823.6918
1726088400,2347.64,2351.8,2340,2342.64,2327.179425339982,2383.8857270326666,2732.7267
1726092000,2342.64,2345.51,2333,2339.99,2330.372520183103,2386.581938566772,4989.7455
1726095600,2340,2345.13,2337.8,2340.55,2323.9395927997966,2379.426612302467,5127.997
1726099200,2340.54,2365.41,2339.54,2352.43,2334.5672299643998,2389.744003090942,13467.78
1726102800,2352.42,2377,2352.4,2372.99,2354.0078028103235,2409.081177191399,8649.4822
1726106400,2372.98,2391.93,2360.26,2362.89,2345.0737699718156,2399.383130916407,16539.8324
1726110000,2362.88,2372.89,2362.88,2368,2355.1369243738063,2409.1276610815216,5904.6515
1726113600,2368.01,2379.33,2361.65,2364.74,2351.8000805215843,2405.169061447264,6685.5342
1726117200,2364.74,2370.65,2354.96,2356.43,2342.1021456208205,2394.7135944493234,8455.7587
1726120800,2356.43,2364.74,2352.74,2358.91,2340.7394851626677,2392.78866969586,6211.9608
1726124400,2358.91,2366,2354.98,2359.59,2347.5487312103937,2399.221576590959,4602.4288
1726128000,2359.59,2365.99,2357.8,2359.22,2347.451702354958,2398.6000756599733,7681.5177
1726131600,2359.21,2361.23,2350.27,2352.1,2340.228808704063,2390.7043941741154,5539.0758
1726135200,2352.09,2355.76,2344.73,2345.04,2334.539634895699,2384.3836084307145,4814.6192
1726138800,2345.04,2353.19,2343.2,2348.55,2338.2977775827585,2387.717472122583,5424.2895
1726142400,2348.56,2353.97,2337.21,2342.94,2322.8381573605775,2371.4350493184,9042.8014
1726146000,2342.94,2358.22,2333.78,2340.81,2319.844211515336,2367.888097848757,9491.1317
1726149600,2340.81,2366.98,2327.71,2328.19,2316.0510555321107,2363.531815821888,18611.983
1726153200,2328.2,2337.94,2315.39,2323.2,2314.3971674589093,2361.364738926033,17043.5215
1726156800,2323.2,2341.12,2322.42,2339.43,2335.2162472862346,2382.392333089997,5483.6151
1726160400,2339.43,2350,2337.2,2349.54,2346.4552558022774,2393.8583922831317,7544.0767
1726164000,2349.54,2359,2338.5,2347.17,2337.048532367833,2384.26163403183,9981.005
1726167600,2347.17,2361.54,2345.4,2361.03,2344.2156509318506,2391.5735428698677,9554.2864
1726171200,2361.03,2361.04,2350.16,2351.85,2335.4786954046936,2382.6600831906467,2986.8718
1726174800,2351.85,2358.79,2341.5,2349.16,2323.5457573213607,2370.4860756510852,8379.0684
1726178400,2349.16,2373.64,2348.96,2360.99,2331.9688584198507,2379.079340408131,6155.5187
1726182000,2360.99,2366.54,2357.63,2361.76,2331.4200906943393,2378.519486465942,4360.3203
1726185600,2361.75,2363.94,2357,2357.41,2327.3028616715783,2374.3190810992874,3065.4279
1726189200,2357.41,2364.56,2350.27,2358.79,2331.0580632751903,2378.150145361558,3574.0895
1726192800,2358.79,2360.51,2353.51,2356.24,2327.5431536901424,2374.5642275020646,2942.0786
1726196400,2356.23,2360.79,2355.61,2356.04,2319.7417932191956,2366.605263789281,4032.1263
1726200000,2356.04,2359.2,2348,2348.01,2319.764486931439,2366.6284159603574,4658.3882
1726203600,2348.01,2352.18,2345.13,2348.86,2323.8471992506907,2370.7936073163614,4384.0659
1726207200,2348.86,2349.48,2337.5,2337.81,2316.638575308665,2363.43935460783,4138.644
1726210800,2337.81,2349.71,2337.35,2348.88,2330.279454322785,2377.355806935367,4724.1762
1726214400,2348.87,2350.65,2342.85,2342.85,2323.5055236287794,2370.445029156633,3410.2711
1726218000,2342.85,2358,2341.66,2352.2,2327.411627188667,2374.4300438995488,5410.6871
1726221600,2352.21,2371.39,2351.4,2371.39,2339.382865961818,2386.643125880238,6645.2665
1726225200,2371.38,2376.22,2350.8,2354.35,2321.2456334437493,2368.139484624431,11730.6794
1726228800,2354.39,2360.48,2342.41,2352.21,2323.749639471767,2370.694076632813,15369.283
1726232400,2352.2,2360.69,2345.6,2355.59,2330.571510062977,2377.6537627915222,8067.3979
1726236000,2355.59,2370.8,2345.05,2366.86,2347.089937896125,2394.5058962374605,16074.1571
1726239600,2366.86,2412.61,2363.71,2407.79,2395.445838603645,2443.838683827961,44640.681
1726243200,2407.79,2418.93,2396.06,2407.01,2387.036920000497,2435.259888081315,24393.9734
1726246800,2407.01,2427.78,2405.64,2410.51,2392.0227109226566,2440.3464020524075,16567.3301
1726250400,2410.51,2428.38,2406.6,2421.18,2398.5195926045485,2446.974533869287,14465.2794
1726254000,2421.18,2428.25,2412.08,2421.07,2397.8859309442314,2446.3280709633073,8879.8768
1726257600,2421.06,2426,2413.14,2421.96,2401.2408475948923,2449.7507637079207,5363.1725
1726261200,2421.96,2464.82,2421.62,2446.74,2419.139008190771,2468.010503305736,27024.5349
1726264800,2446.75,2458.14,2442.68,2446.8,2431.4913377086373,2480.6123748340647,9106.8513
1726268400,2446.8,2447.65,2438.37,2439.19,2425.847456460144,2474.854475782571,5220.1779
1726272000,2439.19,2440.6,2425.43,2428.26,2421.3025306619934,2470.2177333016293,7683.9827
1726275600,2428.27,2435.3,2422.28,2423.58,2419.7312118716873,2468.6146706973777,8720.6546
1726279200,2423.59,2429.61,2423.58,2424.99,2414.266856758911,2463.0399245722224,3278.5143
1726282800,2425,2434.72,2424.99,2432.94,2415.642846242287,2464.4437118229393,3937.4494
1726286400,2432.94,2433.6,2425.92,2426.18,2410.5888155013986,2459.2875794509214,3634.4993
1726290000,2426.18,2427.1,2414.8,2414.81,2398.4511711417445,2446.904730154709,5356.7683
1726293600,2414.81,2421.55,2413.8,2419.31,2402.2017183727658,2450.73104601666,3795.123
1726297200,2419.31,2423,2416.79,2420.23,2404.583587711407,2453.1610339277986,3540.4098
1726300800,2420.23,2421.76,2412,2415.54,2397.0051161190127,2445.429461899195,4659.6374
1726304400,2415.54,2420.49,2413.15,2420.2,2400.003206657487,2448.4881199232955,3573.536
1726308000,2420.2,2420.2,2411.08,2413.6,2390.768405220584,2439.066756841202,3691.9883
1726311600,2413.59,2417.27,2407.98,2417.07,2385.369761066843,2433.5590491692033,7748.241
1726315200,2417.08,2424.11,2414.23,2420.42,2388.8500869662757,2437.109684682766,4207.5751
1726318800,2420.42,2421.19,2412.17,2416.81,2387.7956572328994,2436.033953338615,8203.6694
1726322400,2416.8,2423.58,2414.75,2420.12,2393.2069986565602,2441.5546147910363,3575.3185
1726326000,2420.12,2422.9,2415.34,2418.54,2391.299085899274,2439.608158341684,3132.5738
1726329600,2418.55,2421.15,2415.2,2418.09,2395.053055436893,2443.437965647739,3284.1485
1726333200,2418.09,2418.09,2411.69,2414.34,2390.3876809622234,2438.6783411836823,3065.0105
1726336800,2414.34,2414.34,2376.72,2407.36,2386.115978015195,2434.3203412074213,22596.5232
1726340400,2407.35,2412.16,2404.03,2408.71,2386.9381684003893,2435.1591414993873,2855.655
1726344000,2408.71,2422.99,2407.16,2416.12,2395.654784777215,2444.0518511363503,5331.351
1726347600,2416.12,2418.84,2413.14,2416.57,2396.521273869372,2444.935845058653,2722.6228
1726351200,2416.57,2419.4,2411.48,2416.93,2395.52300996546,2443.917414207186,2833.8804
1726354800,2416.92,2419.03,2414.6,2417.79,2394.8879974806887,2443.269573187369,1502.0979
1726358400,2417.8,2422.99,2416.53,2419.63,2396.2510943561538,2444.6602073734502,2885.7262
1726362000,2419.63,2430.32,2419.63,2425.45,2404.515091204545,2453.0911536531216,4855.4661
1726365600,2425.44,2427.89,2419.6,2425.58,2404.553884463617,2453.1307306143976,4136.5369
1726369200,2425.58,2425.95,2419.79,2420.09,2401.2350822948574,2449.7448819371775,2720.8731
1726372800,2420.09,2421.82,2414.1,2416.79,2399.495421496025,2447.970076475742,2867.307
1726376400,2416.8,2421.2,2416.8,2418.66,2400.916849898761,2449.420220603786,1688.8382
1726380000,2418.67,2421.57,2418.66,2421.15,2400.8259665944056,2449.3275012730805,2114.3542
1726383600,2421.15,2424.49,2419.8,2422.9,2401.4099785348553,2449.9233114345498,2378.1705
1726387200,2422.89,2423.18,2413.55,2415.4,2395.581600743535,2443.9771886373437,2951.8729
1726390800,2415.4,2415.87,2411.04,2412.78,2392.7348354000887,2441.072912882919,2272.187
1726394400,2412.78,2414.09,2403.6,2409.63,2391.076275188523,2439.380846404453,4210.2622
1726398000,2409.63,2409.63,2401.75,2406.86,2390.6162498871017,2438.911527662599,5337.3463
1726401600,2406.86,2412.67,2405.2,2410.81,2394.1505562624116,2442.517234166703,2868.6865
1726405200,2410.8,2418.72,2407.37,2410.4,2396.7567368694963,2445.1760648870622,6470.8404
1726408800,2410.39,2413,2396.28,2411.79,2399.557817678539,2448.0337331871965,6966.1784
1726412400,2411.79,2415.4,2406.19,2408.71,2400.7352370307285,2449.234938788925,4076.9996
1726416000,2408.72,2409.12,2387.15,2388.01,2384.1577515661497,2432.3225546280923,7549.5141
1726419600,2388,2392.4,2376,2383.36,2377.548248314496,2425.5795260582236,10456.3456
1726423200,2383.35,2388.33,2362.71,2380.61,2380.5944237177746,2431.654724416465,17254.6566
1726426800,2380.61,2387.75,2371.2,2372.35,2372.302725792241,2428.412969874345,6410.5553
1726430400,2372.34,2372.34,2355.77,2363.06,2362.9570538405414,2426.4358424692573,8465.5432
1726434000,2363.06,2363.34,2336.39,2353.08,2352.944766532925,2420.0030014019417,16130.4646
1726437600,2353.08,2353.36,2341.67,2346.42,2342.2471397512454,2408.3235460511532,5179.4076
1726441200,2346.4,2346.4,2283.75,2316.1,2315.7090743619888,2404.736456355407,44116.0621
1726444800,2316.09,2322.6,2292.33,2300.04,2295.0503034478243,2382.3843401342165,16411.5883
1726448400,2300.03,2303.89,2260.25,2277.58,2276.821102878816,2388.0217507503644,30986.7628
1726452000,2277.58,2284.68,2252.39,2261.26,2259.972587009349,2369.2198921748004,19389.6252
1726455600,2261.27,2279.22,2259.62,2278.38,2268.7175489456777,2377.264650197465,20174.8614
1726459200,2278.38,2283.22,2276.1,2281.78,2257.465183430042,2364.368252452983,9577.5753
1726462800,2281.78,2295.54,2281.03,2293.23,2267.1081205196224,2373.3690770031985,12047.8758
1726466400,2293.24,2301.19,2290,2291.59,2265.837884470337,2370.9526558808698,10497.5388
1726470000,2291.59,2312.86,2290.02,2310.69,2271.661418594311,2375.9683064245423,10140.8263
