time,open,high,low,close,Plot,Plot,Volume
1718848800,3559.41,3559.58,3533.49,3552,3478.456618807115,3630.5673646486043,11593.1155
1718852400,3552,3557.14,3544.49,3553.65,3479.640179360121,3630.248126587246,4897.0031
1718856000,3553.65,3573.79,3544.61,3570.9,3488.203444844338,3637.6399067594825,7606.9744
1718859600,3570.9,3584.79,3567.35,3581.16,3501.8234434196975,3650.3113872007752,16726.5001
1718863200,3581.16,3592.33,3575,3580.26,3501.1006629906765,3648.042231887786,13512.4732
1718866800,3580.26,3616.06,3580,3607.87,3524.6401455604773,3671.059647610411,19501.8307
1718870400,3607.87,3611.5,3583.2,3587.34,3517.015865478184,3661.6275772229033,12761.1051
1718874000,3587.34,3591.45,3572.24,3580.72,3519.6039247701224,3662.8454215449724,12728.9073
1718877600,3580.73,3609.5,3575.49,3604.95,3547.3434858316127,3690.241149589849,13053.961
1718881200,3604.95,3625.96,3597.04,3598.94,3546.0226770317145,3687.410212487605,19630.4088
1718884800,3598.94,3611.81,3582.82,3589.4,3535.8049809982554,3675.3474943441597,19326.6689
1718888400,3589.4,3592.26,3525,3531.36,3489.9713045439703,3626.300728114047,40853.9107
1718892000,3531.36,3534.29,3491.46,3521.24,3478.8742078245095,3613.3849119172028,27727.1688
1718895600,3521.24,3532.23,3506.6,3506.61,3471.2653380908932,3604.113997119489,15236.5144
1718899200,3506.61,3523.3,3486,3516.15,3473.1259724120177,3604.6914653415283,18041.0528
1718902800,3516.15,3524.52,3508.37,3522.93,3475.9669828941387,3606.298679539201,10125.1437
1718906400,3522.93,3542.4,3521,3527.21,3482.2138055867204,3611.449839611822,12533.9796
1718910000,3527.22,3538.25,3514.13,3536.61,3477.9523786309865,3605.7157702237487,10757.8109
1718913600,3536.61,3538.91,3522,3525.97,3479.439208723993,3605.955801177861,4220.9858
1718917200,3525.97,3530.53,3516.31,3516.8,3475.6212507220926,3600.7124976235414,3621.9384
1718920800,3516.8,3522.5,3515,3519.53,3471.973356058882,3595.6614535389563,4332.5501
1718924400,3519.53,3523,3511,3513.08,3465.0457327343665,3587.230858449897,4918.8291
1718928000,3513.08,3517.5,3491.66,3499.6,3461.3969072305094,3582.211501800439,9041.5969
1718931600,3499.6,3529.41,3496,3527.8,3468.1063723517173,3587.923752248497,8190.0312
1718935200,3527.8,3536.21,3506.38,3508.65,3457.295196821907,3575.524206552045,8696.0579
1718938800,3508.64,3513.34,3495.3,3501.2,3441.347872752226,3557.83477827706,8085.3996
1718942400,3501.2,3517.2,3493,3517.2,3449.9652556120955,3565.55650340262,6494.4009
1718946000,3517.2,3521.74,3504.86,3518.92,3449.885095759189,3564.2986050197865,7716.0617
1718949600,3518.91,3520.42,3506.13,3512.08,3448.3202742418644,3561.51949999895,5208.9394
1718953200,3512.08,3519.82,3467,3475,3425.321052475005,3536.622563776294,25603.1459
1718956800,3475,3489.03,3446.82,3459.34,3395.754164561811,3504.9737844289907,22632.7448
1718960400,3459.33,3532.83,3454,3514.5,3422.8206215874984,3531.7923693332955,41472.5746
1718964000,3514.49,3522.3,3490.77,3496.44,3414.0688697945734,3521.6579318640656,12323.6404
1718967600,3496.44,3510,3491.92,3503.22,3410.5313327511503,3516.917376078266,8104.4658
1718971200,3503.21,3512.72,3471.71,3495.81,3415.961448143881,3521.4348705531474,18420.3082
1718974800,3495.8,3498.37,3455.1,3476,3406.43814409223,3510.5496520245056,19664.6578
1718978400,3476,3519.99,3463.65,3514.22,3441.243964232407,3545.3515858265278,26450.2907
1718982000,3514.22,3519.8,3474.8,3492.78,3416.831724853169,3519.1516371480725,24495.4415
1718985600,3492.78,3495.69,3474.78,3488.96,3415.3627324130057,3516.6007369798085,12825.5791
1718989200,3488.95,3510,3469.96,3478.74,3418.406108619892,3518.7061771772583,23664.1586
1718992800,3478.73,3526.4,3476,3524.01,3448.2117782099867,3548.359941933287,17808.7901
1718996400,3524.01,3537.5,3511.19,3535.45,3454.7427033349477,3554.062746570442,12021.5391
1719000000,3535.44,3547.55,3518,3522.5,3456.354734252688,3554.7133192217425,7026.6894
1719003600,3522.5,3525.91,3500,3517.71,3452.4637704214874,3549.7153128204254,7728.7362
1719007200,3517.7,3528,3515.14,3523.57,3459.1743718884804,3555.6269529998654,6331.391
1719010800,3523.56,3527.38,3516.87,3518.5,3460.862455632896,3556.3837921223417,2148.4612
1719014400,3518.5,3521.19,3493.24,3501.34,3457.504079667242,3551.9654011829157,7547.935
1719018000,3501.33,3509.47,3496.61,3503.02,3463.323342554771,3556.9846526960378,3442.2915
1719021600,3503.02,3511.29,3501.2,3505.37,3472.91973231262,3565.8887854903955,4476.86
1719025200,3505.37,3512.27,3504.25,3506.77,3475.915324359685,3568.021747912863,5651.6299
1719028800,3506.77,3509.47,3499.06,3509,3478.864331904716,3570.1149639475666,4327.7994
1719032400,3509,3509.08,3499.67,3509.08,3481.424469337708,3571.8172209439176,4045.6764
1719036000,3509.08,3509.76,3502.5,3503.5,3481.0954276072425,3570.564178824583,3699.5541
1719039600,3503.49,3504,3489.73,3494,3483.9166111327986,3572.5510677869465,10634.1763
1719043200,3494,3494.93,3475.09,3484.6,3470.0905528587145,3557.47931685365,8326.3309
1719046800,3484.6,3495.49,3482.55,3492.62,3471.419022674614,3557.956123392144,4059.7101
1719050400,3492.61,3498.96,3489.55,3497.16,3469.998191912267,3555.624184086028,5321.8323
1719054000,3497.16,3497.16,3491.2,3493.2,3466.4969480863824,3551.17070021005,2151.7598
1719057600,3493.19,3495,3487.65,3488.61,3466.926209633781,3550.7533667184966,3866.9323
1719061200,3488.62,3502.3,3486.78,3501.4,3466.063920254042,3549.022135605081,11328.7659
1719064800,3501.4,3511.84,3497.25,3503.2,3465.3492909107304,3547.451165612642,10247.4561
1719068400,3503.19,3505.43,3498.42,3505.43,3465.1027502841193,3546.3681967503308,2830.2267
1719072000,3505.43,3506.5,3497.01,3504.5,3465.0571560966164,3545.499456612159,3618.1244
1719075600,3504.5,3508.37,3497.7,3497.71,3460.5070051315947,3540.0310750356166,3040.1982
1719079200,3497.71,3501.4,3491.55,3493,3459.345210744087,3538.038566305679,2403.907
1719082800,3493,3497,3485.56,3491.44,3459.831282046408,3537.7397893217762,4897.5219
1719086400,3491.44,3496.9,3485.8,3496.13,3458.7551622145525,3535.8519143370363,2329.0542
1719090000,3496.12,3507.86,3495.19,3506.01,3461.2628725597647,3537.635483996284,2154.2221
1719093600,3506.01,3507.49,3500.43,3502.5,3460.704729298223,3536.293083099848,3268.613
1719097200,3502.5,3504.5,3493.29,3495.75,3457.819916453753,3532.5818423210576,2104.0382
1719100800,3495.76,3512,3494.67,3507.86,3469.373189427879,3543.6267655203105,4480.5608
1719104400,3507.86,3511.4,3502,3508.41,3469.558313718971,3543.065410356908,2945.1139
1719108000,3508.41,3513.49,3504.5,3513.49,3471.8797858043736,3544.6927898514805,2941.1946
1719111600,3513.49,3519,3509.57,3519,3468.859445265187,3540.8740579483624,3923.0116
1719115200,3518.99,3521.45,3512.16,3514.32,3468.399002740196,3539.676607226881,3246.7373
1719118800,3514.33,3518.6,3508.38,3509.59,3469.556882674041,3540.1380158513784,2814.4486
1719122400,3509.59,3512.18,3506.77,3507.32,3470.4509021027147,3540.5610213371133,1560.3518
1719126000,3507.33,3514.38,3506.63,3512.5,3472.553343471873,3542.705936269285,2141.5644
1719129600,3512.49,3513,3503.2,3506.27,3472.095862102959,3542.239212852514,3748.0351
1719133200,3506.34,3507.8,3498.98,3502.51,3473.04795035035,3543.2105352059125,6010.9378
1719136800,3502.52,3502.52,3491.62,3493.76,3466.4295336142336,3536.4584130811877,3577.844
1719140400,3493.76,3498.62,3488.2,3498.29,3467.9158779946124,3537.974784620766,4838.5941
1719144000,3498.29,3503.65,3496.57,3500.39,3469.4265402172805,3539.515965272175,2315.5823
1719147600,3500.38,3504.62,3494,3498.2,3465.124744069204,3535.1272641514106,4636.9323
1719151200,3498.2,3499.3,3480.45,3484.7,3459.1983345296726,3529.0811291666355,8224.3784
1719154800,3484.7,3489.45,3471.82,3474.54,3453.620511105246,3523.3906224407056,11314.5678
1719158400,3474.54,3482.4,3461.38,3463.32,3443.9839756505726,3513.5594095020997,8124.8882
1719162000,3463.32,3480.14,3462,3473.32,3453.3234570009563,3523.0875672433995,5485.012
1719165600,3473.32,3478.2,3472.48,3477.77,3452.195788980013,3521.9371180503163,2817.0978
1719169200,3477.78,3481.72,3475.63,3479.93,3453.7502948282386,3523.523028057092,2114.0372
1719172800,3479.93,3480.12,3406.38,3435.59,3430.094610075468,3499.389450683054,19735.9163
1719176400,3435.6,3440.48,3406.89,3434.97,3433.7924823812814,3503.162027479893,10922.6926
1719180000,3434.98,3435.23,3412.6,3425.41,3421.6816846394754,3490.8065671574445,7448.4013
1719183600,3425.4,3429.46,3418,3420.91,3396.008398027365,3464.614628290544,8043.5302
1719187200,3420.91,3435.76,3410,3424.23,3388.0714918526974,3456.5173805769946,13704.6492
1719190800,3424.23,3428.06,3407.62,3424.39,3399.4004348451845,3468.0751911046837,13659.6785
1719194400,3424.4,3429.03,3387.05,3404.49,3375.0123618813655,3443.1944297981604,15104.3481
1719198000,3404.49,3421.38,3402.6,3402.81,3372.7587027100044,3440.895242158691,7659.829
1719201600,3402.82,3413.56,3383.45,3407.21,3370.9165262448537,3439.0158500073762,9874.2293
1719205200,3407.2,3409.71,3354.22,3371.33,3341.8206934700634,3409.332222631075,27906.7543
1719208800,3371.33,3384.39,3364.5,3373.87,3345.877219717095,3413.470698903299,10664.7156
1719212400,3373.88,3384.12,3362.2,3369.19,3347.2955674726263,3414.9177001488415,10447.7869
1719216000,3369.2,3394.36,3355.27,3384.59,3360.725396138777,3428.6188384850147,17858.9325
1719219600,3384.59,3389.74,3240,3308.6,3287.958001170309,3354.381395133346,101279.436
1719223200,3308.6,3326.25,3305,3318.5,3275.2686128402947,3341.4356555239374,23960.2483
1719226800,3318.5,3332.32,3305.55,3321.19,3281.8793701165137,3348.179963452201,17070.7051
1719230400,3321.18,3337.07,3311.76,3319.12,3277.9059452829824,3344.1262674099116,13644.477
1719234000,3319.12,3329,3292.18,3324.79,3296.349538674757,3362.942458647984,25978.4133
1719237600,3324.8,3333.17,3293.42,3308.9,3281.301761996655,3347.590686481436,25027.0614
1719241200,3308.9,3314.07,3261.72,3280.3,3255.7061331105133,3321.4779741834527,32011.8297
1719244800,3280.31,3292.77,3242.44,3260.15,3220.3810671388637,3285.439270515407,31771.024
1719248400,3260.15,3303.5,3246.24,3294.39,3225.7605907027378,3293.6821251357205,33375.831
1719252000,3294.4,3312,3262.06,3303.77,3237.6733330262555,3305.1568735169826,18988.1649
1719255600,3303.76,3314.9,3278.52,3293.07,3140.965481065738,3290.498493339266,18263.4063
1719259200,3293.06,3330,3256.35,3311.64,3153.150110629772,3308.890804890107,31485.5188
1719262800,3311.63,3355.3,3307,3351.77,3188.872869722797,3348.9124578594724,20615.9165
1719266400,3351.95,3353.54,3332,3332.67,3189.9219811695557,3348.373537593231,8716.245
1719270000,3332.68,3363.18,3330.13,3352.73,3208.0378745358903,3365.7566079154085,14301.2222
1719273600,3352.74,3360.64,3342.24,3347.22,3218.4977820181166,3375.1099343451024,7686.7405
1719277200,3347.23,3349.71,3336.76,3349.41,3227.44077907307,3382.879806261903,5949.6076
1719280800,3349.42,3354.63,3338.98,3345.01,3241.1934602639476,3395.6966204579253,8586.6689
1719284400,3344.97,3386.25,3342.24,3371.61,3278.602176849558,3433.2888259603537,18755.557
1719288000,3371.62,3393.99,3371.62,3390.9,3286.9421869287817,3440.435312400662,12289.23
1719291600,3390.9,3394.92,3368.99,3375.18,3273.3565664714274,3424.6513599405394,9124.6091
1719295200,3375.18,3379.37,3367.98,3370.74,3282.944997642651,3433.1308814107365,7603.7072
1719298800,3370.62,3378.99,3357.01,3361,3262.8390814417094,3410.578719369485,8116.4042
1719302400,3361,3366.21,3345.79,3354.41,3275.654312818064,3422.4577827157223,7778.31
1719306000,3354.41,3394.31,3353.85,3383.17,3312.236878941929,3459.1624994032645,10371.3544
1719309600,3383.16,3385.12,3363.93,3377.61,3308.1669739413314,3453.4123946642458,10083.9239
1719313200,3377.61,3387.13,3371.2,3376.01,3305.6803659803063,3449.333713881307,6604.0835
1719316800,3376,3380.36,3363.81,3366.01,3301.726790632176,3443.7426569613954,9429.9688
1719320400,3366.01,3381.59,3358.2,3367.5,3311.654075116779,3452.6421898239937,8828.5552
1719324000,3367.5,3413.76,3362.66,3402.35,3344.062608046222,3484.9767871960744,33086.2463
1719327600,3402.6,3425.37,3395.5,3419.6,3346.6779789993775,3486.2627128565114,21078.5512
1719331200,3419.6,3424.89,3381.68,3383.18,3323.021683190232,3460.205160525717,10573.4471
1719334800,3383,3406.48,3381.73,3388.79,3321.6094888780217,3457.3353994714153,7338.4009
1719338400,3388.79,3423.4,3384.9,3417.77,3362.8099020946092,3498.8174413704396,11081.2159
1719342000,3417.76,3430.88,3406.89,3415.66,3352.0530776430246,3486.242700262834,7927.3189
1719345600,3415.67,3418.84,3410.3,3411.24,3348.9640833576595,3481.6628264782166,4045.0099
1719349200,3411.24,3411.4,3400,3401.39,3347.9040549206998,3479.208214399445,4168.6023
1719352800,3401.4,3415.89,3399.36,3403.14,3347.7213971853907,3477.6799381596284,5024.4144
1719356400,3403.14,3406,3388.88,3394.91,3342.53222687804,3470.9668241381155,4504.2964
1719360000,3394.91,3398.2,3385.22,3388.45,3339.9082270189488,3466.934256639118,3082.6268
1719363600,3388.45,3422.5,3386,3415.95,3357.0808873231626,3483.4592169929015,9869.7943
1719367200,3415.95,3426.75,3402.39,3404.51,3353.6135504552444,3478.5753520433523,6958.2928
1719370800,3404.51,3408.66,3387.64,3395.15,3347.541867221428,3471.007068442158,6908.8061
1719374400,3395.15,3398,3385.8,3387.42,3335.4110014390135,3457.1761550693095,6219.3453
1719378000,3387.41,3395,3376.81,3388.12,3327.8489300636747,3448.101175746875,7102.9149
1719381600,3388.13,3394.8,3385.95,3388.61,3329.108718798873,3448.1819957853736,4550.3168
1719385200,3388.61,3406,3384.11,3401.8,3337.2502635790493,3455.3999674848314,8796.6733
1719388800,3401.8,3402.85,3376.4,3384.21,3324.199601909982,3440.6897718411205,8846.3507
1719392400,3384.2,3386.96,3371,3379,3319.6906095771087,3434.8392731348863,10414.0222
1719396000,3378.99,3381.91,3366.37,3374.5,3314.166883121952,3427.95464240685,8568.2084
1719399600,3374.5,3383.94,3374.43,3381.44,3323.642726291976,3436.5953053263875,4117.7959
1719403200,3381.44,3386.67,3370,3372.01,3322.7998317261645,3434.575532765015,5542.3619
1719406800,3372,3391,3367.75,3388.71,3340.0999226986146,3451.3152992264536,7621.4752
1719410400,3388.71,3396.53,3371.36,3378.01,3338.1419434179816,3448.1623065009417,10128.212
1719414000,3378.01,3379.8,3346,3361.69,3323.3359416955004,3431.7551297422865,14979.4059
1719417600,3361.68,3365.62,3347.81,3352.78,3312.2809294774484,3419.24143068769,8558.8075
1719421200,3352.78,3372.34,3325.01,3372.06,3311.4652843282065,3417.3130147954216,19429.5778
1719424800,3372.06,3372.32,3354.82,3364.61,3294.8499734552083,3399.0967847362504,8696.293
1719428400,3364.6,3410,3356.75,3408.08,3302.858612403764,3406.7221868305314,21235.2985
1719432000,3408.08,3417.43,3376.26,3391.59,3305.2638414073604,3408.1474832417694,10885.6629
1719435600,3391.59,3394,3381.7,3390.17,3310.6200877760034,3412.6240754500145,3213.2317
1719439200,3390.18,3393.95,3375.89,3380.34,3305.886249216755,3406.7102680726816,7366.8757
1719442800,3380.34,3381.67,3367.15,3371.44,3304.8789254971466,3404.6490755712916,3856.9922
1719446400,3371.77,3375.42,3361.74,3372.35,3312.966382257771,3411.965596195872,4541.8407
1719450000,3372.36,3382.41,3365.33,3380.2,3318.877590440317,3417.0470189454586,4858.4503
1719453600,3380.2,3388,3367.82,3387.21,3318.9082950869115,3416.082556802386,5744.5371
1719457200,3387.21,3393,3379.4,3383.8,3320.786911428354,3417.029794994979,6162.1319
1719460800,3383.79,3388.41,3381,3385.44,3326.4755856600314,3421.905431864444,4230.4326
1719464400,3385.45,3387.8,3368.6,3369.21,3311.225131556154,3405.2540622113133,4766.2571
1719468000,3369.21,3377.19,3366.05,3373.23,3309.593230311145,3402.6227851253943,7169.4535
1719471600,3373.23,3380.42,3367.95,3374.98,3314.3408670751337,3406.5592825671242,5930.304
1719475200,3374.98,3379.46,3368.7,3376.8,3320.4943383891195,3411.947349159182,4994.0904
1719478800,3376.79,3405,3374.21,3398.85,3345.483627702928,3436.6909203412806,15510.1295
1719482400,3398.85,3414.05,3394.37,3394.38,3338.9830897949005,3429.090575873171,13854.906
1719486000,3394.38,3409.5,3392,3403.46,3346.9282764174955,3436.334892469815,7436.4329
1719489600,3403.46,3445.12,3403.45,3435.96,3359.275208132426,3448.102419594623,24623.1481
1719493200,3435.96,3466.69,3433.2,3461.39,3397.593249389294,3486.523518878167,23480.2826
1719496800,3461.39,3477,3446.55,3448.31,3385.680941903492,3473.4017478769997,16401.5496
1719500400,3448.3,3455.97,3442.58,3452.75,3378.289182719511,3464.931955793748,9396.3608
1719504000,3452.75,3457,3439,3451.33,3387.2953560493015,3473.2893449412504,6343.4978
1719507600,3451.34,3464.23,3450,3461.84,3396.1055070077114,3481.4501512250645,4474.7536
1719511200,3461.84,3467.5,3451.56,3454.99,3399.806730218116,3484.379383550746,5626.3695
1719514800,3455,3457.58,3445.57,3449.79,3378.740528016666,3461.9383101326566,7776.3547
1719518400,3449.78,3453.11,3440.53,3444.01,3383.6707871850112,3466.1466253000344,8036.8159
1719522000,3444.01,3449.68,3440.97,3448.21,3388.5147631616514,3470.27276835945,3864.5461
1719525600,3448.22,3455.06,3445.66,3451.26,3396.139878468241,3477.2526569962,3396.7725
1719529200,3451.26,3452.8,3446.38,3450.44,3401.6674738561546,3482.090220456731,2422.2437
1719532800,3450.44,3454.33,3435.95,3439.58,3395.4489550448234,3474.9125317405797,5236.5897
1719536400,3439.58,3487.7,3436.65,3484.23,3427.354304514482,3506.753167611842,14383.9025
1719540000,3484.23,3485.28,3445.46,3450.06,3408.888717380088,3487.0610368803414,9873.5536
1719543600,3450.05,3466.34,3446.31,3460.5,3416.0539949473596,3493.5983703954985,6222.1813
1719547200,3460.5,3461.07,3445.01,3459.6,3413.8144449200518,3490.5243406710238,6259.4606
1719550800,3459.61,3459.61,3445.99,3448.61,3407.6814744508283,3483.479322781717,5324.5009
1719554400,3448.62,3455.79,3446.31,3455.19,3410.6019699200306,3485.6977995425514,4666.9911
1719558000,3455.2,3455.2,3427.01,3431.82,3396.9583517068036,3470.9976660468674,10715.7939
1719561600,3431.82,3439.2,3420.24,3439,3404.3056221743186,3477.7550769394634,9869.7243
1719565200,3439.01,3443.96,3433.27,3441.36,3408.633351261869,3481.4328970735055,5435.1741
1719568800,3441.35,3451.27,3438.88,3446.81,3409.458417282282,3481.5397153425833,8112.5401
1719572400,3446.8,3461.39,3443.16,3452.78,3417.363165602752,3488.8815382185435,7033.4663
1719576000,3452.79,3473.21,3438.28,3440.48,3401.7295248486384,3472.201431476226,21544.4566
1719579600,3440.48,3476.73,3431.05,3445.91,3397.4203717001524,3467.091964669497,13290.7516
1719583200,3446,3459.94,3403.06,3412.9,3377.8152390923356,3446.3850592643,21955.2497
1719586800,3412.89,3420,3404.18,3413.61,3384.6951215458294,3453.0728007689777,10752.9981
1719590400,3413.6,3416.6,3373.04,3397.77,3377.177095227042,3445.4028951306186,21187.2266
1719594000,3397.77,3405.2,3380.56,3385.4,3369.7524359069007,3437.8282426928986,7596.0714
1719597600,3385.4,3390.31,3378.69,3384.77,3368.78864364248,3436.8449798776815,3970.6623
1719601200,3384.77,3386.9,3365.22,3379.74,3330.664726447,3397.950882536838,11454.1148
1719604800,3379.74,3394.15,3378.03,3390.19,3337.7811730015837,3405.2110956884844,4676.1663
1719608400,3390.2,3390.2,3373,3383.01,3345.106683401453,3412.684596197442,3456.7618
1719612000,3383,3384.54,3368.73,3374.32,3345.2371284136266,3412.817676462387,4830.5739
1719615600,3374.33,3384.25,3371.17,3380.15,3348.455946447277,3416.1015211229796,3785.432
1719619200,3380.15,3391.62,3380.01,3389.92,3366.7231092559564,3434.737717523754,5753.1085
1719622800,3389.91,3399.98,3387.76,3396.18,3373.2955820360335,3441.442967531711,4735.1342
1719626400,3396.18,3399.3,3384.13,3388.96,3364.913525835705,3432.891576862689,3551.2926
1719630000,3388.97,3391.55,3384.01,3386.07,3364.052802614445,3432.0134652935253,3706.4455
1719633600,3386.06,3391.16,3383.21,3388.62,3364.155098920419,3432.117828191538,3093.2501
1719637200,3388.63,3390.19,3381.56,3385.65,3362.9333431088,3430.871390444331,2396.0782
1719640800,3385.66,3388.37,3383.4,3388,3366.7086040761255,3434.722919309987,2600.9139
1719644400,3388,3408.32,3387.99,3399.72,3377.1666469617394,3445.3922357892498,10862.7173
1719648000,3399.72,3400.93,3387.59,3392.45,3372.047895975639,3440.170075692319,5012.5341
1719651600,3392.45,3394.8,3387.2,3394.79,3369.764938376221,3437.8409977373567,2846.1267
1719655200,3394.8,3401.36,3393.61,3397.2,3370.1502021616134,3438.2340446295248,3188.1074
1719658800,3397.21,3406.05,3394.22,3400.45,3375.352924184288,3443.541872147607,4302.0378
1719662400,3400.45,3403.2,3390,3392.63,3371.664331235913,3439.7787621699717,2628.3418
1719666000,3392.62,3400.53,3390.95,3393.55,3374.4850168457733,3442.6564313275057,2949.6218
1719669600,3393.56,3395.86,3383,3388,3369.4290192753983,3437.498292392073,4630.7707
1719673200,3388,3395.59,3383.29,3394.62,3372.291195137446,3440.418289988708,2743.3223
1719676800,3394.62,3396.53,3383,3386.66,3364.6402557823008,3432.6127862021453,2424.189
1719680400,3386.65,3390.5,3381.56,3389.25,3364.7792109036245,3432.754548497637,2137.4476
1719684000,3389.26,3390.1,3383.66,3390.01,3364.650943868479,3432.623690209256,1904.2071
1719687600,3390.01,3392.31,3376.81,3387.02,3363.1569375474146,3431.0995019423117,3241.4928
1719691200,3387.02,3389.71,3379.69,3384.22,3361.6965523805475,3429.6096140448008,3556.0666
1719694800,3384.21,3389.01,3377.88,3389,3360.667882020243,3428.5601624650967,4398.2761
1719698400,3389.01,3389.01,3371.86,3376.67,3355.368120444853,3423.153334999294,4097.4869
1719702000,3376.68,3383.4,3376,3378.8,3355.3064333674615,3423.0904017183198,1570.7961
1719705600,3378.8,3389.61,3376.32,3385.99,3356.5669765725956,3424.3764104427496,4143.2095
1719709200,3385.99,3387.54,3373.07,3376.15,3352.1041607261777,3419.8234367004443,5629.5622
1719712800,3376.16,3377.44,3352.66,3362.36,3343.849220875353,3411.401730387986,9693.6014
1719716400,3362.37,3373.86,3360.01,3371.28,3346.3864820994763,3413.9902494146177,4025.6047
1719720000,3371.28,3373,3362.96,3363.57,3338.883640178269,3406.3358349293458,2170.6346
1719723600,3363.56,3367.77,3358.49,3367.09,3338.6539377915105,3406.101492090329,3149.0748
1719727200,3367.1,3377.63,3362,3377.63,3351.3398683674577,3419.0437040920533,3051.6972
1719730800,3377.65,3400,3377,3394.03,3376.6331689955678,3444.847980490428,12319.077
1719734400,3394.03,3399.38,3389.8,3395.07,3376.8859791167156,3445.10589788675,4828.3215
1719738000,3395.08,3399.23,3389.34,3390.13,3374.1002417426425,3442.263882989969,3974.1758
1719741600,3390.13,3393.48,3386.02,3387.95,3373.227914785439,3441.373933265953,4214.7915
1719745200,3387.97,3395.72,3387.53,3389.19,3372.8069594770054,3440.944473809874,3459.8063
1719748800,3389.19,3396.38,3379.81,3385.78,3367.921256185343,3435.960069441612,4748.0394
1719752400,3385.79,3399.66,3385.79,3396.89,3378.68001341039,3446.9361752974687,5341.6807
1719756000,3396.89,3404.88,3391.73,3393.45,3370.14565620016,3438.229406830466,8073.4494
1719759600,3393.46,3401.91,3393.45,3399.8,3376.121610796719,3444.326087782511,4384.757
1719763200,3399.81,3402.38,3391.99,3393,3368.781553442635,3436.8377464414757,3854.7296
1719766800,3393.01,3421.31,3393.01,3413.39,3373.878727071053,3442.0378932745084,10034.4893
1719770400,3413.4,3427.64,3408.32,3424.36,3392.253766844368,3460.7841459725373,6158.1908
1719774000,3424.37,3434,3418.53,3428.41,3390.3000827422047,3458.7909935046737,5350.9924
1719777600,3428.4,3435,3420.7,3420.7,3387.3540211743443,3455.785415541503,5924.1914
1719781200,3420.71,3422.82,3408.96,3413.22,3383.7756932660745,3452.1347981805407,4950.9261
1719784800,3413.21,3460,3413.21,3450.65,3434.9909632972335,3504.3847201315207,14657.6942
1719788400,3450.61,3456.4,3437.8,3438.16,3426.122468854892,3495.3370641852935,7082.9217
1719792000,3438.16,3445.41,3432.55,3443.02,3432.8850504821585,3502.236263623212,6813.9913
1719795600,3443.02,3520,3440.5,3519.4,3471.2720939349842,3541.3988029033676,35324.2734
1719799200,3519.4,3524.94,3494.4,3502.28,3459.7008685921064,3529.593815432351,18288.9898
1719802800,3502.36,3508.38,3495.12,3498.23,3459.7441229795677,3529.637943645822,7796.249
1719806400,3498.23,3499.73,3485.04,3486.45,3450.9497890462644,3520.6659464007344,6267.5152
1719810000,3486.45,3494.35,3485.03,3490.99,3459.1036091206324,3528.984490112968,9360.3448
1719813600,3490.99,3493.52,3484.44,3488.84,3457.4399050562192,3527.287175865436,5797.0016
1719817200,3488.84,3494.16,3486.13,3490.58,3450.897663867436,3520.6127681879902,7000.0932
1719820800,3490.59,3495,3473,3483.61,3432.546941134489,3501.891323783671,14116.0436
1719824400,3483.61,3490,3476.06,3481.74,3434.2465824704595,3503.625301308247,7182.1474
1719828000,3481.74,3483.35,3465.93,3469.22,3429.814221197834,3499.1033973836484,6155.1561
1719831600,3469.21,3470.6,3457.59,3459.6,3419.823351500162,3488.9106919345086,7610.4108
1719835200,3459.61,3477.13,3458.61,3472.42,3432.27082567659,3501.6096302357128,6678.5794
1719838800,3472.43,3481.27,3453,3460.45,3421.186343598307,3490.301219226555,10922.2593
1719842400,3460.46,3472.54,3453.71,3469.2,3428.982448122612,3498.2548208119574,10544.5667
1719846000,3469.21,3479.07,3465.38,3474.35,3444.9794636710276,3514.5750083916546,8422.5181
1719849600,3474.35,3476.69,3463.81,3467.33,3443.462454854896,3513.027352932773,6975.8667
1719853200,3467.33,3493.11,3462.09,3491.03,3474.070367986455,3544.2536077437576,9890.5626
1719856800,3491.03,3499,3472.14,3482.14,3470.995352166615,3541.116470392203,9135.1841
1719860400,3482.15,3486.38,3467.02,3471.47,3448.3324998282737,3517.9957826530876,5601.7632
1719864000,3471.47,3475.91,3465.25,3466.44,3452.1013388401066,3521.8407598267754,2984.603
1719867600,3466.44,3468.31,3453.78,3459.8,3441.685263216323,3511.2142584328144,3535.6688
1719871200,3459.81,3461.79,3423.78,3443.54,3431.591543427785,3500.9166251131946,12552.9328
1719874800,3443.55,3447,3436.4,3442.2,3426.192951302385,3495.408970520615,5316.4913
1719878400,3442.2,3446.46,3434.02,3443.95,3426.5044825226037,3495.726795300838,5373.9292
1719882000,3443.96,3449.94,3441.61,3448.6,3425.7517893567106,3494.958896212402,3320.8507
1719885600,3448.6,3456.6,3445.98,3450.84,3428.9770657187914,3498.2493296727066,3551.5341
1719889200,3450.84,3464.12,3450.41,3457.03,3435.2679130618963,3504.667264840925,4800.6248
1719892800,3457.03,3463.95,3453.04,3454.22,3428.0236849541348,3497.2766886905815,5515.3904
1719896400,3454.21,3460.94,3454.21,3458.61,3425.8840443226045,3495.0938229957883,3217.6745
1719900000,3458.62,3459.01,3447,3448.72,3416.243071113741,3485.2580826513927,5077.5919
1719903600,3448.72,3448.72,3434.17,3439,3402.485921499247,3471.2230108224644,9038.8152
1719907200,3439.01,3447,3431.6,3441.71,3403.7193984059777,3472.4814064545835,7711.4884
